t0,V,family,rung,charge,spin_odd,rung_pair,leg_pair_right
1.2,0.2,pairing_weak_other,15,0.9728200919622175,0.2907277869025029,2.579815631764633e-10,-1.0473655393789364e-10
1.2,0.2,pairing_weak_other,16,0.9863467327724194,-0.3047412199649883,1.1892190461942283e-10,-4.4112544714306246e-11
1.2,0.2,pairing_weak_other,17,0.9920890749951248,0.31046919327308015,5.792239167676851e-11,-2.561791348033773e-11
1.2,0.2,pairing_weak_other,18,0.9914837236110269,-0.3098761630696527,3.997919068376547e-11,-2.2074217166384617e-11
1.2,0.2,pairing_weak_other,19,0.9843418844500855,0.30272040258635435,3.543776777137644e-11,-1.7288934513978824e-11
1.2,0.2,pairing_weak_other,20,0.9690272226262306,-0.28666195359377,3.849143620111996e-11,-2.6360522216611536e-11
1.2,0.2,pairing_weak_other,21,0.9441772307379318,0.2579714081277644,5.155406255705978e-11,-2.8153481440706224e-11
1.2,0.2,pairing_weak_other,22,0.911274824788103,-0.21231927630549577,3.8242901827016355e-11,-1.5402666175064612e-11
1.2,0.2,pairing_weak_other,23,0.8769378536693578,0.14669331602945077,3.9974713198724525e-11,-2.6893456592888042e-11
1.2,0.2,pairing_weak_other,24,0.8524412313236239,-0.06320573062761226,5.788923294790681e-11,-3.464133676695363e-11
1.2,0.2,pairing_weak_other,25,0.8481356150723836,-0.029060781665926377,4.164234866232015e-11,-3.858859509111335e-11
1.2,0.2,pairing_weak_other,26,0.8659952313776885,0.11718027110705222,5.017889409314437e-11,-1.4457100015195948e-11
1.2,0.2,pairing_weak_other,27,0.8980745991204143,-0.19006057513225585,5.160077347817405e-11,-2.6497173844282205e-11
1.2,0.2,pairing_weak_other,28,0.93255276561251,0.24297968226675665,8.01527298908608e-11,-4.5707815997699406e-11
1.2,0.2,pairing_weak_other,29,0.9608039877101789,-0.27753057365264894,5.878112718158446e-11,-1.6745388389130528e-11
1.2,0.2,pairing_weak_other,30,0.9796900022793077,0.29795965491281146,2.5232634368020996e-11,-5.808683805481319e-12
1.2,0.2,pairing_weak_other,31,0.9899075073620156,-0.3083765461979291,4.1593176452934e-12,4.6730144962645035e-12
1.2,0.2,pairing_weak_other,32,0.9934113144376633,0.3118612402412431,-6.780541635960524e-12,7.151805267963317e-12
1.2,0.2,pairing_weak_other,33,0.9912905141975878,-0.3097600791575114,-1.197967671076977e-11,1.108787159583521e-11
1.2,0.2,pairing_weak_other,34,0.982845525706884,0.3012199158945551,-1.6736821840238543e-11,1.0816131539251905e-11
1.2,0.2,pairing_weak_other,35,0.966163598523195,-0.2835011490453654,-1.3923152700970325e-11,1.4046922896731399e-11
1.2,0.2,pairing_weak_other,36,0.9400273221016725,0.2526700887445486,-2.7035470693199826e-11,2.4024534182325175e-11
1.2,0.2,pairing_weak_other,37,0.9064638454073615,-0.20436940355246297,-3.026857226506521e-11,2.7913671244787685e-11
1.2,0.2,pairing_weak_other,38,0.8728181733377032,0.13604998876591162,-4.173974478935013e-11,4.622741005615788e-11
1.2,0.2,pairing_weak_other,39,0.8506478469192194,-0.05075543858530198,-6.038270814810608e-11,5.169266552849999e-11
1.2,0.2,pairing_weak_other,40,0.8495080911507736,-0.04165849172419574,-5.2213043100245345e-11,3.532720395590561e-11
1.2,0.2,pairing_weak_other,41,0.8699173672404783,0.1281678776116755,-4.436573133685358e-11,3.7695061652505686e-11
1.2,0.2,pairing_weak_other,42,0.9029498007070588,-0.19838594478416557,-7.198043062729633e-11,6.627918144519392e-11
1.2,0.2,pairing_weak_other,43,0.9369096137321594,0.24859238171366158,-1.0671336233560908e-10,9.339655395583548e-11
1.2,0.2,pairing_weak_other,44,0.9639350630773136,-0.2809861743255316,-1.6617040354933164e-10,1.0988732832112686e-10
1.2,0.2,pairing_weak_other,45,0.9815790767106518,0.29991025291071266,5.870954015910405e-10,-6.706310191250139e-10
1.2,0.2,pairing_weak_other,46,0.9909004821560858,-0.3094017475235916,2.495874068785053e-10,5.19670844973411e-10
1.2,0.2,pairing_weak_other,47,0.9939319020875437,0.31242728931271996,-9.434014073832546e-10,5.363719558362626e-10
1.2,0.2,pairing_weak_other,48,0.9916902378396213,-0.3102014893419729,-5.356176931938733e-10,2.1122340815490433e-10
1.2,0.2,pairing_weak_other,49,0.9833933656324815,0.3017977778125183,-2.6663616534558763e-10,1.543691133890186e-10
1.2,0.2,pairing_weak_other,50,0.9670485262576113,-0.28445233558700966,-1.5669885462903928e-10,1.099597799640555e-10
1.2,0.2,pairing_weak_other,51,0.9413054886912892,0.25422441747755187,-1.85129107102683e-10,1.44885613207183e-10
1.2,0.2,pairing_weak_other,52,0.9079688445920303,-0.20671885112007124,-2.448030949793347e-10,1.75489379146774e-10
1.2,0.2,pairing_weak_other,53,0.8741257256048012,0.1392104204039208,-2.783641204368707e-10,2.0153085357232792e-10
1.2,0.2,pairing_weak_other,54,0.8512382554664042,-0.05445569057750718,-3.258819931897642e-10,2.334732530553192e-10
1.2,0.2,pairing_weak_other,55,0.8491042314753818,-0.03786736051456918,-3.2954956070609943e-10,2.069661164324901e-10
1.2,0.2,pairing_weak_other,56,0.8686859922326141,0.12480438110560872,-2.865628287972187e-10,1.7636412426208908e-10
1.2,0.2,pairing_weak_other,57,0.901386439202508,-0.19565403978466936,-2.2209542533954312e-10,1.3438364200264905e-10
1.2,0.2,pairing_weak_other,58,0.9355106094731492,0.246150934994201,-2.079970169817558e-10,1.3666576698448274e-10
1.2,0.2,pairing_weak_other,59,0.962981680828019,-0.2781171477897479,-1.9121559485939885e-10,8.827800978606667e-11
1.2,0.2,pairing_weak_other,60,0.9812227424309403,0.29540228971459853,-1.2463365911495783e-10,6.703913266165117e-11
1.2,0.2,pairing_weak_other,61,0.9915534163523633,-0.30069038064895265,-8.96918387536218e-11,4.002188834524124e-11
1.2,0.2,pairing_weak_other,62,0.9965423080343977,0.29373624859095626,-4.8442968550528354e-11,2.0711309379948624e-11
1.2,0.2,pairing_weak_other,63,0.9977231882368613,-0.27906503937745586,-2.400950502081059e-11,1.0760195224454346e-11
1.2,0.2,pairing_weak_other,64,1.0010670362757577,0.23203160966579456,-8.479147790923006e-12,
1.2,0.2,intertwined_lambda16,1,1.0009557334258732,0.23153781788926897,2.1559735779000705e-11,-2.6259793421365033e-11
1.2,0.2,intertwined_lambda16,2,0.997283849078106,-0.2783041770366954,7.420308564130274e-11,-6.756976710410206e-11
1.2,0.2,intertwined_lambda16,3,0.9953425348612253,0.29231642875854585,8.609214722766954e-11,6.537965394049904e-13
1.2,0.2,intertwined_lambda16,4,0.9887695066559886,-0.2978608724400261,1.0096424861195143e-10,-1.1127933512326806e-10
1.2,0.2,intertwined_lambda16,5,0.9758283522635888,0.289937025512988,1.8854964488517707e-10,-9.275505433518922e-11
1.2,0.2,intertwined_lambda16,6,0.9542077736311448,-0.2684095349387963,2.026656212088901e-10,-1.4009836690807284e-10
1.2,0.2,intertwined_lambda16,7,0.9236358209869049,0.23044814603521596,2.868967406029221e-10,-1.9636867540352076e-10
1.2,0.2,intertwined_lambda16,8,0.888625400506708,-0.1726037114398117,3.5342517730561753e-10,-2.1262285238786003e-10
1.2,0.2,intertwined_lambda16,9,0.8591757657642961,0.09489594116092716,3.685791728529923e-10,-2.141769964576123e-10
1.2,0.2,intertwined_lambda16,10,0.8468737946212352,-0.00432145847974896,4.0635071326892613e-10,-2.688235623653063e-10
1.2,0.2,intertwined_lambda16,11,0.857285501826019,-0.08681537102870478,4.1353605631282456e-10,-2.214456134926172e-10
1.2,0.2,intertwined_lambda16,12,0.8856489545690218,0.1661498604965956,3.4601208743654276e-10,-1.967733468229482e-10
1.2,0.2,intertwined_lambda16,13,0.9205598054876586,-0.22633485404420478,4.291368460473674e-10,-2.820533830614853e-10
1.2,0.2,intertwined_lambda16,14,0.95169792412425,0.2670310992330958,5.605496406937483e-10,-3.5906418202129023e-10
1.2,0.2,intertwined_lambda16,15,0.9740065384453999,-0.2919986360955136,1.3820117434720205e-09,-1.515444622732013e-09
1.2,0.2,intertwined_lambda16,16,0.9870900831358433,0.3055379986468471,2.0944694909087742e-09,-9.60665671166564e-10
1.2,0.2,intertwined_lambda16,17,0.9927303441209819,-0.31117289644806434,-4.227542602175973e-10,2.857317020288126e-09
1.2,0.2,intertwined_lambda16,18,0.9924693766926874,0.310913977587036,-5.409579508793478e-09,4.568109689088009e-09
1.2,0.2,intertwined_lambda16,19,0.9862138328272608,-0.30463909467853495,-4.118528670699766e-09,8.943530634792494e-10
1.2,0.2,intertwined_lambda16,20,0.9723197537273004,0.29016694170372964,-7.648515868284882e-10,6.558042705724702e-10
1.2,0.2,intertwined_lambda16,21,0.949112577543344,-0.2638692317384734,1.6506388532563398e-09,-5.919438935107929e-10
1.2,0.2,intertwined_lambda16,22,0.9173483211851047,0.2214155728678965,1.3631705811795404e-09,-7.699013537693668e-10
1.2,0.2,intertwined_lambda16,23,0.8826306486838295,-0.1593131435881065,5.183732604501965e-10,-1.419577420338662e-10
1.2,0.2,intertwined_lambda16,24,0.8556408947635714,0.07852444726166709,4.0305421119553004e-10,-3.44396911375055e-10
1.2,0.2,intertwined_lambda16,25,0.8474295807077745,0.013001547785944825,4.321609960538833e-10,-1.8528106747776733e-10
1.2,0.2,intertwined_lambda16,26,0.8617494191416847,-0.10264867292404599,3.476294570706704e-10,-2.1938853206700668e-10
1.2,0.2,intertwined_lambda16,27,0.8921262141431021,0.17864810183780933,4.658793681495866e-10,-3.004562171132567e-10
1.2,0.2,intertwined_lambda16,28,0.9268641070849777,-0.23503407104852103,4.477106841029255e-10,-2.2056391089225626e-10
1.2,0.2,intertwined_lambda16,29,0.9565152553869855,0.27253423300229185,3.3427715791223767e-10,-1.8749184260221955e-10
1.2,0.2,intertwined_lambda16,30,0.9770943924357111,-0.29524403650819203,2.934102013617501e-10,-1.575721694361516e-10
1.2,0.2,intertwined_lambda16,31,0.9889111570431632,0.30746308484180046,2.254465062413855e-11,1.5467366769431175e-10
1.2,0.2,intertwined_lambda16,32,0.9940676707300168,-0.3126604361568899,6.205328627468496e-11,-2.9955415419995863e-10
1.2,0.2,intertwined_lambda16,33,0.9942520961444652,0.31285300788103176,5.543934854279289e-10,-2.8219236578463155e-10
1.2,0.2,intertwined_lambda16,34,0.9895322464477836,-0.30811522333117003,1.6011625467437358e-10,4.9472626914601036e-11
1.2,0.2,intertwined_lambda16,35,0.9783057498030456,0.2965570823062352,4.133457757848069e-11,-5.783838150133856e-11
1.2,0.2,intertwined_lambda16,36,0.9584309561323652,-0.27479638834087894,5.0046055765584804e-11,5.2974584809730325e-15
1.2,0.2,intertwined_lambda16,37,0.9293801004409126,0.2385660135019431,-1.6924838495459805e-11,-1.7965806768954288e-10
1.2,0.2,intertwined_lambda16,38,0.8947405650968383,-0.18367585435940864,1.1658205587252219e-10,-6.765557838235512e-11
1.2,0.2,intertwined_lambda16,39,0.8636059751042257,0.10902919046557552,4.3350909347925697e-11,7.934022968348442e-11
1.2,0.2,intertwined_lambda16,40,0.8477419001420644,-0.020037411826075536,-2.247271570206619e-10,1.6612452846354022e-10
1.2,0.2,intertwined_lambda16,41,0.8542643123320204,-0.07181195169536847,-2.27743374112115e-10,1.2049505506981225e-10
1.2,0.2,intertwined_lambda16,42,0.8801715839634577,0.15376015985387853,-1.9163942168762572e-10,1.1265526212899518e-10
1.2,0.2,intertwined_lambda16,43,0.9147098347415509,-0.21737488819647874,-2.1570130153686223e-10,1.5494085676856984e-10
1.2,0.2,intertwined_lambda16,44,0.9469519937674039,0.2612091274825758,-3.1261303543090454e-10,2.003733349176089e-10
1.2,0.2,intertwined_lambda16,45,0.9708703456523854,-0.2885693562234683,-3.767373525855824e-10,2.3839263784881954e-10
1.2,0.2,intertwined_lambda16,46,0.9854188798333059,0.3038036454480794,-9.084865322985815e-10,6.244435660540825e-10
1.2,0.2,intertwined_lambda16,47,0.9921700960932168,-0.31060054700887135,-9.176319415276887e-10,4.2139898152260326e-10
1.2,0.2,intertwined_lambda16,48,0.9928196720614761,0.31126528315369445,-4.773075410529991e-10,1.5873172618949788e-10
1.2,0.2,intertwined_lambda16,49,0.9875726592768493,-0.3060482437303822,-1.4298106304106642e-10,2.2451180874309958e-11
1.2,0.2,intertwined_lambda16,50,0.974956262069936,0.29304907562606397,1.95596677556708e-11,-1.573916834254148e-11
1.2,0.2,intertwined_lambda16,51,0.9531550339620384,-0.26881581065306376,8.837177330642772e-11,-5.7949520101107454e-11
1.2,0.2,intertwined_lambda16,52,0.9223878827772773,0.2290605495421685,1.1628861093840034e-10,-6.8228373026761e-11
1.2,0.2,intertwined_lambda16,53,0.88741942072074,-0.16991482292562657,1.1567781896184147e-10,-6.261971179482404e-11
