t0,V,family,job_id,iteration,energy_per_site,spin_rms,pair_rms,central_spin_rms,charge_std,density,global_relative_residual
1.2,0.2,stripe_weak_other,58394103,17,-0.3337434303147662,0.23347290026623269,9.831997275179017e-09,0.24648666131179997,0.051443584641474444,0.9374999992950569,0.0010864456121547363
1.2,0.2,stripe_weak_other,58394103,18,-0.33374346884208633,0.2334643101826306,1.421083133561486e-09,0.24648332574315607,0.05143704898979269,0.9374999993847026,0.0010690131192210848
1.2,0.2,stripe_weak_other,58394103,19,-0.33374352074343544,0.233455988722678,1.3161865144645012e-10,0.24648062938602588,0.051430693180264914,0.9374999996132034,0.0010578406940063181
1.2,0.2,stripe_weak_other,58394103,20,-0.33374354378814314,0.23344780374095694,7.654767997540362e-09,0.24647734845753258,0.05142430806286961,0.9374999967124612,0.00104489672298468
1.2,0.2,stripe_weak_other,58394103,21,-0.3337435880409899,0.23343994791373887,1.7225817278840695e-08,0.24647441721288854,0.05141877842169217,0.9374999982189465,0.0010283811054285544
1.2,0.2,stripe_weak_other,58394103,22,-0.33374356942445677,0.2334325388757158,9.433722756550825e-10,0.24647139143757898,0.05141345141063157,0.937499998495882,0.001013478902918175
1.2,0.2,stripe_weak_other,58394103,23,-0.33374357902307045,0.23342569542287356,7.799577022555155e-10,0.2464691197274594,0.051408172499894704,0.9374999993203418,0.0010060888058579923
1.2,0.2,stripe_weak_other,58394103,24,-0.33374359765903805,0.23341934771496797,6.885122106942019e-11,0.24646756571341655,0.05140306063745803,0.9374999997116713,0.0009947088260075932
1.2,0.2,stripe_weak_other,58394103,25,-0.3337436284006876,0.23341268415766206,1.12461951902399e-10,0.2464652331773197,0.051397950432555885,0.9374999996907325,0.0009757288235542639
1.2,0.2,stripe_weak_other,58394103,26,-0.33374368646499347,0.2334057003720415,5.930269195060619e-09,0.24646210022014026,0.051392806561514834,0.9374999997350186,0.0009578943363764727
1.2,0.2,stripe_weak_other,58394103,27,-0.3337436506421017,0.2333996796062814,6.470205499250594e-09,0.24646009120954232,0.051388522005861886,0.9374999995894404,0.000947507325073696
1.2,0.2,stripe_weak_other,58394103,28,-0.3337436808910238,0.2333936870350581,4.1050511537313013e-10,0.24645815583425593,0.051383862123038054,0.9374999997431601,0.0009356082445527518
1.2,0.2,stripe_weak_other,58394103,29,-0.33374372154638593,0.23338754414400642,6.396335372402126e-09,0.24645584603529214,0.05137919011095126,0.9374999997146838,0.0009215580553639092
1.2,0.2,stripe_weak_other,58394103,30,-0.33374370757093774,0.23338207368975972,5.87271084948619e-10,0.24645418796815496,0.05137508089740488,0.9374999998862932,0.0009071597017876906
1.2,0.2,stripe_weak_other,58394103,31,-0.33374372769274124,0.2333766328335339,7.141142613583858e-11,0.24645233045895024,0.05137099778465483,0.937499999944994,0.0008911859377813423
1.2,0.2,stripe_weak_other,58394103,32,-0.33374368584394926,0.23337188405479486,4.204896336662729e-10,0.24645075477196857,0.05136754999404387,0.9374999953963314,0.0008875661402290192
1.2,0.2,stripe_weak_other,58394103,33,-0.3337436890334056,0.23336695765374812,9.767318699207841e-11,0.2464486948013042,0.0513639064929339,0.9374999998565801,0.0008813406097208349
1.2,0.2,stripe_weak_other,58394103,34,-0.3337437225197908,0.23336189412499372,3.7032712849510174e-11,0.24644665703122898,0.051360037106556275,0.9374999993052204,0.0008681584913373391
1.2,0.2,stripe_weak_other,58394103,35,-0.33374373008187463,0.23335726382209387,3.102803450714319e-11,0.246444914041627,0.051356511084032754,0.937499999129176,0.0008527239387808193
