run_id,selection,geometry,V,t0,iteration,alpha_step_rel_l2,beta_step_rel_l2,cdw_value,cdw_abs_kx_over_pi,cdw_ky_over_pi,sdw_value,sdw_abs_kx_over_pi,sdw_ky_over_pi,swave_value,swave_abs_kx_over_pi,swave_ky_over_pi,extended_swave_value,extended_swave_abs_kx_over_pi,extended_swave_ky_over_pi,dwave_value,dwave_abs_kx_over_pi,dwave_ky_over_pi
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,58,0.6468394485852453,0.3596450088587072,0.010510454627185731,0.14814814814814814,0.0,0.03894327282362653,0.9259259259259259,1.0,3.393416773390554e-07,0.0,0.0,3.0473895899925767e-05,0.0,,0.0002439708875687654,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,59,0.617642363605432,0.35965042969238403,0.01051026168941818,0.14814814814814814,0.0,0.03893802758538011,0.9259259259259259,1.0,6.036083307724975e-08,0.0,0.0,1.9325663660465452e-05,0.0,,0.00016200749872540744,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,60,0.7741383881759027,0.35963790797656053,0.01051130645564576,0.14814814814814814,0.0,0.03893317586109481,0.9259259259259259,1.0,6.970484701733507e-07,0.0,0.0,2.6045947278306217e-05,0.0,,0.00019115053068515357,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,61,2.5053429818552777,0.3595924182090464,0.010507586624743022,0.14814814814814814,0.0,0.03893071725257469,0.9259259259259259,1.0,4.037014653928378e-06,0.0,0.0,8.316769567989436e-05,0.0,,0.000581817257273667,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,62,0.8276602340385292,0.3595697470609415,0.010503148689039173,0.14814814814814814,0.0,0.0389284290944245,0.9259259259259259,1.0,3.4474099925146793e-06,0.0,0.0,0.00010052699400189691,0.0,,0.0007367117764410142,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,63,0.6485719129984759,0.3595885561846638,0.010515300614154297,0.14814814814814814,0.0,0.03892342284583533,0.9259259259259259,1.0,7.319568282827266e-07,0.0,0.0,5.838917636930647e-05,0.0,,0.0004944438247327834,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,64,0.7103308473211972,0.359599863724805,0.010512874658428683,0.14814814814814814,0.0,0.03891866048967061,0.9259259259259259,1.0,1.973774707817382e-06,0.0,0.0,6.998817683367007e-05,0.0,,0.0005297935423834541,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,65,0.6423488742274156,0.3595897078020774,0.01051471359309061,0.14814814814814814,0.0,0.03891117542326156,0.9259259259259259,1.0,4.926302905575997e-07,0.0,0.0,4.1699977362833754e-05,0.0,,0.0003534369172432623,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,66,1.337967493505891,0.35956823117780695,0.010507243697433635,0.14814814814814814,0.0,0.038907529075637035,0.9259259259259259,1.0,3.6427864178595485e-06,0.0,0.0,8.944573913858405e-05,0.0,,0.0006371701121481629,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,67,0.7041549426559279,0.3595526847111401,0.010508922164374709,0.14814814814814814,0.0,0.03890397389198162,0.9259259259259259,1.0,2.4948747810871838e-06,0.0,0.0,8.393758588801858e-05,0.0,,0.0006507835032718531,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,68,0.8116850088137868,0.3595451884210936,0.010500013693716932,0.14814814814814814,0.0,0.03889861607911251,0.9259259259259259,1.0,3.6267976451268148e-06,0.0,0.0,0.00010882268666651111,0.0,,0.0008046554921052104,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,69,0.764101175379024,0.35952955944401904,0.01049555689045803,0.14814814814814814,0.0,0.038896836723181914,0.9259259259259259,1.0,3.969058240798954e-06,0.0,0.0,0.00012088523578943261,0.0,,0.0009249638209138213,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,70,0.63988140429127,0.35953931983657356,0.010504774742664306,0.14814814814814814,0.0,0.03888831199903699,0.9259259259259259,1.0,1.1089830057670243e-06,0.0,0.0,8.181860795970502e-05,0.0,,0.0006616443290513556,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,71,0.6144338409238885,0.359552235926594,0.010504479652000059,0.14814814814814814,0.0,0.03887901734495892,0.9259259259259259,1.0,8.464506666220819e-07,0.0,0.0,5.688761569536534e-05,0.0,,0.0004755350401516282,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,72,0.6144427658874025,0.3595520457899742,0.01050476251112975,0.14814814814814814,0.0,0.03887357423717895,0.9259259259259259,1.0,7.161416000256051e-07,0.0,0.0,4.5937739823663836e-05,0.0,,0.0003653092557438015,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,73,0.6546104089572033,0.35955143193514544,0.01050009171330849,0.14814814814814814,0.0,0.038865685440759246,0.9259259259259259,1.0,1.0861956553579594e-06,0.0,0.0,4.388217191034532e-05,0.0,,0.0003441538376444463,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,74,1.4017024971773637,0.3595235276222198,0.010487353929805434,0.14814814814814814,0.0,0.03885892182792713,0.9259259259259259,1.0,3.8671745751781766e-06,0.0,0.0,9.396328458617512e-05,0.0,,0.0006608955648784202,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,75,0.6548949525455638,0.3595099617742239,0.010494234967168217,0.14814814814814814,0.0,0.038852574690936406,0.9259259259259259,1.0,8.240254563274587e-07,0.0,0.0,5.6166100632066384e-05,0.0,,0.0004654583756335043,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,76,0.6130826346907297,0.35953076035373366,0.010488774302990101,0.14814814814814814,0.0,0.038843079928841354,0.9259259259259259,1.0,7.444222484161502e-07,0.0,0.0,4.4657517648264385e-05,0.0,,0.00035815690513828593,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,77,0.6194752259940126,0.35953135629207544,0.010487969119249525,0.14814814814814814,0.0,0.03883715895361795,0.9259259259259259,1.0,3.701184919415614e-07,0.0,0.0,3.0207455463784673e-05,0.0,,0.0002522788492224359,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,78,0.6229375841752067,0.3595367657661674,0.010485147245650946,0.14814814814814814,0.0,0.03883177949684228,0.9259259259259259,1.0,4.930835530819487e-07,0.0,0.0,2.775429282151548e-05,0.0,,0.0002147720839799918,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,79,0.7795840729530527,0.3595362982947644,0.010480723611916022,0.14814814814814814,0.0,0.03882395301360039,0.9259259259259259,1.0,1.0492400337100608e-06,0.0,0.0,3.3514213551835345e-05,0.0,,0.00025252117580743764,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,80,0.977158815254253,0.3595146839060326,0.010472261108782657,0.14814814814814814,0.0,0.03881356562055342,0.9259259259259259,1.0,1.8482466161519891e-06,0.0,0.0,5.145886889577535e-05,0.0,,0.0003702297014749665,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,81,0.7411749940631235,0.359494494274355,0.010466112812084743,0.14814814814814814,0.0,0.038804950313008145,0.9259259259259259,1.0,1.6724563762901044e-06,0.0,0.0,5.379524928968402e-05,0.0,,0.00041086991959724645,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,82,1.2579462741585536,0.35947645732589617,0.010452658266550383,0.14814814814814814,0.0,0.038800642698702904,0.9259259259259259,1.0,4.232301043252283e-06,0.0,0.0,0.0001032154533177724,0.0,,0.0007316776009688926,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,83,0.6579088107468868,0.3594693230662685,0.010455868688253558,0.14814814814814814,0.0,0.03879421502044727,0.9259259259259259,1.0,1.882440413751322e-06,0.0,0.0,7.965596092492108e-05,0.0,,0.000634532662940155,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,84,0.8061114548265431,0.35947565460487146,0.010442534055366087,0.14814814814814814,0.0,0.03878630023042624,0.9259259259259259,1.0,3.475467028103651e-06,0.0,0.0,0.00010533595258249865,0.0,,0.0007783864936372489,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,85,0.6393063236580888,0.35947573823917833,0.010444975317113242,0.14814814814814814,0.0,0.038776810700262204,0.9259259259259259,1.0,1.4132444209515503e-06,0.0,0.0,7.443835277033497e-05,0.0,,0.0006073312886384162,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,86,0.8169674985394574,0.3594856622730959,0.010433557292247245,0.14814814814814814,0.0,0.03877075492980992,0.9259259259259259,1.0,3.383318414689667e-06,0.0,0.0,0.00010196287819234373,0.0,,0.0007523482442821103,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,87,0.6477035001533783,0.35948173655726945,0.010431278984422797,0.14814814814814814,0.0,0.03876046456819846,0.9259259259259259,1.0,1.8519212249745482e-06,0.0,0.0,8.078419274582397e-05,0.0,,0.0006464826843883498,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,88,0.8061328553076869,0.35947273111442163,0.01041432540241676,0.14814814814814814,0.0,0.038748372414294845,0.9259259259259259,1.0,3.526009025736132e-06,0.0,0.0,0.00010724946358302601,0.0,,0.0007923553815159305,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,89,0.6478534782094717,0.3594688336633663,0.010421528715042401,0.14814814814814814,0.0,0.03874022143929872,0.9259259259259259,1.0,7.318808641612838e-07,0.0,0.0,6.222415007259308e-05,0.0,,0.0005272189404284388,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,90,0.6333372157512838,0.3594860749324689,0.010413622202951766,0.14814814814814814,0.0,0.03872909161542957,0.9259259259259259,1.0,1.3929477421484067e-06,0.0,0.0,6.117298936433398e-05,0.0,,0.00047499207772498843,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,91,1.8118921418839344,0.35943976335235334,0.010384435523055844,0.14814814814814814,0.0,0.03873110488356211,0.9259259259259259,1.0,7.008832811929075e-06,0.0,0.0,0.00015181111130214032,0.0,,0.001087705124613951,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,92,0.7152665592496388,0.3593910193035662,0.010380525363451593,0.14814814814814814,0.0,0.03871916763692403,0.9259259259259259,1.0,4.494254845767324e-06,0.0,0.0,0.00015281036341255357,0.0,,0.0011466318457538914,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,93,0.6348641707618128,0.359415027004121,0.010392115559869528,0.14814814814814814,0.0,0.03870657803438525,0.9259259259259259,1.0,1.566524439757665e-06,0.0,0.0,9.935165603156798e-05,0.0,,0.0008283399460185621,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,94,0.6219395856566303,0.3594507791003217,0.010392070984861149,0.14814814814814814,0.0,0.03869730838815157,0.9259259259259259,1.0,7.510083353964001e-07,0.0,0.0,6.720730834586957e-05,0.0,,0.0005580217392068792,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,95,0.6125614560111349,0.3594668319718396,0.010388712671877555,0.14814814814814814,0.0,0.03868750103370522,0.9259259259259259,1.0,5.88578836892431e-07,0.0,0.0,4.58623038193017e-05,0.0,,0.00038782824549269236,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,96,1.2251561807066549,0.35944538314721536,0.010372512002945172,0.14814814814814814,0.0,0.038678076345975386,0.9259259259259259,1.0,3.651361652452687e-06,0.0,0.0,9.226050920515297e-05,0.0,,0.0006581566437097986,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,97,1.0307902199570287,0.3594023105096268,0.01034905258838082,0.14814814814814814,0.0,0.03867216613123056,0.9259259259259259,1.0,5.470295528974629e-06,0.0,0.0,0.00013561322140732659,0.0,,0.0010014437612163132,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,98,0.6554461015751997,0.35941023839088887,0.010362900368013513,0.14814814814814814,0.0,0.038660868646146894,0.9259259259259259,1.0,9.714192204721529e-07,0.0,0.0,8.163949358610413e-05,0.0,,0.0006719533863223472,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,99,0.7764861998658469,0.3594280905084376,0.0103485319632949,0.14814814814814814,0.0,0.038651439659213846,0.9259259259259259,1.0,3.3097628010270234e-06,0.0,0.0,0.00010197946229878905,0.0,,0.0007828947990900311,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,100,0.6384872592621833,0.35941945963632976,0.010349050213996788,0.14814814814814814,0.0,0.038640584321960166,0.9259259259259259,1.0,1.1906266082558364e-06,0.0,0.0,7.225182562317074e-05,0.0,,0.0005805415248437231,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,101,0.6346515956913019,0.3594372578079957,0.01034378777788758,0.14814814814814814,0.0,0.03863187232745967,0.9259259259259259,1.0,1.4922761427643322e-06,0.0,0.0,6.41991501149744e-05,0.0,,0.000513184900218904,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,102,1.148719565491347,0.35941607234428863,0.010324903607572102,0.14814814814814814,0.0,0.03862604490939453,0.9259259259259259,1.0,4.654972153105599e-06,0.0,0.0,0.00011739764666312488,0.0,,0.00084108246906211,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,103,0.6554473095064904,0.35940598634227205,0.010332736178106148,0.14814814814814814,0.0,0.038616183356324406,0.9259259259259259,1.0,8.305574154785589e-07,0.0,0.0,6.728300902931337e-05,0.0,,0.0005677912010451712,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,104,0.6850267978681841,0.3594225678648348,0.010322681865515305,0.14814814814814814,0.0,0.03860562943332983,0.9259259259259259,1.0,2.1011012516905534e-06,0.0,0.0,7.661771247087544e-05,0.0,,0.0005838769963760824,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,105,1.0849044892817152,0.3593974799884876,0.010304236564351735,0.14814814814814814,0.0,0.03860100597004768,0.9259259259259259,1.0,4.900272038358542e-06,0.0,0.0,0.00012293274322215986,0.0,,0.0009096514007391629,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,106,0.6536971022545178,0.3593861429441214,0.01031124794132304,0.14814814814814814,0.0,0.03858842416770932,0.9259259259259259,1.0,9.804100360627371e-07,0.0,0.0,7.618219639174145e-05,0.0,,0.0006241713609471017,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,107,1.6398054233284831,0.3593665181275571,0.010268017342768838,0.14814814814814814,0.0,0.03859180744146059,0.9259259259259259,1.0,8.125181157547448e-06,0.0,0.0,0.0001797240750431299,0.0,,0.0013022114766485697,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,108,0.663477219901805,0.35933943701580223,0.010297288994821366,0.14814814814814814,0.0,0.03857528887541538,0.9259259259259259,1.0,1.1859209935465607e-06,0.0,0.0,0.00010556896434805141,0.0,,0.0008708684949533064,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,109,0.9566617920692683,0.35936473447946965,0.010268469934167676,0.14814814814814814,0.0,0.038574123110767494,0.9259259259259259,1.0,6.053603951944591e-06,0.0,0.0,0.00016071305384018358,0.0,,0.0012128263552924634,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,110,0.653428987220299,0.3593523892288014,0.01028753461141416,0.14814814814814814,0.0,0.03855877834087439,0.9259259259259259,1.0,1.0858071417000166e-06,0.0,0.0,9.81272617076193e-05,0.0,,0.0008120708161405292,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,111,0.6199296269273497,0.35939031129568044,0.010276145325741637,0.14814814814814814,0.0,0.03854525534861745,0.9259259259259259,1.0,1.7998890427709044e-06,0.0,0.0,8.350186702291277e-05,0.0,,0.0006815374710595222,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,112,1.023886740342483,0.3593653152285412,0.010252770358429631,0.14814814814814814,0.0,0.03853977191835738,0.9259259259259259,1.0,5.257003314320112e-06,0.0,0.0,0.0001394618004194967,0.0,,0.0010137108415183462,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,113,0.6478340092164414,0.3593570952165928,0.010262524503676622,0.14814814814814814,0.0,0.03852721922765063,0.9259259259259259,1.0,1.3974166081181796e-06,0.0,0.0,8.735260018167037e-05,0.0,,0.0007293778233324511,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,114,0.6167562774251953,0.35940015578991685,0.010259865953757101,0.14814814814814814,0.0,0.03851713078427269,0.9259259259259259,1.0,9.363125899447825e-07,0.0,0.0,6.372509328307329e-05,0.0,,0.000522720823880717,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,115,0.8335517439733394,0.35939965162146364,0.010246393047121787,0.14814814814814814,0.0,0.03850826950748548,0.9259259259259259,1.0,2.9148933887459235e-06,0.0,0.0,8.492078978138803e-05,0.0,,0.0006481446037915165,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,116,0.640935598957647,0.3593863927163138,0.010241299484312762,0.14814814814814814,0.0,0.038495832973685744,0.9259259259259259,1.0,1.2440674448578484e-06,0.0,0.0,6.503865961884733e-05,0.0,,0.0005157830330811016,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,117,0.6921640919938451,0.3593861015814283,0.01023309797806265,0.14814814814814814,0.0,0.03848608120114254,0.9259259259259259,1.0,1.9709735929917945e-06,0.0,0.0,6.766192454050615e-05,0.0,,0.0005282072255340211,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,118,1.6714111690640676,0.3593337390073422,0.010194692400487738,0.14814814814814814,0.0,0.038484349434246425,0.9259259259259259,1.0,7.354695343438095e-06,0.0,0.0,0.00016526660460756753,0.0,,0.0011594887725734839,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,119,0.8333427712629511,0.3592746412259215,0.010175480412817864,0.14814814814814814,0.0,0.03848114558738131,0.9259259259259259,1.0,7.038907217354617e-06,0.0,0.0,0.00019357826605816882,0.0,,0.001465388708140204,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,120,0.650382788161147,0.3593012552498535,0.01020131866383474,0.14814814814814814,0.0,0.0384596489239093,0.9259259259259259,1.0,1.2791054757835063e-06,0.14814814814814814,0.0,0.00011832570820365032,0.0,,0.0009789582276057106,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,121,0.616882981886964,0.3593625200988847,0.010194211098437737,0.14814814814814814,0.0,0.0384487642792905,0.9259259259259259,1.0,2.0278852352439e-06,0.0,0.0,9.853735792694536e-05,0.0,,0.0008062261636204622,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,122,0.6250462568802855,0.35937317746922054,0.010189478721161304,0.14814814814814814,0.0,0.03843406254488824,0.9259259259259259,1.0,9.681453350615794e-07,0.0,0.0,6.996213647407899e-05,0.0,,0.0005717206064392138,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,123,0.6774931127998741,0.35937280331624655,0.010180800083028387,0.14814814814814814,0.0,0.03842433945045917,0.9259259259259259,1.0,2.0383785173066837e-06,0.0,0.0,7.274560491410398e-05,0.0,,0.0005698484589389887,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,124,0.8067836953497513,0.3593475536171436,0.010163375887810043,0.14814814814814814,0.0,0.03841074445591757,0.9259259259259259,1.0,3.1187148028792986e-06,0.0,0.0,9.501934308206073e-05,0.0,,0.000698482635807588,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,125,0.646702657702361,0.35934770240641345,0.01016389217493205,0.14814814814814814,0.0,0.03840030979135375,0.9259259259259259,1.0,6.25439553346692e-07,0.0,0.0,5.500357940020665e-05,0.0,,0.00046570373720496546,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,126,0.7048020882288527,0.3593618876062027,0.010150885003085896,0.14814814814814814,0.0,0.038388469663790434,0.9259259259259259,1.0,1.8522550831383828e-06,0.0,0.0,6.573159903198066e-05,0.0,,0.0004956539010532678,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,127,0.6507418489983878,0.3593567847619597,0.010142927910861984,0.14814814814814814,0.0,0.03837695290998008,0.9259259259259259,1.0,1.3077614577855697e-06,0.0,0.0,5.583693888603592e-05,0.0,,0.00044339645228263813,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,128,0.8281831940542698,0.3593479620990116,0.010132415172989023,0.14814814814814814,0.0,0.038366870589223286,0.9259259259259259,1.0,2.5380778838832976e-06,0.0,0.0,7.606929200033208e-05,0.0,,0.0005580483644143942,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,129,0.8166502274203066,0.3593324494678676,0.010122103363830752,0.14814814814814814,0.0,0.03835927311272747,0.9259259259259259,1.0,3.1395377054456897e-06,0.0,0.0,9.078174648067142e-05,0.0,,0.0006880948991005342,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,130,1.0111825986740457,0.35930633424476854,0.010098558612819667,0.14814814814814814,0.0,0.03835388403329784,0.9259259259259259,1.0,5.507898698039552e-06,0.0,0.0,0.00014365053053563408,0.0,,0.001036409627772658,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,131,0.6623403676757597,0.35929691247923634,0.010103088323347047,0.14814814814814814,0.0,0.03834571428370078,0.9259259259259259,1.0,3.0342466352892507e-06,0.0,0.0,0.00011810302330660547,0.0,,0.0009383853807386473,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,132,0.6535882752440059,0.35931571821790154,0.010093841984818356,0.14814814814814814,0.0,0.03833171387126937,0.9259259259259259,1.0,2.8159235173852696e-06,0.0,0.0,0.00011362359203419515,0.0,,0.0008739511727587371,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,133,0.7266635897479189,0.3593075600759233,0.010078775044147352,0.14814814814814814,0.0,0.038319979995160944,0.9259259259259259,1.0,3.8597244609866755e-06,0.0,0.0,0.0001229057702309443,0.0,,0.0009486442755905362,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,134,0.643736895016206,0.3593109956385214,0.010077086673569425,0.14814814814814814,0.0,0.03830164080099045,0.9259259259259259,1.0,8.340022448812119e-07,0.0,0.0,7.697943855016082e-05,0.0,,0.0006341101773155805,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,135,0.6116097598233964,0.35933296864280334,0.01006920605640378,0.14814814814814814,0.0,0.038288874411873196,0.9259259259259259,1.0,1.1360641940627337e-06,0.0,0.0,6.085510508385132e-05,0.0,,0.0004996175586157042,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,136,0.6226464619396784,0.3593402419914965,0.010061439141298976,0.14814814814814814,0.0,0.03827870388760148,0.9259259259259259,1.0,9.684398390805978e-07,0.0,0.0,5.1214333524907455e-05,0.0,,0.0004029296227988388,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,137,1.2234034141622823,0.35932324900719587,0.010043103666807447,0.14814814814814814,0.0,0.03826883005056222,0.9259259259259259,1.0,3.862690221033879e-06,0.0,0.0,9.401646489743832e-05,0.0,,0.0006857537790800794,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,138,0.6578151246383679,0.3593125261185114,0.010044368376324117,0.14814814814814814,0.0,0.038257699201137245,0.9259259259259259,1.0,6.631592586563078e-07,0.0,0.0,5.612229522525999e-05,0.0,,0.00045811690843888066,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,139,1.1674900790649305,0.35931577953787114,0.010022481053600693,0.14814814814814814,0.0,0.038248665840993006,0.9259259259259259,1.0,4.07521291415726e-06,0.0,0.0,0.00010128717137311163,0.0,,0.0007453156698825752,0.0,
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,140,0.6561347125764371,0.3593071770297718,0.010022790635563406,0.14814814814814814,0.0,0.038234004972605595,0.9259259259259259,1.0,7.298178691386109e-07,0.0,0.0,6.133475888604513e-05,0.0,,0.0005017674186445772,0.0,
