run_id,selection,geometry,V,t0,source,channel,kx_multiple,kx_period,kx_over_pi,ky_over_pi,amplitude
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,-20,54,-0.7407407407407407,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,-19,54,-0.7037037037037037,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,-18,54,-0.6666666666666666,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,-17,54,-0.6296296296296297,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,-16,54,-0.5925925925925926,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,-15,54,-0.5555555555555556,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,-14,54,-0.5185185185185185,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,-13,54,-0.48148148148148145,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,-12,54,-0.4444444444444444,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,-11,54,-0.4074074074074074,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,-10,54,-0.37037037037037035,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,-9,54,-0.3333333333333333,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,-8,54,-0.2962962962962963,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,-7,54,-0.25925925925925924,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,-6,54,-0.2222222222222222,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,-5,54,-0.18518518518518517,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,-4,54,-0.14814814814814814,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,-3,54,-0.1111111111111111,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,-2,54,-0.07407407407407407,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,-1,54,-0.037037037037037035,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,0,54,0.0,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,1,54,0.037037037037037035,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,2,54,0.07407407407407407,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,3,54,0.1111111111111111,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,4,54,0.14814814814814814,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,5,54,0.18518518518518517,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,6,54,0.2222222222222222,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,7,54,0.25925925925925924,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,8,54,0.2962962962962963,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,9,54,0.3333333333333333,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,10,54,0.37037037037037035,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,11,54,0.4074074074074074,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,12,54,0.4444444444444444,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,13,54,0.48148148148148145,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,14,54,0.5185185185185185,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,15,54,0.5555555555555556,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,16,54,0.5925925925925926,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,17,54,0.6296296296296297,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,18,54,0.6666666666666666,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,19,54,0.7037037037037037,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,20,54,0.7407407407407407,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,21,54,0.7777777777777778,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,22,54,0.8148148148148148,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,23,54,0.8518518518518519,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,24,54,0.8888888888888888,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,25,54,0.9259259259259259,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,swave,26,54,0.9629629629629629,1.0,0.0
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-26,53,-0.9811320754716981,,1.0696934677546884e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-25,53,-0.9433962264150944,,4.498727923595222e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-24,53,-0.9056603773584906,,1.4986406301954496e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-23,53,-0.8679245283018868,,3.648471575178534e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-22,53,-0.8301886792452831,,6.306525791246701e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-21,53,-0.7924528301886793,,3.17262166461975e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-20,53,-0.7547169811320755,,8.420375124379455e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-19,53,-0.7169811320754716,,6.04896706245087e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-18,53,-0.6792452830188679,,4.0077416262824197e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-17,53,-0.6415094339622641,,6.384369957156932e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-16,53,-0.6037735849056604,,4.166987953289909e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-15,53,-0.5660377358490566,,3.553325093485166e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-14,53,-0.5283018867924528,,4.198202553768384e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-13,53,-0.49056603773584906,,7.733763855385531e-08
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-12,53,-0.4528301886792453,,2.317746477340914e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-11,53,-0.41509433962264153,,6.302992212251838e-08
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-10,53,-0.37735849056603776,,2.3126338928125417e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-9,53,-0.33962264150943394,,1.5298180339321687e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-8,53,-0.3018867924528302,,8.482542613332024e-08
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-7,53,-0.2641509433962264,,1.198274380216977e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-6,53,-0.22641509433962265,,6.822732086737315e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-5,53,-0.18867924528301888,,7.419795639777312e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-4,53,-0.1509433962264151,,2.5101497229968795e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-3,53,-0.11320754716981132,,1.9549001308712373e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-2,53,-0.07547169811320754,,1.2952283703653657e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,-1,53,-0.03773584905660377,,9.96208102985664e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,0,53,0.0,,7.547104869582368e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,1,53,0.03773584905660377,,9.962081029856861e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,2,53,0.07547169811320754,,1.2952283703653659e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,3,53,0.11320754716981132,,1.9549001308712436e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,4,53,0.1509433962264151,,2.510149722996892e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,5,53,0.18867924528301888,,7.419795639777169e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,6,53,0.22641509433962265,,6.822732086737251e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,7,53,0.2641509433962264,,1.198274380216971e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,8,53,0.3018867924528302,,8.482542613334173e-08
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,9,53,0.33962264150943394,,1.5298180339321894e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,10,53,0.37735849056603776,,2.3126338928124795e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,11,53,0.41509433962264153,,6.302992212251156e-08
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,12,53,0.4528301886792453,,2.3177464773408824e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,13,53,0.49056603773584906,,7.733763855385547e-08
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,14,53,0.5283018867924528,,4.1982025537687173e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,15,53,0.5660377358490566,,3.553325093485241e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,16,53,0.6037735849056604,,4.1669879532898833e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,17,53,0.6415094339622641,,6.38436995715687e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,18,53,0.6792452830188679,,4.007741626282421e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,19,53,0.7169811320754716,,6.048967062450814e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,20,53,0.7547169811320755,,8.420375124379382e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,21,53,0.7924528301886793,,3.1726216646197576e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,22,53,0.8301886792452831,,6.306525791246716e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,23,53,0.8679245283018868,,3.648471575178364e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,24,53,0.9056603773584906,,1.4986406301954392e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,25,53,0.9433962264150944,,4.498727923595225e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,extended_swave,26,53,0.9811320754716981,,1.0696934677546841e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-26,53,-0.9811320754716981,,4.7676263966319147e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-25,53,-0.9433962264150944,,3.8002808983967572e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-24,53,-0.9056603773584906,,2.4912858722104747e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-23,53,-0.8679245283018868,,1.3533156088248291e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-22,53,-0.8301886792452831,,1.1744272739016804e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-21,53,-0.7924528301886793,,4.2630965322431235e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-20,53,-0.7547169811320755,,1.7852001641049152e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-19,53,-0.7169811320754716,,1.7696328547561585e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-18,53,-0.6792452830188679,,1.3926405804995782e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-17,53,-0.6415094339622641,,1.6723670707625377e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-16,53,-0.6037735849056604,,1.469913567258455e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-15,53,-0.5660377358490566,,1.528352034728674e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-14,53,-0.5283018867924528,,1.8007973021472568e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-13,53,-0.49056603773584906,,1.8580323209871533e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-12,53,-0.4528301886792453,,1.8480297637861895e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-11,53,-0.41509433962264153,,2.395553903618907e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-10,53,-0.37735849056603776,,1.8463128958295926e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-9,53,-0.33962264150943394,,2.495947367590706e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-8,53,-0.3018867924528302,,3.331161603440197e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-7,53,-0.2641509433962264,,6.138651599949315e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-6,53,-0.22641509433962265,,5.610515466971221e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-5,53,-0.18867924528301888,,6.719068767502058e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-4,53,-0.1509433962264151,,1.8335104842630234e-05
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-3,53,-0.11320754716981132,,9.88293568895464e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-2,53,-0.07547169811320754,,4.9623838273541165e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,-1,53,-0.03773584905660377,,3.4473674696606623e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,0,53,0.0,,5.660176647328506e-05
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,1,53,0.03773584905660377,,3.4473674696607262e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,2,53,0.07547169811320754,,4.9623838273540335e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,3,53,0.11320754716981132,,9.882935688954692e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,4,53,0.1509433962264151,,1.8335104842630383e-05
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,5,53,0.18867924528301888,,6.719068767502044e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,6,53,0.22641509433962265,,5.610515466971159e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,7,53,0.2641509433962264,,6.138651599949193e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,8,53,0.3018867924528302,,3.331161603440277e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,9,53,0.33962264150943394,,2.4959473675906772e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,10,53,0.37735849056603776,,1.8463128958295613e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,11,53,0.41509433962264153,,2.3955539036188822e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,12,53,0.4528301886792453,,1.8480297637861901e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,13,53,0.49056603773584906,,1.8580323209871544e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,14,53,0.5283018867924528,,1.8007973021473676e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,15,53,0.5660377358490566,,1.528352034728672e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,16,53,0.6037735849056604,,1.4699135672584586e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,17,53,0.6415094339622641,,1.672367070762506e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,18,53,0.6792452830188679,,1.3926405804995477e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,19,53,0.7169811320754716,,1.7696328547561441e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,20,53,0.7547169811320755,,1.7852001641048833e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,21,53,0.7924528301886793,,4.263096532243202e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,22,53,0.8301886792452831,,1.1744272739016501e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,23,53,0.8679245283018868,,1.3533156088248332e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,24,53,0.9056603773584906,,2.4912858722105264e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,25,53,0.9433962264150944,,3.800280898396771e-06
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,plot_mf,dwave,26,53,0.9811320754716981,,4.7676263966319507e-07
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,physical_correlations,cdw,-27,54,-1.0,0.0,0.001187989244299772
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,physical_correlations,cdw,-26,54,-0.9629629629629629,0.0,0.0011901435487721383
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,physical_correlations,cdw,-25,54,-0.9259259259259259,0.0,0.0011966577203435236
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,physical_correlations,cdw,-24,54,-0.8888888888888888,0.0,0.001208402074029329
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,physical_correlations,cdw,-23,54,-0.8518518518518519,0.0,0.0012245199447291084
no_explicit_geometry__V_-0.4__t0_1.0,no_explicit_geometry,cubic_frustrated,-0.4,1.0,physical_correlations,cdw,-22,54,-0.8148148148148148,0.0,0.0012460281181295775
