source,geometry,L,U,V,t0,tp,density_target,branch,status,stored_iteration,canonical_energy_per_site,corrected_canonical_energy_per_site,correction_kind,density,global_relative_residual
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,57,-1.1674088916447718,-1.16740479657932,stored,0.9374925169762642,1.0433338050445509e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,58,-1.1674089395319858,-1.1674048002254482,stored,0.9374924361333327,3.861702919213752e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,59,-1.1674091207738533,-1.1674048034158262,stored,0.9374921107750356,9.440174211067805e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,60,-1.167409109436962,-1.1674048006067794,stored,0.937492126358196,1.065512837231745e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,61,-1.1674090984847687,-1.1674048005329711,stored,0.9374921462365629,8.882315836584404e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,62,-1.167409112455027,-1.167404800756254,stored,0.9374921211163437,9.360957048934611e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,63,-1.1674091055509837,-1.1674048006017612,stored,0.9374921334499797,1.1583796885984262e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,64,-1.1674091014032166,-1.1674048005734468,stored,0.9374921409775662,6.030276094110861e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,65,-1.1674090996509499,-1.1674048006177609,stored,0.9374921442605074,1.1996827727534265e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,66,-1.1674091099854804,-1.1674048007048734,stored,0.9374921255351234,8.74245303125919e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,67,-1.1674091034463776,-1.1674048005690034,stored,0.9374921372359236,1.1182825263482496e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,68,-1.1674090978967444,-1.1674048005053521,stored,0.9374921472606068,1.1399993122989265e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,69,-1.1674090966673618,-1.1674048005983195,stored,0.9374921496769724,6.547821942334227e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,70,-1.1674091002408662,-1.167404800697063,stored,0.937492143327448,5.851044374131211e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,71,-1.16740910874044,-1.1674048007112867,stored,0.9374921278219388,7.293829376405175e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,72,-1.1674090937744497,-1.1674048004460247,stored,0.9374921546849766,5.805412448755158e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,73,-1.167408904651447,-1.1674047968628798,stored,0.9374924937269713,1.4698408938484603e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,74,-1.1674091326427,-1.1674048038261857,stored,0.9374920898366325,1.2111388457465015e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,75,-1.167409098874046,-1.1674048003823962,stored,0.9374921452500764,1.2553907054636664e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,76,-1.1674090924476213,-1.1674048005300313,stored,0.9374921572630335,1.1944691871189161e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,77,-1.1674091157721094,-1.1674048009175693,stored,0.937492115349725,6.834593077274914e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,78,-1.1674090948923332,-1.1674048004025805,stored,0.937492152562851,1.3158248982196287e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,79,-1.167409099363039,-1.1674048005902713,stored,0.9374921447363822,1.130248373212293e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_vm04_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260909T231851_497480_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,80,-1.1674091140138898,-1.1674048007866273,stored,0.937492118323293,1.0370269563610053e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,1,-1.1673603095891942,-1.1673602388256485,stored,0.9374998706561358,0.045385924157680974
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,2,-1.1674077729887737,-1.167404428089337,stored,0.9374938875173966,0.02140903817982191
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,3,-1.1674045125635193,-1.167404511179609,stored,0.937499997471123,0.01300627352894295
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,4,-1.167404749562396,-1.1674047559531295,stored,0.9375000116779291,0.007931853975851751
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,5,-1.1674069462499805,-1.1674048082160997,stored,0.9374960931232101,0.004843696696224246
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,6,-1.1674070608742726,-1.1674047953184112,stored,0.9374958600994627,0.0029593558562099986
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,7,-1.1674076809382332,-1.1674048065701332,stored,0.9374947476033391,0.0018087795060685447
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,8,-1.1674074864168884,-1.1674047964965968,stored,0.9374950846489154,0.001106471598815073
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,9,-1.1674077639456202,-1.1674048042845055,stored,0.9374945917455196,0.0006768010942428213
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,10,-1.1674077541854357,-1.167404800703919,stored,0.9374946030376359,0.00041411639367700583
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,11,-1.1674077443146813,-1.1674048006759894,stored,0.9374946210236483,0.0002538676656348794
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,12,-1.1674077568739278,-1.167404800963194,stored,0.9374945985986736,0.00015538719565846395
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,13,-1.1674077483245013,-1.1674048007016673,stored,0.9374946137433369,9.520008844039808e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,14,-1.167407551932927,-1.1674047969340895,stored,0.9374949657294432,6.046194222600353e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,15,-1.1674077995933445,-1.1674048042164318,stored,0.9374945264812485,3.781473423917624e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,16,-1.1674077299496832,-1.1674048001949369,stored,0.9374946463940903,2.2440520856653664e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,17,-1.1674075459355073,-1.1674047970308676,stored,0.9374949768655064,1.75829484994481e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,18,-1.1674075821108914,-1.1674048002777793,stored,0.9374949166945774,1.3382741857449686e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,19,-1.1674077823865558,-1.167404803802572,stored,0.9374945571673402,1.103369899703195e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,20,-1.1674075333414429,-1.1674047965931893,stored,0.9374949990791407,1.3649944098560667e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,21,-1.1674077800677074,-1.167404804195821,stored,0.9374945621232164,9.394740143494874e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,22,-1.167407543576568,-1.167404796772796,stored,0.9374949807044686,1.2123605639099434e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,23,-1.16740778924651,-1.167404804142733,stored,0.9374945452535777,1.0338146265501245e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,24,-1.167407745196753,-1.167404800462589,stored,0.9374946190218678,5.704258712795607e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,25,-1.1674077564980354,-1.1674048009804885,stored,0.9374945993171527,6.920059307251688e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,26,-1.167407765218361,-1.1674048008881255,stored,0.9374945832135314,8.658354201231515e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,27,-1.167407731624202,-1.1674048004392097,stored,0.9374946437805702,4.988041722547127e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,28,-1.16740774509159,-1.1674048009158013,stored,0.9374946200421991,7.55724305536912e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,29,-1.1674077564961127,-1.1674048009329359,stored,0.9374945992337723,9.08451693652506e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,30,-1.167407757465439,-1.1674048008088371,stored,0.9374945972357325,6.4273566149847216e-06
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,31,-1.1674076694930362,-1.1674047997057362,stored,0.9374947559739368,1.0327986896397462e-05
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__pairing_weak_other_t014_vm04_chi200_raw\square__pairing_weak_other__square_two_reference_correlations_eps005_raw__none__pairing_eps005\20260910T084630_1156171_e93552440b67\state.h5,square,64,8.0,-0.4,1.4,0.1,0.9375,pairing_weak_other,maximum_iterations,32,-1.167407781464124,-1.1674048024400816,stored,0.937494556363212,1.3449255040359524e-05
