family,iteration,channel,absolute,applied_rms,contraction,cosine,factor,measured_rms,passes,relative
stripe,40,charge_modulation,1.040833873884768e-08,0.00047501769967205694,-1.0224129369860948,-0.9804842137896945,1.0,0.0004750180314038542,1,6.568447597800388e-06
stripe,41,charge_modulation,1.1612371218902226e-07,0.0004750180314038542,0.16641628579180712,0.010868912939255015,1.0,0.00047500685352103183,0,0.00010057092726321735
stripe,42,charge_modulation,1.3331799374616954e-07,0.00047500685352103183,-1.1531634423245218,-0.9988310962619478,1.0,0.00047501955690809654,0,0.00011611006572281003
stripe,43,charge_modulation,1.8239312758912274e-08,0.00047501955690809654,-0.1374528304281707,-0.8539792469726933,1.0,0.0004750179670738214,1,1.8688577306037842e-05
stripe,44,charge_modulation,1.313365897612738e-08,0.0004750179670738214,-0.35428523947184054,-0.7376655617877106,1.0,0.0004750185012371142,1,8.975750182473277e-06
stripe,45,charge_modulation,5.046977151739601e-09,0.0004750185012371142,-0.3071088206670908,-0.5591332022573354,1.0,0.00047501766606123383,1,4.9300095970210795e-06
stripe,46,charge_modulation,7.927157354798917e-09,0.00047501766606123383,-0.01723002556403278,-0.02201092123464634,1.0,0.0004750176068588006,1,3.8591906186433655e-06
stripe,47,charge_modulation,5.615903391409036e-09,0.0004750176068588006,0.028604629715973648,0.02862378215338962,1.0,0.00047501840570393004,1,3.85660239344573e-06
stripe,48,charge_modulation,6.897158416011712e-09,0.00047501840570393004,-0.652786669989452,-0.5910538419329487,1.0,0.0004750179483750606,1,4.25940659764189e-06
stripe,49,charge_modulation,4.708336938212543e-09,0.0004750179483750606,-0.6307374715403788,-0.8921892223402129,1.0,0.0004750180929334134,1,3.011210009411841e-06
stripe,50,charge_modulation,1.2035824429983133e-08,0.0004750180929334134,-1.0854592738982058,-0.621447056685522,1.0,0.0004750185679130978,1,5.259567209997949e-06
stripe,51,charge_modulation,1.9277304412696275e-08,0.0004750185679130978,-1.9073011012864434,-0.8991545802135946,1.0,0.0004750175789477443,1,1.1156678231607459e-05
stripe,52,charge_modulation,1.1489602470696539e-07,0.0004750175789477443,2.1193521284585075,0.2360693613950156,1.0,0.0004750065657769581,0,0.00010016115113220876
stripe,53,charge_modulation,1.308725659232568e-07,0.0004750065657769581,-1.1374091015499699,-0.9937351466012814,1.0,0.0004750190957594493,0,0.00011464205682065604
stripe,54,charge_modulation,1.8638139635818174e-08,0.0004750190957594493,-0.1402836497329079,-0.9428547806058787,1.0,0.0004750177016184071,1,1.7057140160390858e-05
stripe,55,charge_modulation,1.0615356543005466e-08,0.0004750177016184071,-0.3362540082793014,-0.7058540849479996,1.0,0.0004750177094110696,1,8.12568576180478e-06
stripe,56,charge_modulation,5.703944554527607e-09,0.0004750177094110696,-0.4529060385384996,-0.7690448433967934,1.0,0.0004750180504495652,1,4.785377001370546e-06
stripe,57,charge_modulation,1.1836663655478974e-07,0.0004750180504495652,5.701476609210439,0.2654793013664442,1.0,0.0004750071842611752,0,0.00010277153397321822
stripe,58,charge_modulation,1.6626146209786086e-08,0.0004750071842611752,-0.14109696732322338,-0.9004597372791718,1.0,0.00047500774196062564,1,1.610406980101929e-05
stripe,59,charge_modulation,1.1403850214532565e-07,0.00047500774196062564,5.3968063469525225,0.8673707173609719,1.0,0.00047501957220720634,0,0.00010019750481360422
stripe,60,charge_modulation,1.6756028362995695e-08,0.00047501957220720634,-0.13189564503164297,-0.9185899576845361,1.0,0.0004750177286371285,1,1.4386848470740648e-05
stripe,61,charge_modulation,5.055070654170352e-09,0.0004750177286371285,-0.21092334819214686,-0.6821973242435665,1.0,0.0004750183843124744,1,4.448170243528998e-06
stripe,62,charge_modulation,1.1721940322475394e-08,0.0004750183843124744,-1.3937915512231334,-0.8486173498912292,1.0,0.00047501726841103623,1,7.305792303948915e-06
stripe,63,charge_modulation,8.051725348956484e-09,0.00047501726841103623,-0.671114693388122,-0.9876041487188195,1.0,0.00047501791398474026,1,4.9645694816046515e-06
stripe,64,charge_modulation,5.129734145488743e-09,0.00047501791398474026,0.21242507655851653,0.5211491380259845,1.0,0.00047501841590307816,1,2.0236010403555293e-06
stripe,65,charge_modulation,2.9899097008997955e-09,0.00047501841590307816,0.4880974485791382,0.7218418073613417,1.0,0.00047501859592494493,1,1.368324915991688e-06
stripe,66,charge_modulation,1.1451299430616582e-08,0.00047501859592494493,-3.481374670436989,-0.9652795602278316,1.0,0.00047501783485347546,1,4.934996968481271e-06
stripe,67,charge_modulation,1.073791815143707e-08,0.00047501783485347546,-0.9665213323802967,-0.9331901508069977,1.0,0.0004750183586877447,1,5.111265076365599e-06
stripe,68,charge_modulation,4.246121239987952e-09,0.0004750183586877447,0.18766430803192397,0.6250988468924613,1.0,0.0004750186631560265,1,1.534479568601941e-06
stripe,69,charge_modulation,4.893167505296697e-09,0.0004750186631560265,-1.022972040248155,-0.4504886686818812,1.0,0.0004750179819629838,1,3.484504281994098e-06
stripe,70,charge_modulation,3.7555142481070225e-09,0.0004750179819629838,-0.9366971113329435,-0.9813040433202095,1.0,0.0004750185791698295,1,3.3261104900879927e-06
stripe,71,charge_modulation,8.662293667083265e-09,0.0004750185791698295,-0.5262322052896016,-0.4378892413157621,1.0,0.00047501795450009696,1,3.99714423897831e-06
stripe,72,charge_modulation,4.273079437597943e-09,0.00047501795450009696,-0.5983504656652484,-0.6435264952649398,1.0,0.0004750183297356066,1,3.7165437479428013e-06
stripe,73,charge_modulation,1.1581693091285844e-07,0.0004750183297356066,6.830093813250528,0.24883228852957084,1.0,0.0004750065823319111,0,0.00010201386085987155
stripe,74,charge_modulation,1.3010663262556788e-07,0.0004750065823319111,-1.1094960263144173,-0.9976229128090766,1.0,0.00047501886996886345,0,0.00011345353347142559
stripe,75,charge_modulation,1.495608928587036e-08,0.00047501886996886345,-0.11014981748669683,-0.9082459871498875,1.0,0.0004750179755988788,1,1.3759362751840068e-05
stripe,76,charge_modulation,1.4405768162563393e-09,0.0004750179755988788,0.04110959118042682,0.3705860119359923,1.0,0.00047501807252806955,1,1.526346675236022e-06
stripe,77,charge_modulation,1.0824650098582161e-08,0.00047501807252806955,-2.5746740697400825,-0.6806298708887615,1.0,0.0004750175159013331,1,5.773835933813205e-06
stripe,78,charge_modulation,1.6030016866631566e-08,0.0004750175159013331,-1.1180907403958633,-0.8107964806934985,1.0,0.00047501868934149915,1,7.962126458573686e-06
stripe,79,charge_modulation,8.859718315110468e-09,0.00047501868934149915,-0.5712981855999463,-0.7661462090210376,1.0,0.0004750184301713096,1,5.937180587387817e-06
stripe,80,charge_modulation,1.1624730593493698e-08,0.0004750184301713096,0.6175132449056246,0.6752332065895924,1.0,0.00047501751112070446,1,5.429664321388277e-06
stripe,1,charge_uniform,8.125288536680979e-07,0.00250476757715643,nan,nan,1.0,0.002503955048302762,0,0.0003243929141683205
stripe,2,charge_uniform,1.273188405949248e-07,0.002503955048302762,0.15669454693227675,1.0,1.1858099533950162,0.002503827729462167,1,5.084709515101895e-05
stripe,3,charge_uniform,6.023470500507444e-08,0.002503827729462167,0.4731012686230472,1.0,1.8978979079844889,0.002503767494757162,1,2.405704845277559e-05
stripe,4,charge_uniform,7.35764191283142e-09,0.002503767494757162,-0.12214954671416717,-1.0,1.0,0.0025037748523990748,1,2.9386196229990296e-06
stripe,5,charge_uniform,1.3429835537485252e-08,0.0025037748523990748,-1.825290724473038,-1.0,1.0,0.0025037614225635373,1,5.3638351406145844e-06
stripe,6,charge_uniform,1.2983657672258064e-07,0.0025037614225635373,-9.667771162214295,-1.0,1.0,0.00250389125914026,1,5.1853919873166353e-05
stripe,7,charge_uniform,1.8158673506778883e-07,0.00250389125914026,-1.3985791958746863,-1.0,1.0,0.002503709672405192,1,7.25218135591634e-05
stripe,8,charge_uniform,4.401351719586846e-08,0.002503709672405192,-0.2423828876015509,-1.0,1.0,0.002503753685922388,1,1.7579012441734575e-05
stripe,9,charge_uniform,7.933414363382046e-09,0.002503753685922388,0.18024949762766868,1.0,1.2198833634209831,0.0025037616193367513,1,3.1685981213673267e-06
stripe,10,charge_uniform,7.957723065568634e-10,0.0025037616193367513,0.10030640908281292,1.0,1.1114895227613617,0.002503762415109058,1,3.1783059836458223e-07
stripe,11,charge_uniform,2.2435761451531505e-07,0.002503762415109058,281.9369468712256,1.0,inf,0.002503986772723573,0,8.96001596171702e-05
stripe,12,charge_uniform,2.7427664971244742e-08,0.002503986772723573,0.12224976197263178,1.0,1.139276250436995,0.0025040142003885445,1,1.0953478205909867e-05
stripe,13,charge_uniform,5.344657056554139e-08,0.0025040142003885445,1.9486372836176522,1.0,inf,0.00250406764695911,0,2.134390044551945e-05
stripe,14,charge_uniform,3.319520220333716e-09,0.00250406764695911,0.0621091341354259,1.0,1.066222133508222,0.0025040709664793303,1,1.325649418395234e-06
stripe,15,charge_uniform,4.668376088045462e-09,0.0025040709664793303,1.4063406089378008,1.0,inf,0.0025040756348554184,0,1.864311134641509e-06
stripe,16,charge_uniform,1.9325802590175467e-10,0.0025040756348554184,-0.041397270112114554,-1.0,1.0,0.0025040754415973925,1,7.717739161377731e-08
stripe,17,charge_uniform,1.1880434895410186e-09,0.0025040754415973925,-6.147447093063947,-1.0,1.0,0.002504076629640882,1,4.744437432457488e-07
stripe,18,charge_uniform,4.520881204117533e-10,0.002504076629640882,0.38053162564479037,1.0,1.6142874138504277,0.0025040770817290024,1,1.8054081629931206e-07
stripe,19,charge_uniform,7.661178048727624e-09,0.0025040770817290024,-16.946205181746357,-1.0,1.0,0.0025040694205509537,1,3.0594817166881192e-06
stripe,20,charge_uniform,9.346104404717864e-09,0.0025040694205509537,-1.2199304526371209,-1.0,1.0,0.0025040787666553584,1,3.7323524040744315e-06
stripe,21,charge_uniform,1.794912644730029e-09,0.0025040787666553584,-0.19204928246082578,-1.0,1.0,0.0025040769717427137,1,7.167956010934326e-07
stripe,22,charge_uniform,7.008358971286044e-10,0.0025040769717427137,0.39045682762684886,1.0,1.6405728836345956,0.0025040762709068166,1,2.798779370750961e-07
stripe,23,charge_uniform,1.44008517697497e-08,0.0025040762709068166,20.548108093137706,1.0,inf,0.002504061870055047,0,5.750963713471328e-06
stripe,24,charge_uniform,1.6682893828542933e-08,0.002504061870055047,-1.1584657696141885,-1.0,1.0,0.0025040785529488753,1,6.6622885328004885e-06
stripe,25,charge_uniform,1.356984639672848e-09,0.0025040785529488753,-0.08133988345302354,-1.0,1.0,0.0025040771959642357,1,5.41909772788407e-07
stripe,26,charge_uniform,6.984248825982198e-10,0.0025040771959642357,-0.5146888639554544,-1.0,1.0,0.0025040778943891183,1,2.7891499867603116e-07
stripe,27,charge_uniform,4.59895408647798e-10,0.0025040778943891183,-0.658475120383648,-1.0,1.0,0.0025040774344937096,1,1.8365858733000462e-07
stripe,28,charge_uniform,7.549170368686964e-10,0.0025040774344937096,1.6414972245283603,1.0,inf,0.0025040766795766728,0,3.014751167314961e-07
stripe,29,charge_uniform,7.748739211041467e-10,0.0025040766795766728,-1.0264358641556548,-1.0,1.0,0.002504077454450594,1,3.0944486949752024e-07
stripe,30,charge_uniform,1.1997470694864731e-09,0.002504077454450594,-1.548312618105548,-1.0,1.0,0.0025040762547035244,1,4.791173960510352e-07
stripe,31,charge_uniform,1.3851383547092144e-08,0.0025040762547035244,11.545253078235017,1.0,inf,0.0025040624033199773,0,5.531534241848441e-06
stripe,32,charge_uniform,1.6771803959970272e-08,0.0025040624033199773,-1.2108396177861394,-1.0,1.0,0.0025040791751239373,1,6.697792995758677e-06
stripe,33,charge_uniform,2.8440041476354705e-09,0.0025040791751239373,-0.1695705574918079,-1.0,1.0,0.0025040763311197896,1,1.135748492255525e-06
stripe,34,charge_uniform,6.907591617189707e-09,0.0025040763311197896,2.42882614040234,1.0,inf,0.0025040694235281724,0,2.758538759919001e-06
stripe,35,charge_uniform,7.456425253279941e-09,0.0025040694235281724,1.0794536889998605,1.0,inf,0.002504061967102919,0,2.9777230548081294e-06
stripe,36,charge_uniform,1.6743427444423226e-08,0.002504061967102919,-2.245503290877637,-1.0,1.0,0.0025040787105303636,1,6.686462120384774e-06
stripe,37,charge_uniform,1.5252917353637818e-09,0.0025040787105303636,-0.09109793920191737,-1.0,1.0,0.002504077185238628,1,6.091229197187357e-07
stripe,38,charge_uniform,9.796574797042712e-10,0.002504077185238628,0.6422754788418382,1.0,2.7954471691300893,0.0025040762055811485,1,3.912249532399753e-07
stripe,39,charge_uniform,1.0317458437082705e-09,0.0025040762055811485,-1.0531699753057806,-1.0,1.0,0.002504077237326992,1,4.1202636577201596e-07
stripe,40,charge_uniform,6.966170296857088e-10,0.002504077237326992,-0.6751827825949349,-1.0,1.0,0.0025040765407099625,1,2.7819310814442815e-07
stripe,41,charge_uniform,1.418262653152258e-08,0.0025040765407099625,20.359287710668404,1.0,inf,0.002504062358083431,0,5.6638151034718305e-06
stripe,42,charge_uniform,1.6721203255787992e-08,0.002504062358083431,-1.1789920025478444,-1.0,1.0,0.002504079079286687,1,6.67758594131588e-06
stripe,43,charge_uniform,2.506470156427021e-09,0.002504079079286687,-0.14989771478074787,-1.0,1.0,0.0025040765728165304,1,1.0009548728552994e-06
stripe,44,charge_uniform,4.3873602971131187e-10,0.0025040765728165304,-0.17504139380487624,-1.0,1.0,0.00250407701155256,1,1.7520868075830058e-07
stripe,45,charge_uniform,6.640936064949976e-11,0.00250407701155256,-0.15136518578881494,-1.0,1.0,0.0025040769451431994,1,2.6520494514793337e-08
stripe,46,charge_uniform,2.1701715164496038e-10,0.0025040769451431994,-3.267869913555554,-1.0,1.0,0.002504077162160351,1,8.666552090500774e-08
stripe,47,charge_uniform,4.1669372683253436e-10,0.002504077162160351,-1.9200958250260536,-1.0,1.0,0.0025040767454666242,1,1.6640610486341353e-07
stripe,48,charge_uniform,7.874339982144596e-10,0.0025040767454666242,-1.8897188690602067,-1.0,1.0,0.0025040775329006225,1,3.1446070972983324e-07
stripe,49,charge_uniform,3.1157070803575215e-10,0.0025040775329006225,-0.39567850606178057,-1.0,1.0,0.0025040772213299144,1,1.2442534384102765e-07
stripe,50,charge_uniform,6.175741849336058e-10,0.0025040772213299144,1.9821317248563055,1.0,inf,0.0025040766037557295,0,2.4662745209016057e-07
stripe,51,charge_uniform,2.2856630694026436e-10,0.0025040766037557295,-0.37010340217643173,-1.0,1.0,0.0025040768323220364,1,9.1277673268641e-08
stripe,52,charge_uniform,1.419147098577142e-08,0.0025040768323220364,-62.08907680115929,-1.0,1.0,0.0025040626408510507,1,5.667346465807775e-06
stripe,53,charge_uniform,1.6314996097166468e-08,0.0025040626408510507,-1.1496338972559028,-1.0,1.0,0.002504078955847148,1,6.515368079377109e-06
stripe,54,charge_uniform,2.4745966066205827e-09,0.002504078955847148,-0.15167619972954588,-1.0,1.0,0.002504076481250541,1,9.882262701191101e-07
stripe,55,charge_uniform,1.8361874720360105e-09,0.002504076481250541,-0.7420148670387084,-1.0,1.0,0.0025040783174380132,1,7.332787713743159e-07
stripe,56,charge_uniform,1.3610616197458347e-09,0.0025040783174380132,-0.7412432774288867,-1.0,1.0,0.0025040769563763935,1,5.435379597625252e-07
stripe,57,charge_uniform,1.5120341844039598e-08,0.0025040769563763935,11.109226521913957,1.0,inf,0.0025040618360345494,0,6.038289600300457e-06
stripe,58,charge_uniform,3.238583426608266e-09,0.0025040618360345494,-0.2141871830685434,-1.0,1.0,0.002504065074617976,1,1.293330376848273e-06
stripe,59,charge_uniform,1.3033916200239776e-08,0.002504065074617976,4.024573241854096,1.0,inf,0.0025040781085341763,0,5.20507573458621e-06
stripe,60,charge_uniform,6.242644183702961e-10,0.0025040781085341763,-0.04789538376492033,-1.0,1.0,0.002504077484269758,1,2.492990998334811e-07
stripe,61,charge_uniform,7.963312166799075e-10,0.002504077484269758,1.2756312761807067,1.0,inf,0.0025040766879385412,0,3.18013808151841e-07
stripe,62,charge_uniform,1.0063208335207852e-09,0.0025040766879385412,-1.2636963269082606,-1.0,1.0,0.0025040776942593748,1,4.018728475669052e-07
stripe,63,charge_uniform,4.94087837484003e-10,0.0025040776942593748,-0.49098440678739846,-1.0,1.0,0.0025040772001715373,1,1.9731330166659952e-07
stripe,64,charge_uniform,3.0155657484987053e-10,0.0025040772001715373,0.6103298886802369,1.0,2.5662732936152763,0.0025040768986149624,1,1.204262292030026e-07
stripe,65,charge_uniform,1.3151525441595924e-10,0.0025040768986149624,0.43612132974196927,1.0,1.7734311523831896,0.002504076767099708,1,5.252045354066484e-08
stripe,66,charge_uniform,7.50142499332529e-10,0.002504076767099708,-5.703844034395907,-1.0,1.0,0.0025040775172422074,1,2.9956840160390744e-07
stripe,67,charge_uniform,4.687363223260244e-10,0.0025040775172422074,-0.6248630396799306,-1.0,1.0,0.002504077048505885,1,1.8718922201827578e-07
stripe,68,charge_uniform,4.0159073202289397e-10,0.002504077048505885,0.8567518941780917,1.0,6.9808950998852275,0.002504076646915153,1,1.6037475055430593e-07
stripe,69,charge_uniform,9.680008010437557e-11,0.002504076646915153,0.24104161870662189,1.0,1.317595305154745,0.002504076550115073,1,3.865699567288665e-08
stripe,70,charge_uniform,2.5436316854893226e-10,0.002504076550115073,-2.62771650885684,-1.0,1.0,0.0025040768044782414,1,1.0157961932079488e-07
stripe,71,charge_uniform,6.21153700523791e-10,0.0025040768044782414,2.441995451099669,1.0,inf,0.002504077425631942,0,2.480569067735729e-07
stripe,72,charge_uniform,1.0761384847471356e-09,0.002504077425631942,-1.7324834156822637,-1.0,1.0,0.0025040763494934572,1,4.297544771306565e-07
stripe,73,charge_uniform,1.3582087743119892e-08,0.0025040763494934572,12.621133744056488,1.0,inf,0.002504062767405714,0,5.4239910639575245e-06
stripe,74,charge_uniform,1.6179924938481555e-08,0.002504062767405714,-1.1912693574430497,-1.0,1.0,0.0025040789473306526,1,6.4614276461727975e-06
stripe,75,charge_uniform,2.219873271314121e-09,0.0025040789473306526,-0.13719923174887427,-1.0,1.0,0.0025040767274573813,1,8.865029090558449e-07
stripe,76,charge_uniform,4.812413770434454e-10,0.0025040767274573813,0.21678777039310895,1.0,1.2767931375406623,0.0025040762462160042,1,1.9218315947215159e-07
stripe,77,charge_uniform,1.6790552281875648e-09,0.0025040762462160042,-3.489008444167891,-1.0,1.0,0.0025040779252712324,1,6.705283454809801e-07
stripe,78,charge_uniform,1.4907650136043726e-09,0.0025040779252712324,-0.8878594274790832,-1.0,1.0,0.002504076434506219,1,5.953349129272399e-07
stripe,79,charge_uniform,3.135298509530926e-10,0.002504076434506219,-0.21031473645537194,-1.0,1.0,0.0025040767480360698,1,1.252077641785508e-07
stripe,80,charge_uniform,1.0581134466877695e-09,0.0025040767480360698,3.3748411625599073,1.0,inf,0.0025040778061495165,0,4.22556137868102e-07
stripe,1,exchange_charge,0.004192634319127484,0.0014607825435777838,nan,nan,1.0,0.0010681664200317658,0,0.3494027254969078
stripe,2,exchange_charge,0.0006019112477338323,0.0010681664200317658,-0.016923387820723657,-0.16372489505179172,1.0,0.0010589973422649992,0,0.049390738976338285
stripe,3,exchange_charge,0.0004366164920326706,0.0010589973422649992,0.6414569054743151,0.8772420143288364,1.0,0.0010497891864101857,0,0.0364281936134507
stripe,4,exchange_charge,0.0003743146755713963,0.0010497891864101857,0.9684889672159731,0.9368407268181929,31.73491668311504,0.0010448876255181637,0,0.037989128164764976
stripe,5,exchange_charge,9.998859726425939e-05,0.0010448876255181637,0.19467813360675354,0.893749510077739,1.0,0.001043106431020584,0,0.008313677872404286
stripe,6,exchange_charge,2.9774748004168577e-05,0.001043106431020584,0.36584318980509967,0.9469621646730823,1.576897044900712,0.0010425490044171201,0,0.003217336630874939
stripe,7,exchange_charge,1.0423182846124382e-05,0.0010425490044171201,0.3148345639858282,0.9947699877468258,1.4595015268390104,0.0010423505616498562,0,0.0010187986943911184
stripe,8,exchange_charge,3.99205679625864e-06,0.0010423505616498562,0.38196196684187284,0.9952999755954811,1.618023400420968,0.0010422868952333424,0,0.00039105440331094687
stripe,9,exchange_charge,1.4913495439575295e-06,0.0010422868952333424,0.364656374983941,0.9982607080708811,1.5739514187692116,0.0010422631964344883,0,0.00014285766283360572
stripe,10,exchange_charge,5.661176146855903e-07,0.0010422631964344883,0.3766210253733556,0.9889084487730424,1.604160616098614,0.0010422539509343162,1,5.440789073382801e-05
stripe,11,exchange_charge,2.969114362516654e-07,0.0010422539509343162,0.33597624532455117,0.7203421676911428,1.0,0.001042264682034839,1,2.537645803544896e-05
stripe,12,exchange_charge,3.2382457963958493e-07,0.001042264682034839,0.3763232599828333,0.788138140290158,1.0,0.0010422650423698168,1,1.211684554389588e-05
stripe,13,exchange_charge,1.944559579283335e-07,0.0010422650423698168,-0.19124860152498213,-0.38471802289084683,1.0,0.0010422678213083286,1,6.023433914504244e-06
stripe,14,exchange_charge,2.2884482388935146e-08,0.0010422678213083286,-0.0897458849224916,-0.28622071332375076,1.0,0.0010422678167204948,1,1.8886767510703193e-06
stripe,15,exchange_charge,7.3819884875009345e-09,0.0010422678167204948,0.09426746911737495,0.393609449094226,1.0,0.0010422680444060685,1,4.523284174306768e-07
stripe,16,exchange_charge,7.348120365652244e-09,0.0010422680444060685,0.049581211255543226,0.06792204044690403,1.0,0.0010422680089559693,1,3.30187236336746e-07
stripe,17,exchange_charge,3.224198838469583e-09,0.0010422680089559693,-0.21793474966260634,-0.371982008538518,1.0,0.001042268072902331,1,1.9344825575878278e-07
