t0,V,family,iteration,energy_per_site,spin_field_rms,pairing_field_rms,global_relative_residual,density
1.4,0.0,stripe,54,-0.6611218855009053,0.024116829180119915,7.135662331204306e-11,0.0008068501372922631,0.9374999999596454
1.4,0.0,stripe,55,-0.6611219022886897,0.02411787272294619,5.2352317580362324e-11,0.0007949642290138087,0.9374999998449052
1.4,0.0,stripe,56,-0.6611219032355913,0.024118923284644194,7.023711493272973e-11,0.0007864133143966597,0.9374999999593268
1.4,0.0,stripe,57,-0.6611219113977744,0.0241199077349321,5.037450810951789e-09,0.0007697386876645126,0.9374999995333786
1.4,0.0,stripe,58,-0.6611219148588195,0.024120884730342004,2.459927347548615e-09,0.0007603325435787056,0.9374999999572906
1.4,0.0,stripe,59,-0.6611219235738927,0.02412184472395726,1.2194985722134996e-09,0.0007519640607474483,0.937499999620955
1.4,0.0,stripe,60,-0.6611219082823777,0.02412288136517096,6.0137325233712e-09,0.0007561145390840325,0.9374999992184692
1.4,0.0,stripe,61,-0.661121916571924,0.024123872975531892,3.0281849037913514e-09,0.0007488982272536146,0.9374999997525569
1.4,0.0,stripe,62,-0.6611219512095767,0.02412473560343395,1.4119943906108554e-09,0.0007412216661687245,0.9374999998937545
1.4,0.0,stripe,63,-0.6611219576411984,0.024125576364254546,7.557960589411043e-10,0.0007313300626590552,0.9374999999741712
1.4,0.0,stripe,64,-0.6611219638732669,0.024126393132795635,4.1356346575514615e-10,0.0007187144245921537,0.9374999995522667
1.4,0.0,stripe,65,-0.6611219716555073,0.024127176482095152,7.159761004919681e-10,0.0007053826893252164,0.9374999995815165
1.4,0.0,stripe,66,-0.6611219677334239,0.024127988090208063,3.679095831943404e-10,0.000699631125511259,0.937499999945049
1.4,0.0,stripe,67,-0.6611219828260635,0.024128735843368436,1.9461228641558381e-10,0.0006893600808273874,0.9374999999542318
1.4,0.0,stripe,68,-0.6611219885685229,0.024129455417396552,7.477895334138701e-10,0.000677100732259551,0.9374999999620114
1.4,0.0,stripe,69,-0.6611219920706753,0.024130189641662577,4.265007027726286e-10,0.0006691695444117096,0.9374999998803504
1.4,0.0,stripe,70,-0.6611219897900027,0.024130931456016975,6.288345022541541e-10,0.0006596397602886204,0.9374999996234143
1.4,0.0,stripe,71,-0.6611220016904193,0.024131602753330646,4.64905345790203e-09,0.0006505601165860856,0.9374999998317315
1.4,0.0,stripe,72,-0.6611219985925035,0.024132256441784218,4.932006034010289e-09,0.0006526393616263381,0.9374999998965484
1.4,0.0,stripe,73,-0.6611220110191153,0.024132866025691563,2.860788153221269e-09,0.0006398995465426841,0.9374999996572586
1.4,0.0,stripe,74,-0.6611220141683145,0.02413344979789285,3.369171875720663e-09,0.0006352618529373684,0.9374999997745748
1.4,0.0,stripe,75,-0.6611220106405031,0.024134037779007397,1.7659874937565777e-09,0.0006273945179438544,0.9374999997162368
1.4,0.0,stripe,76,-0.661122019844805,0.02413457394449426,1.923377099283352e-09,0.0006180254720606093,0.937499999846564
1.4,0.0,stripe,77,-0.6611220203399696,0.024135120749321986,1.010408952405919e-09,0.0006096317441510922,0.9374999995458642
1.4,0.0,stripe,78,-0.6611220258468103,0.024135629469515647,5.551019362393904e-10,0.0005997878533981966,0.9374999996971218
1.4,0.0,stripe,79,-0.6611220301450526,0.024136128883063164,2.985523071332421e-10,0.0005930345861573185,0.9374999994979587
1.4,0.0,stripe,80,-0.6611220330815781,0.024136612949016468,1.7462171739294658e-10,0.0005875504165430753,0.9374999999505859
1.4,0.0,pairing,1,-0.6608512759838939,0.0018161107380921838,0.004501573221244311,0.05679214402576319,0.9374943492358354
1.4,0.0,pairing,2,-0.6608661819487178,0.0018536400967097114,0.004488467600547756,0.00949892329100167,0.937500263515882
1.4,0.0,pairing,3,-0.6608642320767171,0.0018998410261241204,0.004486060177524811,0.007877969913642893,0.9375003418060467
1.4,0.0,pairing,4,-0.6608640535514151,0.001956405769758283,0.004484691112206636,0.00832618405226917,0.9375034687805931
1.4,0.0,pairing,5,-0.6608641686977983,0.0020228613753038725,0.004483641406140565,0.00910630819050706,0.9374999249601271
1.4,0.0,pairing,6,-0.6608641966842163,0.0021004196453595224,0.0044823159563356935,0.009966043084849482,0.9375000756103612
1.4,0.0,pairing,7,-0.6608642939901098,0.002190090454421433,0.00448077153681175,0.010900352563365244,0.9375000102683035
1.4,0.0,pairing,8,-0.660864417713049,0.0022931487769927913,0.00447889674023373,0.011901103071706469,0.9375000786441392
1.4,0.0,pairing,9,-0.6608645518948695,0.0024108508853532915,0.004476700577738185,0.01296011553223654,0.937500263974706
1.4,0.0,pairing,10,-0.6608647417921235,0.002544501429561605,0.004474061444633407,0.014069687577426123,0.9374999010955826
1.4,0.0,pairing,11,-0.6608649793468634,0.0026953811217737536,0.004470904991597862,0.015218585488935319,0.937500120273851
1.4,0.0,pairing,12,-0.6608652209877214,0.0028649624413700104,0.004467154195978073,0.016396647562085063,0.9375037039015951
1.4,0.0,pairing,13,-0.6608656947086041,0.0030541122905862993,0.004462728426384288,0.017559333307818857,0.9374970001978677
1.4,0.0,pairing,14,-0.6608660638157104,0.003264138820282672,0.0044575261280507365,0.018708674980595804,0.9375001454769217
1.4,0.0,pairing,15,-0.6608667042767097,0.0034958744367169074,0.004451365495040999,0.019797105260871743,0.9375007560980873
1.4,0.0,pairing,16,-0.6608674829497906,0.0037499823072599386,0.004444039024041402,0.020792574271261712,0.9375009296934387
1.4,0.0,pairing,17,-0.6608684591259375,0.004026565562519303,0.004435544248132891,0.02165453430289028,0.9375010783218426
1.4,0.0,pairing,18,-0.6608696438245308,0.004325321615354674,0.004425823333529923,0.02234870989092318,0.9375014046367934
1.4,0.0,pairing,19,-0.6608711132554798,0.004645428371604864,0.004414686575846124,0.022845802869470574,0.9375017207911597
1.4,0.0,pairing,20,-0.6608728766894956,0.004985478548177252,0.0044020711350059106,0.023128643319424706,0.937502210933661
1.4,0.0,pairing,21,-0.6608750051157695,0.005343502274277479,0.0043877772575325455,0.023194095271720755,0.9375019320894834
1.4,0.0,pairing,22,-0.6608774038283326,0.005716914297125853,0.0043720564585829815,0.023039782044527658,0.9375025742921348
1.4,0.0,pairing,23,-0.6608801357791602,0.0061026315497408655,0.004354848601351601,0.02269241521090129,0.9375035740984775
1.4,0.0,pairing,24,-0.6608831949724764,0.0064973346503260036,0.004336145030882442,0.022185196011483242,0.937502963343635
1.4,0.0,pairing,25,-0.6608864652455873,0.006897794838148844,0.004315928981034456,0.021565916822656326,0.9375036428803006
1.4,0.0,pairing,26,-0.660889945516107,0.007300847449189197,0.004294413582547454,0.020868247515292707,0.9375026394502267
1.4,0.0,pairing,27,-0.6608934862780549,0.007704012296293919,0.004271624626854016,0.020153294005089837,0.9375030987734616
1.4,0.0,pairing,28,-0.6608971028228456,0.008105109785842122,0.004247552272629491,0.019449436420669562,0.9375029199995741
1.4,0.0,pairing,29,-0.6609006384216773,0.008502546434961704,0.004222486845345783,0.01878381458818854,0.9375030910503509
1.4,0.0,pairing,30,-0.6609041414634463,0.00889537690070512,0.004196280805599129,0.018181491519554824,0.937502953598401
1.4,0.0,pairing,31,-0.6609074615521036,0.00928318429061473,0.00416896737479436,0.01765365908094001,0.9375032113575128
1.4,0.0,pairing,32,-0.660910715649066,0.009665765849547798,0.004140436984054076,0.017198674003901775,0.9375025396418443
1.4,0.0,pairing,33,-0.6609137552072033,0.010043708468569178,0.004110775386078948,0.01683588529086416,0.9375023811133326
1.4,0.0,pairing,34,-0.6609166195365189,0.010417754856847785,0.004079826995394395,0.016557759117646693,0.9375029949660297
1.4,0.0,pairing,35,-0.6609193578543184,0.01078868413239845,0.004047374369738278,0.016355486158757558,0.9375023820546612
1.4,0.0,pairing,36,-0.6609219400325638,0.011157614922705898,0.00401325805614692,0.016235418877160294,0.9375024194667144
1.4,0.0,pairing,37,-0.6609243939585692,0.011525983508102702,0.003977102918164789,0.016205229358700363,0.9375027155104317
1.4,0.0,pairing,38,-0.6609267283559915,0.011894678174491677,0.003938891809217279,0.016226514348286144,0.9375018455762766
1.4,0.0,pairing,39,-0.660928957620577,0.012264614698517869,0.00389837713027058,0.016301097905048207,0.9375028534361555
1.4,0.0,pairing,40,-0.6609311771454932,0.012636741428301531,0.003855218105873873,0.016429392175584524,0.9375026575713247
1.4,0.0,pairing,41,-0.6609333793482403,0.013011525072573952,0.0038092967658268336,0.01658582411398188,0.9375030234381323
1.4,0.0,pairing,42,-0.6609356199341199,0.013389377701362408,0.0037601968043916682,0.016770891913668876,0.9375029121639866
1.4,0.0,pairing,43,-0.6609379302095763,0.013770517274855391,0.0037075201167828227,0.016978823870529437,0.9375036402895999
1.4,0.0,pairing,44,-0.660940246131784,0.014154809063341052,0.0036517105237539502,0.017190737921669547,0.9375039469340453
1.4,0.0,pairing,45,-0.660942671034715,0.014541851060791273,0.003592241698597672,0.01740608665388202,0.9375043704313332
1.4,0.0,pairing,46,-0.6609452319073678,0.014931365564166316,0.00352879397092507,0.01763469867687543,0.937505619416351
1.4,0.0,pairing,47,-0.6609479705383942,0.01532256163584668,0.003461162940580614,0.017863516662636136,0.937506696947735
1.4,0.0,pairing,48,-0.6609510528913287,0.015714634261824026,0.0033888346796437873,0.018091460517969737,0.9374934867172622
1.4,0.0,pairing,49,-0.660953835624943,0.016108115625278984,0.0033117860512655367,0.018387795943903298,0.9374994337731757
1.4,0.0,pairing,50,-0.6609571461793959,0.016502727181824977,0.0032290559477134904,0.018729712096890512,0.9375000572460066
1.4,0.0,pairing,51,-0.660960488837465,0.01689941626460454,0.0031399136473754716,0.01917189710406695,0.9375000913308108
1.4,0.0,pairing,52,-0.660963929577727,0.017299988255194,0.003042915301866479,0.01976024510345594,0.9374999025139397
1.4,0.0,pairing,53,-0.6609674568333739,0.017707875857057204,0.0029353463724253338,0.020584550840779547,0.9374998864721236
1.4,0.0,pairing,54,-0.660971025770985,0.018127755960229943,0.0028143421364712085,0.021682286798007305,0.9374998278927436
1.4,0.0,pairing,55,-0.660974666519514,0.018566518984667355,0.0026747974284454805,0.02315713439498681,0.9374998649373367
1.4,0.0,pairing,56,-0.6609783148897908,0.019034218796780092,0.0025082919149862757,0.025136629223733862,0.9374997313394566
1.4,0.0,pairing,57,-0.6609820788641527,0.019541382813314218,0.002306583033801182,0.027525528940820033,0.937499754496593
1.4,0.0,pairing,58,-0.6609863479745907,0.02009788249669832,0.0020587550241968136,0.030165667474591647,0.9375001927174074
1.4,0.0,pairing,59,-0.6609921211935966,0.020704284777003062,0.0017573915896405769,0.03239211254956644,0.937500263908568
1.4,0.0,pairing,60,-0.6610007726198543,0.021341543297245514,0.0014080964055290044,0.03316120269769991,0.9375031309139881
1.4,0.0,pairing,61,-0.6610142644191419,0.021962245409930112,0.001041785122143869,0.03123072518092595,0.9375020807887673
1.4,0.0,pairing,62,-0.6610320864082713,0.022509742365200636,0.0007090378222140335,0.02651349260445003,0.9375244182945001
1.0,-0.4,stripe,1,-1.035143916476134,0.02742487824751009,1.8424254569233815e-05,0.01774571789730838,0.9375006768120492
1.0,-0.4,stripe,2,-1.0350827389737813,0.027317602986053225,1.8397763865869608e-06,0.005603642760104193,0.9375000048760065
1.0,-0.4,stripe,3,-1.035056000107325,0.027290345307849545,1.9809769496268651e-07,0.003463935560922489,0.9374999967237466
1.0,-0.4,stripe,4,-1.0350482581631026,0.027286795100887176,2.1346217372352876e-08,0.003206638937140763,0.9375000000959515
1.0,-0.4,stripe,5,-1.0350460941972395,0.027290254884290776,9.638323366062474e-09,0.0031956946534933825,0.9374999921327889
1.0,-0.4,stripe,6,-1.0350455314925036,0.027295890781539787,8.588063331891837e-10,0.0032113244787471697,0.9374999920834333
1.0,-0.4,stripe,7,-1.0350455608965532,0.0273023142514994,3.5510091251927215e-10,0.0032236435861030797,0.9374999962868795
1.0,-0.4,stripe,8,-1.0350457483036697,0.027308982355253173,1.772581838411989e-09,0.0032258875655335126,0.9374999968265603
1.0,-0.4,stripe,9,-1.0350458746368885,0.027316014472037662,1.6217797904772866e-10,0.0032366138924216576,0.9374999975281366
1.0,-0.4,stripe,10,-1.035046080560404,0.027323231885058388,3.58926644401565e-10,0.003225627808823503,0.9374999944527945
1.0,-0.4,stripe,11,-1.0350462464727237,0.02733063074900819,4.23938656690783e-11,0.0032219036563795236,0.9374999978986966
1.0,-0.4,stripe,12,-1.035046526954648,0.027338030598092856,2.4567517046210038e-11,0.003220235160549844,0.9374999973148592
1.0,-0.4,stripe,13,-1.0350467493737188,0.027345547573602066,7.645987314249244e-12,0.0032289565422334693,0.9374999980017686
1.0,-0.4,stripe,14,-1.0350470133692191,0.02735321332346627,1.6718411799250696e-11,0.0032384496611501446,0.9374999995612238
1.0,-0.4,stripe,15,-1.0350472066791199,0.027361041887926495,5.363527569520345e-10,0.0032343571856504392,0.9374999987974548
1.0,-0.4,stripe,16,-1.0350473483272193,0.027369210255955696,7.451002823015528e-11,0.0032592447643752945,0.9374999997568102
1.0,-0.4,stripe,17,-1.0350475906053793,0.027377463716949314,2.754424269829623e-09,0.00325939133632042,0.937499992752455
1.0,-0.4,stripe,18,-1.0350477852216193,0.02738601734818714,1.0373371310593697e-10,0.0032777155645103066,0.937499989613737
1.0,-0.4,stripe,19,-1.0350481000627174,0.027394610802912493,4.153800828385963e-09,0.0032885125218724996,0.937499997991383
1.0,-0.4,stripe,20,-1.035048294826106,0.027403438804964434,2.5930194571861187e-10,0.00335325152167866,0.937499997724075
1.0,-0.4,stripe,21,-1.0350485406212944,0.027412441100637924,4.3878040658013253e-11,0.0033541858637753585,0.9374999982138206
1.0,-0.4,stripe,22,-1.0350487612271124,0.027421542088489795,3.60316597225816e-12,0.003345719169168396,0.9374999970350847
1.0,-0.4,stripe,23,-1.0350490146670077,0.027430794008380045,1.983718915328286e-12,0.003335181987494837,0.9374999980223128
1.0,-0.4,stripe,24,-1.0350491930798307,0.027440151686160163,1.900809263476235e-10,0.0033452321554545542,0.9374999944242353
1.0,-0.4,stripe,25,-1.035049387717721,0.027449768094068253,3.6991977308309437e-10,0.003342788689858651,0.937499993649595
1.0,-0.4,stripe,26,-1.0350495984676682,0.02745949717335491,2.923354540618789e-10,0.0033500663771636047,0.9374999908974306
1.0,-0.4,stripe,27,-1.0350498064996045,0.027469424644958607,1.5105424191111034e-10,0.0033371358601394716,0.9374999975974623
1.0,-0.4,stripe,28,-1.0350500472938535,0.027479426517360774,1.962053458298268e-08,0.0033352875326555626,0.9374999975249891
1.0,-0.4,stripe,29,-1.035050228040064,0.02748985262134085,1.959957327306124e-09,0.0033649863196769077,0.9374999999650911
1.0,-0.4,stripe,30,-1.035050508563204,0.02750025117203997,2.124926760542305e-10,0.0033605570035398573,0.9374999970705988
1.0,-0.4,stripe,31,-1.0350507610456172,0.027510838147244164,2.1520468028402296e-10,0.0033701951186937197,0.9374999971213913
1.0,-0.4,stripe,32,-1.0350510090984333,0.02752150965000724,6.3570976955972645e-12,0.00336347979956191,0.937499995923603
1.0,-0.4,stripe,33,-1.0350512084502004,0.027532482493782855,3.5008270503623056e-12,0.0033751311214867863,0.9374999964557508
1.0,-0.4,stripe,34,-1.0350514525633367,0.027543534132626023,4.027236845400085e-12,0.003372042080867573,0.9374999954162093
1.0,-0.4,stripe,35,-1.035051660500942,0.027554714724223085,1.9895970498094224e-12,0.0033683449704689132,0.9374999960497502
1.0,-0.4,stripe,36,-1.0350518642960436,0.02756614604077033,4.251888683307657e-12,0.0033677082483130074,0.9374999945716072
1.0,-0.4,stripe,37,-1.0350521274978117,0.02757779410551975,4.959573735727501e-09,0.003387433575490221,0.9374999951210765
1.0,-0.4,stripe,38,-1.0350522941635578,0.02758963969168797,4.21113070495834e-10,0.003374389276873544,0.9374999960908268
1.0,-0.4,stripe,39,-1.0350526229448826,0.0276014694646066,2.065831395260895e-10,0.003379249377996668,0.9374999939028087
1.0,-0.4,stripe,40,-1.0350529496150604,0.02761355127127433,2.0252087664513714e-11,0.003383874024617787,0.9374999997159845
1.0,-0.4,pairing,1,-1.0331158460072454,0.0038440268512591725,0.002007296511525389,0.3439712910194231,0.9375001589233172
1.0,-0.4,pairing,2,-1.0317846537049993,0.010933159755528386,0.0014711300825959916,0.28189842446348096,0.937500114572037
1.0,-0.4,pairing,3,-1.0323796582620635,0.020514005267961398,0.00031747579406456264,0.3184336843084467,0.9374975489539084
1.0,-0.4,pairing,4,-1.0337135240872515,0.025229653190046723,3.999100318818844e-05,0.15121802579939717,0.9375025556997592
1.0,-0.4,pairing,5,-1.0345712600424644,0.026804933430757603,4.550758629878004e-06,0.05418708361496027,0.9375000447696725
1.0,-0.4,pairing,6,-1.0348994318375808,0.02728218299613236,5.060549839807835e-07,0.0178657753436976,0.9374999918929307
1.0,-0.4,pairing,7,-1.0350046699065574,0.02742914629115147,5.5817718533196156e-08,0.006509766071100832,0.9374999941995721
1.0,-0.4,pairing,8,-1.0350368962666479,0.027479695244289334,6.364808729989489e-09,0.0038701280898052453,0.9374999925081852
1.0,-0.4,pairing,9,-1.035046784625494,0.02750221967232341,3.4889726794142893e-09,0.0035010153801719388,0.9374999961838677
1.0,-0.4,pairing,10,-1.0350498756799076,0.027516693643818108,5.108348014568207e-10,0.0034588172949159995,0.9374999948875317
1.0,-0.4,pairing,11,-1.0350511080746196,0.0275288877104385,1.355569946903754e-09,0.0034626996339668513,0.9374999922531065
1.0,-0.4,pairing,12,-1.035051609855908,0.027540650294105372,1.5714258559843214e-09,0.003482240420039201,0.937499996708827
1.0,-0.4,pairing,13,-1.0350519477926257,0.02755241946847734,1.4252228666141315e-09,0.003503214232974238,0.9374999963257294
1.0,-0.4,pairing,14,-1.0350521699949904,0.02756431762321685,9.935866802284912e-10,0.0035068231902308567,0.9374999994894014
1.0,-0.4,pairing,15,-1.0350525385635967,0.027576297840172365,6.370030562394828e-10,0.0035289194106824717,0.9374999987782459
1.0,-0.4,pairing,16,-1.0350527165166266,0.02758870775975963,2.605017105093764e-11,0.0035373703529578172,0.9374999989102891
1.0,-0.4,pairing,17,-1.0350529655945646,0.027601243792296584,2.1904826239287366e-12,0.0035438704131034956,0.9374999988869451
1.0,-0.4,pairing,18,-1.035053262245458,0.027613812880650533,2.509335897779228e-12,0.0035431465761251476,0.9374999947430803
1.0,-0.4,pairing,19,-1.0350535175908082,0.027626537921277363,1.6300148512276158e-12,0.003551876284216372,0.9374999956842833
1.0,-0.4,pairing,20,-1.035053712232172,0.027639520339214286,3.987924029069723e-12,0.0035436903753696364,0.9374999945233614
1.0,-0.4,pairing,21,-1.0350539397992844,0.027652837784443093,8.329206756089208e-13,0.0035608908053837963,0.9375000000915071
1.0,-0.4,pairing,22,-1.0350542700393686,0.027666127580861982,9.811831750858036e-12,0.003553366576159491,0.9374999971790755
1.0,-0.4,pairing,23,-1.0350544456584483,0.02767976899167844,1.7762036036531195e-11,0.0035510659962062372,0.9374999960184425
1.0,-0.4,pairing,24,-1.0350547527243474,0.027693522403672764,2.1273833770057503e-12,0.0035458839872230126,0.9374999990385453
1.0,-0.4,pairing,25,-1.0350549833844318,0.027707685344125033,1.0869394692302876e-10,0.0035765889198101763,0.937499992892514
1.0,-0.4,pairing,26,-1.0350552753381375,0.027722026792488367,1.1013160939671527e-09,0.003576333572193756,0.9374999954084985
1.0,-0.4,pairing,27,-1.0350555716367809,0.027736382609133546,9.05726566987936e-11,0.003570703732667819,0.9374999882597185
1.0,-0.4,pairing,28,-1.035055828283323,0.027750854257629232,2.0128922049503115e-11,0.003567387420421026,0.9374999886560345
1.0,-0.4,pairing,29,-1.0350560460183875,0.027765476467261466,1.2663495977023148e-10,0.0035556448913371015,0.9374999908785265
1.0,-0.4,pairing,30,-1.0350562864057944,0.02778033067597582,1.0922432742231424e-10,0.0035649250221379495,0.9374999932278139
1.0,-0.4,pairing,31,-1.035056546142553,0.027795285961846716,1.1055371693036009e-09,0.003542424084744717,0.9374999913366855
1.0,-0.4,pairing,32,-1.0350567447523997,0.027810573507607992,1.4244005137196575e-09,0.003554958468468921,0.9374999904434184
1.0,-0.4,pairing,33,-1.0350570096852423,0.027825848939230118,5.500944505771489e-10,0.0035350803685186114,0.9374999896528186
1.0,-0.4,pairing,34,-1.0350572816381933,0.02784120992275861,1.2697226103706084e-09,0.003528285466376718,0.9374999911483679
1.0,-0.4,pairing,35,-1.0350575130707624,0.027856828092600233,1.3813837710117137e-09,0.0035284028112568897,0.9374999909072286
1.0,-0.4,pairing,36,-1.0350577972680743,0.0278724140991754,3.103741424110054e-09,0.0034968152396786974,0.9374999927536384
1.0,-0.4,pairing,37,-1.0350580922074246,0.02788810872236004,1.1546771495614604e-09,0.003491043959118002,0.9374999936464468
1.0,-0.4,pairing,38,-1.0350583076728783,0.027903758212222518,2.0435200424394292e-08,0.003459411171517107,0.9374999930474037
1.0,-0.4,pairing,39,-1.0350584702259982,0.027919626149116392,3.2209755728084627e-09,0.003437105518539284,0.9374999970237282
1.0,-0.4,pairing,40,-1.035058828569642,0.02793526307265457,2.421965911613378e-09,0.0034156090442919004,0.937499995036777
1.0,-0.2,stripe,1,-0.7818511049202752,0.03255430291965739,3.735881234285093e-05,0.012860735238590718,0.9375053647463207
1.0,-0.2,stripe,2,-0.7818864169932815,0.032651274911685,6.520258671032823e-06,0.002539379641005476,0.9375001547006646
1.0,-0.2,stripe,3,-0.7819059915784699,0.03267597386018129,1.241477217777997e-06,0.0009724827255476205,0.9375000032765655
1.0,-0.2,stripe,4,-0.781910446913552,0.03268325739268906,2.3451836949968273e-07,0.0007965035674699374,0.9374999972812006
1.0,-0.2,stripe,5,-0.7819116246344183,0.03268604844968724,4.5077124103269615e-08,0.0007781403882545683,0.9374999959340564
1.0,-0.2,stripe,6,-0.7819119653495576,0.03268764664784329,7.97515755589472e-09,0.0007753443193285407,0.9374999958809608
1.0,-0.2,stripe,7,-0.7819120879901174,0.032688926688359404,1.3918386641373569e-09,0.0007653882455189623,0.9374999950100643
1.0,-0.2,stripe,8,-0.7819120969113638,0.032690148571082676,2.2075456984242182e-09,0.0007536328922573414,0.9374999937228025
1.0,-0.2,stripe,9,-0.7819121095874312,0.03269139408257348,2.2743908234135479e-10,0.0007438969791781629,0.9374999939377882
1.0,-0.2,stripe,10,-0.781912118494532,0.03269250737750408,4.0137946313503094e-11,0.000731272659649312,0.9374999942029565
1.0,-0.2,stripe,11,-0.7819121480987968,0.032693682292217974,1.5132611782551305e-10,0.0007333934111931705,0.9374999955293489
1.0,-0.2,stripe,12,-0.7819121833965854,0.032694776059909794,5.6247168998895566e-11,0.0007198099958321377,0.9374999955706701
1.0,-0.2,stripe,13,-0.7819122039479811,0.03269587751117605,5.285192392815566e-10,0.0007087355751874409,0.9374999920492153
1.0,-0.2,stripe,14,-0.7819121987819112,0.03269691000234807,6.60214977193783e-10,0.0007001111201472109,0.9374999929079081
1.0,-0.2,stripe,15,-0.7819122140846624,0.03269794393824814,8.390170493076444e-11,0.0006898119219258846,0.9374999962226183
1.0,-0.2,stripe,16,-0.7819122116602787,0.03269903227872835,2.952511219690938e-09,0.0006787990237881249,0.9374999933277354
1.0,-0.2,stripe,17,-0.7819122828883741,0.0326999880813167,2.6633554870627893e-09,0.0006681678718150471,0.9374999925936434
1.0,-0.2,stripe,18,-0.7819122738190942,0.0327010297378768,4.018638560119999e-09,0.0006764710756777236,0.9374999936506627
1.0,-0.2,stripe,19,-0.7819122846389271,0.032702099897694716,2.824527231507491e-09,0.0006671259358144,0.9374999922912484
1.0,-0.2,stripe,20,-0.7819123126828875,0.03270306341986117,1.2858587012095165e-09,0.0006591899473152537,0.9374999932876291
1.0,-0.2,stripe,21,-0.7819122884394459,0.032704119583438454,3.4389263292118494e-10,0.0006540675690595932,0.9374999913600077
1.0,-0.2,stripe,22,-0.781912241975665,0.03270510882935457,3.848243033782372e-09,0.0006452440721615984,0.9374999893568894
1.0,-0.2,stripe,23,-0.7819122908539842,0.03270614297905732,9.56330084599688e-10,0.0006413371827782134,0.9374999929628395
1.0,-0.2,stripe,24,-0.7819123509082241,0.03270701685944133,3.025798087455382e-09,0.0006420071276414288,0.9374999944165264
1.0,-0.2,stripe,25,-0.7819123671900715,0.03270798777977576,1.8429999447733298e-09,0.000638782165058096,0.9374999917001426
1.0,-0.2,stripe,26,-0.7819123895281425,0.032708920250954655,6.284747174244064e-10,0.000630032201476964,0.9374999912288889
1.0,-0.2,stripe,27,-0.7819123804224726,0.03270995845339784,1.6619352822644213e-08,0.0006281250363544477,0.9374999924572539
1.0,-0.2,stripe,28,-0.7819124013336877,0.0327108307223032,3.159182483021051e-09,0.0006191270196927943,0.9374999932120667
1.0,-0.2,stripe,29,-0.7819124344879002,0.03271173359930857,7.756619367096232e-09,0.0006178011500456683,0.9374999902058827
1.0,-0.2,stripe,30,-0.7819124047539068,0.032712690538784124,3.6219868680808253e-09,0.0006139443665470652,0.9374999952099686
1.0,-0.2,stripe,31,-0.7819124688744046,0.03271344133372224,2.053071661047226e-08,0.0006069351484580242,0.9374999947776863
1.0,-0.2,stripe,32,-0.7819123669391616,0.03271442648109315,4.239119752288476e-09,0.0006038028251708323,0.937499994888412
1.0,-0.2,stripe,33,-0.7819124088583301,0.03271524039606633,3.1216126305507973e-10,0.0005979637526033593,0.9374999958589704
1.0,-0.2,stripe,34,-0.7819124079517298,0.03271611564567934,4.9314467309427014e-09,0.0005997263850514909,0.9374999929051837
1.0,-0.2,stripe,35,-0.7819123835304524,0.032717016046221084,5.504420083020368e-09,0.0005925274170378718,0.9374999931019183
1.0,-0.2,stripe,36,-0.781912470263431,0.032717848704805166,5.594959958996025e-10,0.0005940487132241464,0.9374999984887583
1.0,-0.2,stripe,37,-0.7819124273546539,0.032718668219988485,2.402027629089062e-09,0.000586862591563573,0.9374999972756645
1.0,-0.2,stripe,38,-0.7819124290002751,0.03271951023270097,2.5621413304922593e-09,0.0005799310144309616,0.9374999971617686
1.0,-0.2,stripe,39,-0.7819124091321372,0.032720391688909854,2.4111930391731744e-09,0.0005729336968975765,0.937499998226066
1.0,-0.2,stripe,40,-0.7819124463642868,0.032721261226819946,3.246112657631175e-10,0.0005651940221213151,0.9374999996282255
1.0,-0.2,pairing,1,-0.7790696733419215,0.005891707606059883,0.002059856515458456,0.37064009406829834,0.9374960558839291
1.0,-0.2,pairing,2,-0.7775724986738,0.018351451115984838,0.0007960690279433442,0.38911946320288104,0.937500076430658
1.0,-0.2,pairing,3,-0.7791557370085814,0.027817863359811384,0.00010184658440062399,0.2573453747434872,0.9375083515832773
1.0,-0.2,pairing,4,-0.780839285428393,0.03130172129761746,1.0433312782853468e-05,0.09625302561001682,0.9375001684765523
1.0,-0.2,pairing,5,-0.7815861248716154,0.032320946112355343,1.048006687506004e-06,0.029456687618457496,0.9374999990668648
1.0,-0.2,pairing,6,-0.7818205469180163,0.03260478043572868,1.0411263977024114e-07,0.008495762994846555,0.93749999798657
1.0,-0.2,pairing,7,-0.7818869770335379,0.03268403541192977,9.595454598980457e-09,0.002469708445808172,0.9374999977338121
1.0,-0.2,pairing,8,-0.7819054851211773,0.03270666809449991,1.253699670769607e-09,0.00087915180027962,0.9374999956152205
1.0,-0.2,pairing,9,-0.7819106144879454,0.03271362639756023,1.069164663470806e-09,0.000582689620376753,0.937499995876533
1.0,-0.2,pairing,10,-0.7819120548928329,0.032716170770113386,1.0329442522170523e-09,0.0005461665829361812,0.9374999959997389
1.0,-0.2,pairing,11,-0.7819124687615623,0.03271751045724097,1.0794815751617682e-09,0.0005358449337280609,0.9374999963775972
1.0,-0.2,pairing,12,-0.7819125509831008,0.03271851196189617,2.5595682349659323e-09,0.0005311555565898685,0.9374999956273139
1.0,-0.2,pairing,13,-0.7819126457942686,0.032719374891414806,2.5675027161941496e-09,0.000525212575326055,0.9374999959280698
