t0,V,family,rung,physical_charge,physical_spin_odd,physical_rung_pair
1.0,-0.4,stripe,51,0.9635200847949118,0.2928610202063349,2.7761804350754946e-13
1.0,-0.4,stripe,52,0.9362805961433536,-0.2554158157389747,-1.2463912690786304e-12
1.0,-0.4,stripe,53,0.9022375741558704,0.19981878077447823,-2.273294920773478e-12
1.0,-0.4,stripe,54,0.8695755400086244,-0.12609882049186316,-2.9294325806340453e-12
1.0,-0.4,stripe,55,0.8499076819728351,0.0386072806029972,-2.371017289235954e-12
1.0,-0.4,stripe,56,0.8517792991350646,0.05303944665651179,-3.488068953246719e-12
1.0,-0.4,stripe,57,0.8741744950122117,-0.1381592096445178,-4.143871369356728e-12
1.0,-0.4,stripe,58,0.9075195956893426,0.20883427851567873,-4.786226855415874e-12
1.0,-0.4,stripe,59,0.9407692327060981,-0.2599847694929579,-7.1275769395368794e-12
1.0,-0.4,stripe,60,0.9664868667321584,0.29260021272607833,-9.969548486883882e-12
1.0,-0.4,stripe,61,0.9828539950647481,-0.30980290447932346,-5.931861840867165e-12
1.0,-0.4,stripe,62,0.9925518318523188,0.31065476426433614,-2.874925966716791e-12
1.0,-0.4,stripe,63,0.9992333247551106,-0.2988943996500715,-7.519987950880653e-13
1.0,-0.4,stripe,64,0.9953805936638599,0.2910198959798182,-2.9670981399679387e-13
1.0,-0.4,pairing,1,0.9888705955326722,-0.28129686291266,-8.645383231321588e-11
1.0,-0.4,pairing,2,0.9885858564783871,0.2842977975407518,-1.2157733550978596e-10
1.0,-0.4,pairing,3,0.972281786818777,-0.28355266355171094,-1.3916895827158477e-10
1.0,-0.4,pairing,4,0.9477819715336882,0.266147012271992,-2.8589393684360245e-10
1.0,-0.4,pairing,5,0.9169663438791649,-0.22216685096477404,-4.4427092268172143e-10
1.0,-0.4,pairing,6,0.8827807201399123,0.15881262548077893,-6.043719373321153e-10
1.0,-0.4,pairing,7,0.8558281654457758,-0.07910737725758572,-7.369079992030779e-10
1.0,-0.4,pairing,8,0.8481412744483989,-0.013086587020631993,-7.864312729104465e-10
1.0,-0.4,pairing,9,0.8624227291114577,0.10224798407123278,-7.428648844667222e-10
1.0,-0.4,pairing,10,0.8925549024090598,-0.18044867288313518,-6.658444625366534e-10
1.0,-0.4,pairing,11,0.9272795098632376,0.2416325917360362,-7.086059406334189e-10
1.0,-0.4,pairing,12,0.9568521129514876,-0.28386089632571565,-1.0075886282198235e-09
1.0,-0.4,pairing,13,0.9773051198954645,0.31026074686078786,-1.765612989615199e-09
1.0,-0.4,pairing,14,0.9891852451660392,-0.32495160652345195,-2.9762744928763134e-09
1.0,-0.4,pairing,15,0.9949032541644025,0.3319899450819897,-7.379401689500294e-09
1.0,-0.4,pairing,16,0.9965545347902389,-0.33405782152655805,-1.4307008390801563e-08
1.0,-0.4,pairing,17,0.9949167563308132,0.3320686970257745,-2.425700464472492e-08
1.0,-0.4,pairing,18,0.9891995458525126,-0.32511371454100607,-4.708959469278579e-08
1.0,-0.4,pairing,19,0.9772844597141657,0.31052335471043674,-7.63061574166855e-08
1.0,-0.4,pairing,20,0.9567211079079967,-0.2842265045665272,-1.0713908800962107e-07
1.0,-0.4,pairing,21,0.9269312027480665,0.24194132081216357,-1.7681368377392238e-07
1.0,-0.4,pairing,22,0.8919827168970722,-0.18101312403422282,-1.0229327305327849e-07
1.0,-0.4,pairing,23,0.8615507121009673,0.10256619789198688,3.097531767377356e-08
1.0,-0.4,pairing,24,0.8473075966986963,-0.01262482223827402,6.17731948470744e-08
1.0,-0.4,pairing,25,0.8556200672506662,-0.07879473560078219,-2.9562360327781927e-08
1.0,-0.4,pairing,26,0.8827103919161788,0.1612082981115215,-9.558041716874203e-08
1.0,-0.4,pairing,27,0.9175839305034377,-0.2271996309030323,-1.0299746953040574e-07
1.0,-0.4,pairing,28,0.9494268648967296,0.27438199960034737,-3.440265206044088e-08
1.0,-0.4,pairing,29,0.972554705236679,-0.30453644190126916,-2.1645669973151208e-08
1.0,-0.4,pairing,30,0.9864697203932432,0.3216370116351498,2.948635898349661e-09
1.0,-0.4,pairing,31,0.9932048819639019,-0.3297607688415901,1.1765480956594423e-08
1.0,-0.4,pairing,32,0.9947590062985652,0.331634796898424,7.156728456757463e-09
1.0,-0.4,pairing,33,0.9917307752998199,-0.3279959225805556,8.110966666113423e-09
1.0,-0.4,pairing,34,0.982996727608791,0.31744203430532075,5.577040814556948e-09
1.0,-0.4,pairing,35,0.9663276332127426,-0.2966995775522715,3.396689531703031e-09
1.0,-0.4,pairing,36,0.9401739837570012,0.2615240247203104,2.245644569599095e-09
1.0,-0.4,pairing,37,0.9064618196811015,-0.2083865244349244,1.887075912153188e-09
1.0,-0.4,pairing,38,0.8727253691890883,0.13667160510212806,2.0047169094233238e-09
1.0,-0.4,pairing,39,0.8506039857655212,-0.05038913070283142,2.2081068763198456e-09
1.0,-0.4,pairing,40,0.8495360921435804,-0.04173653753400634,2.2131065794739897e-09
1.0,-0.4,pairing,41,0.8699883456482737,0.1289597797359178,1.9007937609432227e-09
1.0,-0.4,pairing,42,0.9031167751759028,-0.20223904111126878,1.4727559381622786e-09
1.0,-0.4,pairing,43,0.9371944539051151,0.2571431815179328,1.01986526730695e-09
1.0,-0.4,pairing,44,0.9642117573911082,-0.2939713935454239,6.775963818962568e-10
1.0,-0.4,pairing,45,0.9818554681419546,0.3161666134631971,4.0437756213207684e-10
1.0,-0.4,pairing,46,0.9916328900569117,-0.3281466885113973,1.0020772577083028e-09
1.0,-0.4,pairing,47,0.9961569491044286,0.333725120155715,1.949711671755694e-09
1.0,-0.4,pairing,48,0.9973910337701928,-0.3352579255989816,3.586032955787105e-09
1.0,-0.4,pairing,49,0.996003546445073,0.33349798504976813,9.601142541629275e-10
1.0,-0.4,pairing,50,0.9912452524588211,-0.3275831808494688,2.9119365652857922e-09
1.0,-0.4,pairing,51,0.9810995302465089,0.3150630209985654,-1.890329198904687e-09
1.0,-0.4,pairing,52,0.9629783426015679,-0.29204355401033105,-2.3215933134128758e-09
1.0,-0.4,pairing,53,0.9355625330998492,0.25411291368648886,-2.038670398125804e-09
1.0,-0.4,pairing,54,0.9015135920842885,-0.19812977443225732,-1.3770407810019837e-09
1.0,-0.4,pairing,55,0.8690629047678875,0.12369290447062523,-1.3850066433398516e-09
1.0,-0.4,pairing,56,0.849970295080853,-0.03628304934716163,-1.6508954933979191e-09
1.0,-0.4,pairing,57,0.8522678496022319,-0.05487439992343754,-1.4134170720890151e-09
1.0,-0.4,pairing,58,0.8747344281639602,0.1404228021197206,-1.2225978883098957e-09
1.0,-0.4,pairing,59,0.9083835334803988,-0.2089730867535177,-9.50792182186484e-10
1.0,-0.4,pairing,60,0.9412880233980692,0.25847351540670516,-5.959096702845119e-10
1.0,-0.4,pairing,61,0.9662929950436574,-0.28930935632161714,-3.7112050017436803e-10
1.0,-0.4,pairing,62,0.9835143092930045,0.29834469158503185,-1.996645419016623e-10
1.0,-0.4,pairing,63,0.9947327722989144,-0.2922703295505189,-1.4827129811353008e-10
1.0,-0.4,pairing,64,0.9927279250992365,0.2865717387055501,-1.1084749978680571e-10
1.0,-0.2,stripe,1,0.9973584456866866,-0.3090385695637188,5.070281937931491e-12
1.0,-0.2,stripe,2,0.9984632664589295,0.3156405802878083,2.4583644350153202e-11
1.0,-0.2,stripe,3,0.9927763146358415,-0.32517968542097786,3.1502407938605836e-11
1.0,-0.2,stripe,4,0.9830049034215447,0.3222685085871038,2.160786597572429e-11
1.0,-0.2,stripe,5,0.9657631048296939,-0.3032272957740661,3.296181133801778e-11
1.0,-0.2,stripe,6,0.9386132904901414,0.2679056847478107,5.542482762502874e-11
1.0,-0.2,stripe,7,0.9037781175474031,-0.21284602464337382,8.834155116077403e-11
1.0,-0.2,stripe,8,0.869484126404394,0.13730513165193178,1.2748723992597788e-10
1.0,-0.2,stripe,9,0.8477866178398868,-0.04661540208721687,1.5787936202071137e-10
1.0,-0.2,stripe,10,0.8482338699140702,-0.049929838076374286,1.6048890195011913e-10
1.0,-0.2,stripe,11,0.8706837065141589,0.1405465310652237,1.3592998480719118e-10
1.0,-0.2,stripe,12,0.9052864801736358,-0.21536435429274065,9.728570461086184e-11
1.0,-0.2,stripe,13,0.9398675652480959,0.2703732752411666,6.042966425627815e-11
1.0,-0.2,stripe,14,0.9665029321936456,-0.3063091091711265,3.318879997643403e-11
1.0,-0.2,stripe,15,0.9831642738278279,0.3269849808155182,1.2451974491108033e-11
1.0,-0.2,stripe,16,0.9914025191029803,-0.33685208524473426,-1.0157971866109986e-11
1.0,-0.2,stripe,17,0.9932786310478471,0.3390857662162217,-3.486259789763031e-11
1.0,-0.2,stripe,18,0.9894213605036212,-0.33451281402976957,-7.076054620884601e-11
1.0,-0.2,stripe,19,0.9785910885837316,0.3214525125716305,-1.4282642809101067e-10
1.0,-0.2,stripe,20,0.9586012063662716,-0.2961237298099025,-2.7468391549989305e-10
1.0,-0.2,stripe,21,0.9287475908535698,0.25403984156940984,-4.509870487064601e-10
1.0,-0.2,stripe,22,0.8929508746713171,-0.19215950665763154,-6.860851482875241e-10
1.0,-0.2,stripe,23,0.8610504119973335,0.1112077718849577,-8.892367074449118e-10
1.0,-0.2,stripe,24,0.8453777756436547,-0.017373962057767617,-9.949036564765428e-10
1.0,-0.2,stripe,25,0.8530300127360552,-0.07858574872980938,-9.364366281209457e-10
1.0,-0.2,stripe,26,0.8804392705984987,0.1651035737082932,-7.617117183101931e-10
1.0,-0.2,stripe,27,0.9162061679131082,-0.23412125752097257,-5.699514673075562e-10
1.0,-0.2,stripe,28,0.9489362811422606,0.28308360748012185,-4.577599294309103e-10
1.0,-0.2,stripe,29,0.9725732736354613,-0.31398910247965006,-4.638914129758374e-10
1.0,-0.2,stripe,30,0.9865643445469837,0.3311245722251487,-4.767615637456522e-10
1.0,-0.2,stripe,31,0.9930141962310834,-0.3388379152740004,-6.387310058091292e-10
1.0,-0.2,stripe,32,0.9938675532190446,0.33985618739756973,-6.411630436117281e-10
1.0,-0.2,stripe,33,0.9894475059193402,-0.3345853397312337,-4.850400498059213e-10
1.0,-0.2,stripe,34,0.9782508334766398,0.32103020890196937,-4.779478974070028e-10
1.0,-0.2,stripe,35,0.9579660893590305,-0.2952295024597361,3.64844485294259e-09
1.0,-0.2,stripe,36,0.9279110328934966,0.2526415362208817,5.936546205154078e-09
1.0,-0.2,stripe,37,0.8921220331092482,-0.19026352962681686,1.0203914147397767e-08
1.0,-0.2,stripe,38,0.8605390893048792,0.10893456523943015,1.2950678535376185e-08
1.0,-0.2,stripe,39,0.8454298586482916,-0.014970320544749269,1.5273793605799742e-08
1.0,-0.2,stripe,40,0.8536439873851627,-0.0808145783875404,1.4455548994979392e-08
1.0,-0.2,stripe,41,0.8813572803680203,0.16691637551618216,1.1548528404627462e-08
1.0,-0.2,stripe,42,0.9171037827935349,-0.23542106466621235,8.147072683865096e-09
1.0,-0.2,stripe,43,0.9496182026801572,0.28392992537547074,5.139893476825993e-09
1.0,-0.2,stripe,44,0.9730389961897961,-0.31456108028037333,2.9898386632973416e-09
1.0,-0.2,stripe,45,0.9869896235419118,0.331705170516582,1.694057541798426e-09
1.0,-0.2,stripe,46,0.9937721740540658,-0.3398774178631884,7.421610299235185e-10
1.0,-0.2,stripe,47,0.9956499132519755,0.3421391621382742,5.438191752077352e-10
1.0,-0.2,stripe,48,0.9934535168896337,-0.3394953932278358,7.623678869422391e-10
1.0,-0.2,stripe,49,0.9862126762365588,0.33076498810499977,1.899010573005815e-10
1.0,-0.2,stripe,50,0.9715856483371196,-0.31273217874030984,1.7168986269410603e-10
1.0,-0.2,stripe,51,0.9473726980288648,0.28081547471027923,4.971182986999442e-11
1.0,-0.2,stripe,52,0.9143120944658063,-0.2307003445589557,7.837236425739493e-11
1.0,-0.2,stripe,53,0.8787765541886132,0.16059030822283657,8.038475949347783e-11
1.0,-0.2,stripe,54,0.8523000148523074,-0.07339798708364725,8.507869085845464e-11
1.0,-0.2,stripe,55,0.8459705117064666,-0.02269834245952687,9.924617084417572e-11
1.0,-0.2,stripe,56,0.862742101916403,0.11585988421814969,9.021034781207826e-11
1.0,-0.2,stripe,57,0.8950111803439108,-0.19554449963546655,6.514421532543201e-11
1.0,-0.2,stripe,58,0.9304846306180656,0.25611111144878485,3.683480334121957e-11
1.0,-0.2,stripe,59,0.9598189477006297,-0.29668417542721714,2.7403228112742723e-11
1.0,-0.2,stripe,60,0.9795026330380858,0.32032105062401894,4.9476018780024586e-11
1.0,-0.2,stripe,61,0.9905995030214726,-0.3313751997376931,8.215237685595967e-11
1.0,-0.2,stripe,62,0.9963301718648427,0.3298626086514793,2.2120763159149084e-10
1.0,-0.2,stripe,63,0.9999095742149131,-0.3179016783163551,1.5656496127011995e-10
1.0,-0.2,stripe,64,0.9979575418284146,0.3104275471709216,6.167309935532545e-11
1.0,-0.2,pairing,1,0.9974066911661882,-0.30913863098274985,-2.6426498801626012e-11
1.0,-0.2,pairing,2,0.9985773335336602,0.31580700267433093,-2.7653628062228213e-11
1.0,-0.2,pairing,3,0.993048049571638,-0.32552541086683534,-6.367080361660225e-11
1.0,-0.2,pairing,4,0.98356563785304,0.32293076088533346,-1.4512374754255075e-10
1.0,-0.2,pairing,5,0.9667315392460587,-0.3044400764730299,-8.41062849427722e-11
1.0,-0.2,pairing,6,0.9400209063279094,0.2698802426971572,-1.2861204153891204e-10
1.0,-0.2,pairing,7,0.9054184271826626,-0.21570865865296582,3.156496312553234e-10
1.0,-0.2,pairing,8,0.870876688671979,0.1410118032365326,7.467746939973097e-10
1.0,-0.2,pairing,9,0.8483774162290553,-0.05085254792636884,3.340137177126302e-10
1.0,-0.2,pairing,10,0.8477530749523536,-0.045666188813480224,9.25259488344422e-10
1.0,-0.2,pairing,11,0.8693664858750493,0.13675075083659682,6.52516225362997e-10
1.0,-0.2,pairing,12,0.903673686131675,-0.2123803982002869,2.574134790688063e-10
1.0,-0.2,pairing,13,0.9384478342989803,0.2682877983431553,4.804768172290001e-11
1.0,-0.2,pairing,14,0.9655269864764966,-0.30505025263616903,5.848097372691518e-11
1.0,-0.2,pairing,15,0.982664184009753,0.32639367090071303,1.2487972366586084e-11
1.0,-0.2,pairing,16,0.9913724364509001,-0.33685139298742617,-5.039787957998354e-12
1.0,-0.2,pairing,17,0.9938408016302906,0.33979640602145755,2.9614627188373903e-12
1.0,-0.2,pairing,18,0.9909282136364546,-0.3363395283256819,1.1005401749906702e-11
1.0,-0.2,pairing,19,0.9816201996055127,0.32515607993200835,3.275836556608787e-11
1.0,-0.2,pairing,20,0.9636806330968835,-0.30272690391107027,2.885684417419051e-11
1.0,-0.2,pairing,21,0.9357789664170901,0.2644966726907372,9.500021652313644e-11
1.0,-0.2,pairing,22,0.9006180281961829,-0.20689442105116992,2.1772291668014021e-10
1.0,-0.2,pairing,23,0.8668714885011662,0.12966589485521446,1.9937036108617387e-10
1.0,-0.2,pairing,24,0.8468886163254014,-0.037794868994228625,3.481691846155863e-10
1.0,-0.2,pairing,25,0.8495255810879258,-0.05869816716536552,4.479493466375979e-10
1.0,-0.2,pairing,26,0.8735365478362878,0.1480448052368796,3.076766811099569e-10
1.0,-0.2,pairing,27,0.9085822504964718,-0.2211552638159276,4.42201770677908e-10
1.0,-0.2,pairing,28,0.9426587786235535,0.2743199735201692,2.0945107748603314e-10
1.0,-0.2,pairing,29,0.9684173791579693,-0.3087489218856615,4.001941812246967e-10
1.0,-0.2,pairing,30,0.9843375983564253,0.3284471821781486,-8.080558345708567e-11
1.0,-0.2,pairing,31,0.9922484438696869,-0.33794085147117375,-1.1589423089521127e-10
1.0,-0.2,pairing,32,0.9943495382405652,0.34044911689250185,-1.9679159051812877e-10
1.0,-0.2,pairing,33,0.9914306211503926,-0.3369709677128376,-6.06080914325047e-10
1.0,-0.2,pairing,34,0.9824141940807436,0.3261279979071562,-1.421500934309762e-09
1.0,-0.2,pairing,35,0.964989973128501,-0.30438632474654653,-1.6902604379419513e-09
1.0,-0.2,pairing,36,0.9376525308103838,0.26716202447364956,-3.478556655147433e-09
1.0,-0.2,pairing,37,0.9027645538676168,-0.21073391100190467,-5.002234047892684e-09
1.0,-0.2,pairing,38,0.868646719925064,0.13459145297926423,-8.939123802529129e-10
1.0,-0.2,pairing,39,0.84757759989432,-0.04337121256376793,-1.514618659120122e-09
1.0,-0.2,pairing,40,0.8488233316694974,-0.053133358265951,9.476897924191507e-09
1.0,-0.2,pairing,41,0.8717830247030524,0.1431473759432343,5.497464749680574e-10
1.0,-0.2,pairing,42,0.9064897492306364,-0.2173348326618412,-2.1340965509023584e-08
1.0,-0.2,pairing,43,0.940850378506055,0.27167950185775225,-2.0304642584346187e-08
1.0,-0.2,pairing,44,0.9671883428508089,-0.3071659006710236,-2.925920987365368e-08
1.0,-0.2,pairing,45,0.9837382653497833,0.3277613019026877,-1.634973321219215e-08
1.0,-0.2,pairing,46,0.9923201593510871,-0.33811787072472177,-1.4049566066649782e-08
1.0,-0.2,pairing,47,0.9953962956816378,0.3418184083552436,-3.877493754654949e-09
1.0,-0.2,pairing,48,0.9942361377525989,-0.3404229194717053,-6.642733434891141e-09
1.0,-0.2,pairing,49,0.9883238960820319,0.3333084082662671,-3.090258960060448e-09
1.0,-0.2,pairing,50,0.9755729367123365,-0.3177209976858586,-2.5150232731364445e-09
1.0,-0.2,pairing,51,0.9535625639233892,0.2892796560340931,-4.031933771466386e-09
1.0,-0.2,pairing,52,0.9221236544377076,-0.2434642619016673,-4.9939909606308156e-09
1.0,-0.2,pairing,53,0.8862634430185261,0.1777024295662329,-7.79794632623308e-09
1.0,-0.2,pairing,54,0.8566766458495243,-0.09373679861952551,-9.794707544132776e-09
1.0,-0.2,pairing,55,0.8452585686346243,-0.0014080108583564427,-5.775819502381548e-09
1.0,-0.2,pairing,56,0.8572846166452173,0.09622302575024258,-9.218045386802952e-09
1.0,-0.2,pairing,57,0.8871738973878791,-0.17954034634119315,-2.4081948366860624e-09
1.0,-0.2,pairing,58,0.9229392608861529,0.24456434649002382,1.8633553134594816e-08
1.0,-0.2,pairing,59,0.9541687033594561,-0.2892099341119371,2.2594308442627862e-08
1.0,-0.2,pairing,60,0.976013047050839,0.31599997736748886,2.0978255795853896e-08
1.0,-0.2,pairing,61,0.988743556428465,-0.3291133376871347,-1.420500300143462e-08
1.0,-0.2,pairing,62,0.9954867669435251,0.3287144911561319,1.3214937798649192e-08
1.0,-0.2,pairing,63,0.9995745083541245,-0.3173443615539838,8.228517944569875e-10
1.0,-0.2,pairing,64,0.9978209459257039,0.31007992525618666,-2.942697735857144e-09
1.0,0.0,stripe,1,0.9994135888388671,-0.3269045908582306,7.558018373900108e-12
1.0,0.0,stripe,2,0.998149950560874,0.33229733444530163,5.757434004125411e-12
1.0,0.0,stripe,3,0.9947694650228649,-0.34078992754423765,7.80379627318329e-12
1.0,0.0,stripe,4,0.987176799266442,0.338490402669191,9.720088671891184e-12
1.0,0.0,stripe,5,0.9725395432460247,-0.32232371901330914,5.995189797145e-11
1.0,0.0,stripe,6,0.9478956531102531,0.291041703399446,3.591358008257052e-11
1.0,0.0,stripe,7,0.9138880946686403,-0.24013975304822097,7.247578274196573e-11
1.0,0.0,stripe,8,0.8771764367210533,0.1674980182308095,7.854686329056885e-11
1.0,0.0,stripe,9,0.8497891702310536,-0.07625388816032658,1.0766304245793252e-10
1.0,0.0,stripe,10,0.8434318758441636,-0.024701121494851652,1.1172481798260972e-10
1.0,0.0,stripe,11,0.8611550071503122,0.12255075232309,9.451221059044453e-11
1.0,0.0,stripe,12,0.8947940673494685,-0.20545772025804493,7.585175603988103e-11
1.0,0.0,stripe,13,0.9313835544969973,0.26757802254833707,5.920860203760573e-11
1.0,0.0,stripe,14,0.9610882061660557,-0.30887526945960597,7.184233096949336e-11
1.0,0.0,stripe,15,0.9803488010547983,0.33299323906711353,6.788404029707845e-11
1.0,0.0,stripe,16,0.9902677300760283,-0.344831111032523,2.4390334750793827e-10
1.0,0.0,stripe,17,0.9931522626245928,0.3482269541605948,1.5918989851562932e-10
1.0,0.0,stripe,18,0.9899811525186819,-0.34449618186179,6.143532219415587e-11
1.0,0.0,stripe,19,0.9796777874875828,0.3321828962710694,5.191876997777348e-11
1.0,0.0,stripe,20,0.9599212528544001,-0.30735321959361456,7.590446129067337e-11
1.0,0.0,stripe,21,0.9297594055187987,0.2651046731368056,1.7105552934573254e-10
1.0,0.0,stripe,22,0.8930598130852916,-0.20191065729594107,2.5167944902954533e-10
1.0,0.0,stripe,23,0.8599537243065711,0.11806605950891723,3.3999382052680283e-10
1.0,0.0,stripe,24,0.8433616490318077,-0.019886240585309814,4.291577121741387e-10
1.0,0.0,stripe,25,0.8509042005253161,-0.0808243023513035,4.332002411194251e-10
1.0,0.0,stripe,26,0.8790019491493928,0.17133163272474194,3.64439804227818e-10
1.0,0.0,stripe,27,0.9157555911174586,-0.24285958401317392,2.2216034276135853e-10
1.0,0.0,stripe,28,0.9492581460663025,0.29303091385326974,1.5708394889517105e-10
1.0,0.0,stripe,29,0.973204280436154,-0.3242187267019061,1.456703105890261e-10
1.0,0.0,stripe,30,0.9871401953734502,0.34116458200310573,8.988833369741328e-11
1.0,0.0,stripe,31,0.9934469216174042,-0.34865457806813094,4.758115238578008e-11
1.0,0.0,stripe,32,0.9942369944170206,0.3495905453161361,1.9060611277075346e-11
1.0,0.0,stripe,33,0.9898381148329761,-0.34437937955009923,-7.302819511867839e-12
1.0,0.0,stripe,34,0.9786061527037719,0.3308730423716898,-1.501868446268216e-11
1.0,0.0,stripe,35,0.9579732500989865,-0.30472508521760927,-5.139723087901552e-12
1.0,0.0,stripe,36,0.9271200630847708,0.26092697186806474,-1.0908936537741165e-11
1.0,0.0,stripe,37,0.8903314985745003,-0.1961104307979839,-1.669108044727317e-11
1.0,0.0,stripe,38,0.8581027635857214,0.11091907488087002,-2.157945715018345e-11
1.0,0.0,stripe,39,0.843229141925253,-0.012166359295871176,-1.0586664628354678e-11
1.0,0.0,stripe,40,0.8525759081395764,-0.088129624066186,-1.5793313505177176e-11
1.0,0.0,stripe,41,0.881739545771185,0.17737419969649834,-1.7244770534829242e-11
1.0,0.0,stripe,42,0.9185514288310279,-0.24727387554109323,-1.4115750293162701e-11
1.0,0.0,stripe,43,0.9514309520041522,0.29589702970646714,-1.650913450882255e-11
1.0,0.0,stripe,44,0.9746001095116987,-0.32591995675592844,-2.218991827610345e-11
1.0,0.0,stripe,45,0.9880130191146654,0.3422399732853084,-2.5148222206576725e-11
1.0,0.0,stripe,46,0.9942678240962814,-0.34970874331528745,-2.9759320398757973e-11
1.0,0.0,stripe,47,0.9956894626267353,0.3514075936373328,-5.105608989210675e-11
1.0,0.0,stripe,48,0.9929518885493183,-0.3481470442110932,-1.0497414556248714e-10
1.0,0.0,stripe,49,0.9847993829128618,0.3383981212522361,-2.0361884957624996e-10
1.0,0.0,stripe,50,0.9685946716658367,-0.3184165345826233,-3.6258261996013304e-10
1.0,0.0,stripe,51,0.9421851425518217,0.2830960083742946,-7.222738157084655e-10
1.0,0.0,stripe,52,0.9071450281853346,-0.22798249385340238,-1.194530643159e-09
1.0,0.0,stripe,53,0.8712783306196068,0.15156753075232593,-1.8295911213605331e-09
1.0,0.0,stripe,54,0.8471657891190978,-0.05775276449497746,-2.4640068922375348e-09
1.0,0.0,stripe,55,0.8453921972807784,-0.043524397206936544,-2.688436935814559e-09
1.0,0.0,stripe,56,0.8668066276129319,0.13911297151696633,-2.42168925894219e-09
1.0,0.0,stripe,57,0.9018008226967928,-0.21828752489836567,-1.8147805877795269e-09
1.0,0.0,stripe,58,0.9375473312366822,0.27635179286467015,-1.9603607892600754e-09
1.0,0.0,stripe,59,0.9654491263592779,-0.3139875654712432,-1.6189612665814913e-09
1.0,0.0,stripe,60,0.9831756008086353,0.3351940014929635,-1.1927292078739135e-09
1.0,0.0,stripe,61,0.992654560608736,-0.34493802612951324,-1.1875650543910154e-09
1.0,0.0,stripe,62,0.9971615149811126,0.3438154256930616,-6.631977790466341e-10
1.0,0.0,stripe,63,0.9990363244790195,-0.3336277033178804,-4.5112692651565893e-10
1.0,0.0,stripe,64,0.9997029962781986,0.3276539436544541,-3.878063583084303e-10
1.0,0.0,pairing,1,0.9994922697926771,-0.32709592303382407,-3.6144633245339126e-12
1.0,0.0,pairing,2,0.9983874525806095,0.3326406287457193,6.115845640510642e-12
1.0,0.0,pairing,3,0.9953973435082109,-0.34156954021291475,-2.6692175601571865e-11
1.0,0.0,pairing,4,0.9885759780722003,0.3401266433067407,-1.4294623479313764e-13
1.0,0.0,pairing,5,0.9751630414715404,-0.32552363677663404,-4.867006460602183e-12
1.0,0.0,pairing,6,0.952035866492903,0.2965919835923624,3.182654856513364e-11
1.0,0.0,pairing,7,0.919157544102459,-0.2486542679276033,5.4107425511916995e-11
1.0,0.0,pairing,8,0.8822256015819673,0.17908848597483418,9.09805695772989e-11
1.0,0.0,pairing,9,0.8527119485364772,-0.09012794498120691,1.1813665790322265e-10
1.0,0.0,pairing,10,0.8429018993481968,-0.010170630507252018,1.4207173817512439e-10
1.0,0.0,pairing,11,0.8574371516861853,0.10922884114858163,1.1763217110739935e-10
1.0,0.0,pairing,12,0.8895430440627816,-0.19475718546124476,8.919783799927462e-11
1.0,0.0,pairing,13,0.9264180541963898,0.2599701026107497,4.336800694618603e-11
1.0,0.0,pairing,14,0.9574594609506364,-0.3040960519553769,6.805401548069019e-11
1.0,0.0,pairing,15,0.9782404775648716,0.33042537597165955,-1.4728697096631654e-11
1.0,0.0,pairing,16,0.9894457888306938,-0.3438730431193521,-3.76170177637581e-11
1.0,0.0,pairing,17,0.9934770675519622,0.3486315150031706,1.2451075587623767e-12
1.0,0.0,pairing,18,0.9917171384452841,-0.3465610168323492,4.620867230892405e-12
1.0,0.0,pairing,19,0.9835142840676371,0.3368139680827948,2.8233266803279927e-11
1.0,0.0,pairing,20,0.9666171496724414,-0.3159608858974893,3.15296420819868e-11
1.0,0.0,pairing,21,0.9392831265215105,0.27909956364097066,2.912816332210568e-11
1.0,0.0,pairing,22,0.9036801846795246,-0.22203919811536316,5.315903160311487e-11
1.0,0.0,pairing,23,0.8682531116121446,0.1437126513635147,-5.228479954369776e-11
1.0,0.0,pairing,24,0.8458114842388744,-0.04861789676478183,3.663321107216093e-11
1.0,0.0,pairing,25,0.8463336749177942,-0.05270884196735322,-5.236797117645211e-11
1.0,0.0,pairing,26,0.8695600080045007,0.1472473933777912,6.965560452444462e-11
1.0,0.0,pairing,27,0.9052053747907636,-0.2246885495675352,2.8340367637805128e-11
1.0,0.0,pairing,28,0.9405535113454977,0.280840027324557,6.395372716677715e-12
1.0,0.0,pairing,29,0.9674752537929469,-0.3170098747406184,-1.6535621136280824e-11
1.0,0.0,pairing,30,0.9840783353025119,0.33749701966412565,-1.0514067760345886e-10
1.0,0.0,pairing,31,0.9922994207394327,-0.3472965728210804,3.011957709948919e-11
1.0,0.0,pairing,32,0.9945728313150677,0.3499913517327313,-4.3290029360808374e-10
1.0,0.0,pairing,33,0.9918174434243842,-0.34673243247030866,-8.188480302380238e-10
1.0,0.0,pairing,34,0.9829283466437029,0.33612365604943006,1.564309967051272e-09
1.0,0.0,pairing,35,0.96539919203612,-0.314374599840763,2.9221163380110056e-10
1.0,0.0,pairing,36,0.9375016124587053,0.27644529227939646,-6.0190819990420625e-09
1.0,0.0,pairing,37,0.9016704751980937,-0.21821504832771713,-1.5398555391691325e-09
1.0,0.0,pairing,38,0.8666542858867738,0.13882545451500772,1.0676993154267235e-08
1.0,0.0,pairing,39,0.8453022820027876,-0.04311877926564933,1.304303184520237e-08
1.0,0.0,pairing,40,0.8471731041568863,-0.05813084033936483,8.570500881131343e-09
