id,geometry,t0,V,chi,accepted,status,iteration,ladder,label,residual,spatial_cell,charge_rms,spin_rms,bulk_density,rung_anomalous_rms,pair_uniform,pair_uniform_weight_fraction,state_group,short_raw_abs,short_connected_abs,long_raw_abs,long_connected_abs,charge_short_connected_abs,charge_short_connected_signed,charge_long_connected_abs,charge_long_connected_signed,charge_stripe_q_connected,charge_stripe_q_contact,charge_stripe_q_offsite,spin_short_connected_abs,spin_short_connected_signed,spin_long_connected_abs,spin_long_connected_signed,spin_stripe_q_connected,spin_stripe_q_contact,spin_stripe_q_offsite,diagnostic,diagnostic_sha256,source_sha256
backfill_13,square,1.2,0.0,200,False,maximum_iterations,40,,square__stripe_weak_other_t012_v000_chi200_raw,6.867746931557193e-05,one_ladder,0.05177205213131164,0.21981760934136937,0.9283402538382252,7.171746283117951e-08,4.744050892185105e-08,0.4375713155444445,stripe,0.009016095194046912,0.009016095194042999,7.470320099873393e-06,7.470320098363729e-06,0.0023378532474841868,-0.002307074384646926,1.871562500467241e-06,-1.8479353515114486e-06,0.029756338897281045,0.05568321027744705,-0.025926871380166003,0.009037843974092788,0.004674891145767778,3.1808534765618947e-06,-6.697446643193163e-07,0.23217640983615517,0.11704928329381718,0.11512712654233799,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260910_square_two_basin_95_5_40_remainder/square__stripe_weak_other_t012_v000_chi200_raw/diagnostics.h5,74a0e0e1fcd8d4e3ebe987e8c3ed4fad5a5b72b365b50c97edd6e22612cf620b,fc60608b1122577ea5ddab083bcf43125be52f09cea565479abe1a5bf1913242
backfill_14,square,1.2,0.0,200,False,maximum_iterations,40,,square__pairing_weak_other_t012_v000_chi200_raw,4.5860471600558516e-05,one_ladder,0.05180047341832729,0.2198051910114257,0.9283398543422493,6.142537611865835e-08,3.203968919322203e-08,0.27207017760078445,stripe,0.009014001255914969,0.009014001255912594,7.5111730855937395e-06,7.5111730851857084e-06,0.0023358610888235504,-0.0023052745133720584,1.8656550727996108e-06,-1.8439806654698448e-06,0.029744909890597897,0.05568121353754064,-0.02593630364694274,0.009036998660958483,0.004674600768824485,3.1824286215006297e-06,-6.693674972079959e-07,0.23217866813478746,0.11705413109777374,0.11512453703701372,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260910_square_two_basin_95_5_40_remainder/square__pairing_weak_other_t012_v000_chi200_raw/diagnostics.h5,a9783cef194cc82875f7f8bd80136c699fa48313f9bac9eaadf1721b9509be91,005f43a840ed2f192f0db141415952cbc62e6bffe0bf592ea8073807f55116ec
backfill_17,square,1.4,0.0,200,False,maximum_iterations,20,,square__stripe_weak_other_t014_v000_chi200_raw_finish20,4.4803123717012706e-05,one_ladder,0.052161377790855286,0.1809862973392189,0.9312047542611012,3.0647229938514274e-09,2.6875649980145193e-09,0.7690162185553767,stripe,0.014068186403755458,0.014068186403755449,8.187273907322939e-05,8.187273907322172e-05,0.0022681964268036515,-0.0021981000399018784,2.857250246483547e-06,-2.744151398083405e-06,0.03275468480584253,0.048832903388442685,-0.016078218582600154,0.007154270153737427,0.0034206220276921826,1.5370911909423124e-06,-2.95142032165733e-07,0.24110515952513123,0.14681296548580344,0.09429219403932779,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_square_t014_v000_two_basin_finish20/square__stripe_weak_other_t014_v000_chi200_raw_finish20/diagnostics.h5,ec466a63c6b5f2a08d2cfb949be913eb2accb5f5b2a5dadf6efcf2c3d1ca5cf8,c28197eafcdd7e536e2e881a5dd99aa8774e839da8aa52ba2c8e1a23e9e6376e
backfill_18,square,1.4,0.0,200,False,maximum_iterations,20,,square__pairing_weak_other_t014_v000_chi200_raw_finish20,0.00022325784584434783,one_ladder,0.05183792548617585,0.1757987118300787,0.9271792656105863,1.3032827857776054e-07,1.277120176519652e-07,0.9602541976210903,stripe,0.01509021850020479,0.015090218500187914,9.814315602787558e-05,9.81431560114252e-05,0.0025538822777566032,-0.0024897293169483725,5.0072459622651e-06,-4.81208234146674e-06,0.0339059342251594,0.050310349272335,-0.016404415047175602,0.0073200824272975215,0.0034745437853177506,2.533829806892473e-06,-5.224564089763486e-07,0.24268643449025773,0.14731726282630853,0.0953691716639492,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_square_t014_v000_two_basin_finish20/square__pairing_weak_other_t014_v000_chi200_raw_finish20/diagnostics.h5,f8c380d1b3b068dff61d63d6e07d4b181b3afc9558f8e305484f9afe2625e819,44286c39b6e62f7b30c3e4e7700ca4bd4f61bfd3a766fa95ecffa3e4e365d14a
backfill_19,cubic_unfrustrated,1.0,-0.4,200,False,maximum_iterations,60,,cubic_unfrustrated__stripe_weak_other_t010_vm04_chi200_raw,9.63177278519604e-06,one_ladder,0.08600650217333311,0.33989326890167054,0.9245206606985619,3.66704653559402e-11,8.669634299977895e-12,0.055894453542380644,stripe,0.004372630410816834,0.004372630410816834,4.6392293629359354e-11,4.63922936293639e-11,0.0026879327732166457,-0.0026879327732166457,6.32137125713311e-10,-6.321369942047503e-10,0.016739625228104904,0.0527177373173173,-0.035978112089212394,0.00390956911015458,0.0022037332531209194,7.822145266832715e-10,-1.4742778160030597e-10,0.12076097945192892,0.06155557296926539,0.05920540648266352,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_cubic_unfrustrated_two_basin_95_5_60/cubic_unfrustrated__stripe_weak_other_t010_vm04_chi200_raw/diagnostics.h5,41a905b8fdb857eb84f2f0039c8f353b612b46afcd5273ef2fd3b9d4bb141aa1,2046e3196ff680b10a9fa2a56e89ff20ed7526c0e3820c40825fc9e8d2582930
backfill_20,cubic_unfrustrated,1.0,-0.4,200,False,maximum_iterations,60,,cubic_unfrustrated__pairing_weak_other_t010_vm04_chi200_raw,1.3136398365996404e-05,one_ladder,0.08585601695066493,0.3410962398155629,0.9256576051181069,1.1628124244555366e-11,3.263056913153483e-12,0.07874626615460764,stripe,0.004264253574370984,0.004264253574370984,4.059257114805795e-11,4.059257114804804e-11,0.0026037727604104333,-0.0026037727604104333,5.596927856142135e-10,-5.596926516825471e-10,0.01671091174915249,0.05230959283370016,-0.03559868108454767,0.0038088435326728977,0.0021534930519388016,6.929436249864672e-10,-1.1157059489381539e-10,0.11954220502296094,0.06123019137937474,0.058312013643586194,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_cubic_unfrustrated_two_basin_95_5_60/cubic_unfrustrated__pairing_weak_other_t010_vm04_chi200_raw/diagnostics.h5,2fbb296fc6e872e984bf3cbc64fbb81ccd50f08962eb6515c1d799edf798104a,905b4410e72206ebc2d020758fac912e6fea85fb1b9000773d7527c00939aafd
backfill_21,cubic_unfrustrated,1.0,-0.2,200,False,maximum_iterations,60,,cubic_unfrustrated__stripe_weak_other_t010_vm02_chi200_raw,1.6726426596384847e-06,one_ladder,0.08770246835266671,0.3467488730800072,0.9242678627092978,2.6994828713108296e-12,7.403112993471679e-13,0.0752086172167736,stripe,0.00372765954522528,0.00372765954522528,9.095542009184052e-12,9.09554200918515e-12,0.002532642442695885,-0.002532642442695885,5.653786609958471e-10,-5.653785656135912e-10,0.015668630482588607,0.05229700424888472,-0.036628373766296116,0.0035413826426597115,0.0020046345163979456,7.094408755616771e-10,-1.6973324649794344e-10,0.1120861013137358,0.05783785658292948,0.05424824473080631,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_cubic_unfrustrated_two_basin_95_5_60/cubic_unfrustrated__stripe_weak_other_t010_vm02_chi200_raw/diagnostics.h5,91b68168a85f9c5b1206f0c0d63360abacec66ab97d7e9d8891d58f2c3fb869e,d02ebcc202ee11021e6ace3ef8ad9487949c7c58e077596227f5edb551d65873
backfill_22,cubic_unfrustrated,1.0,-0.2,200,False,maximum_iterations,60,,cubic_unfrustrated__pairing_weak_other_t010_vm02_chi200_raw,3.5940129714388033e-06,one_ladder,0.08770574594912596,0.3469588345785667,0.9244693614775702,1.4501612543533999e-11,1.749637365117269e-12,0.014556718880468068,stripe,0.0037092840056244395,0.0037092840056244395,8.905632754306962e-12,8.90563275431967e-12,0.002516663005144383,-0.002516663005144383,5.462800283777688e-10,-5.462799334360776e-10,0.015662095922152456,0.05222310679671901,-0.03656101087456655,0.003522387153496653,0.001995642207560957,6.86491021164305e-10,-1.6089375646262575e-10,0.11186402212566014,0.057780511796349555,0.05408351032931059,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_cubic_unfrustrated_two_basin_95_5_60/cubic_unfrustrated__pairing_weak_other_t010_vm02_chi200_raw/diagnostics.h5,b4f23bb074fc92aebf0a62b340377bee7967eefb46994c976a09ca2db821532f,c22584014119ab4a959d7e18f55dbd613c302dcaaac2a587d9a43753104d05d6
backfill_23,cubic_unfrustrated,1.0,0.0,200,False,maximum_iterations,60,,cubic_unfrustrated__stripe_weak_other_t010_v000_chi200_raw,3.1479620751749537e-06,one_ladder,0.08986209516866625,0.35403272542669495,0.9239876954454874,6.108496983956084e-12,4.045061740124204e-13,0.004385121002948652,stripe,0.003172283670988909,0.003172283670988909,1.858574217019858e-12,1.8585742170220856e-12,0.0023780437918780786,-0.0023780437918780786,3.6656899881047095e-10,-3.6656892435503795e-10,0.014599750111695056,0.051753276337531934,-0.037153526225836876,0.003172606406511154,0.001798260179429141,4.470965514738538e-10,-1.1727188216472042e-10,0.10334171046901704,0.05402756212599558,0.049314148343021454,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_cubic_unfrustrated_two_basin_95_5_60/cubic_unfrustrated__stripe_weak_other_t010_v000_chi200_raw/diagnostics.h5,f742123a40ceaa39c3ee2d7c4063f83867e8b209497a6112406ff041c75ab954,9bcff315ee31291671048d5c79ebf02cafc089b1b7523b835cba978bc76c806e
backfill_24,cubic_unfrustrated,1.0,0.0,200,False,maximum_iterations,60,,cubic_unfrustrated__pairing_weak_other_t010_v000_chi200_raw,3.0414112511031183e-06,one_ladder,0.08990764451323933,0.3537978560718177,0.9237575818471478,7.761835475532544e-12,7.611961765719605e-13,0.009617547291716376,stripe,0.003188294635534457,0.003188294635534457,1.8934774334300103e-12,1.8934774334298027e-12,0.0023922137204348526,-0.0023922137204348526,3.732981955958022e-10,-3.732975876165268e-10,0.014597223092213266,0.051830942803341516,-0.03723371971112825,0.003189417470792158,0.0018067790901505098,4.554807579245019e-10,-1.203117139504603e-10,0.10355745928915612,0.05409087721628867,0.04946658207286745,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_cubic_unfrustrated_two_basin_95_5_60/cubic_unfrustrated__pairing_weak_other_t010_v000_chi200_raw/diagnostics.h5,95949e354084beff892b88f26170d3a48d495113d47346f7903d189245755321,65ae965e704f7d45b63e42ea3d2ea03f3d399e31b6761f4e06121e3e0e886244
backfill_25,cubic_unfrustrated,1.2,-0.4,200,False,maximum_iterations,60,,cubic_unfrustrated__stripe_weak_other_t012_vm04_chi200_raw,3.1782160965673246e-05,one_ladder,0.07970003569125221,0.30650664469705535,0.9255058250400259,7.561514131333008e-12,4.221750341527199e-12,0.3117220747344962,stripe,0.007219400116957372,0.007219400116957372,8.041290914576017e-09,8.041290914576015e-09,0.002836419643021054,-0.002834675965888881,3.1265231001607512e-09,-3.1265231001607512e-09,0.019637158058353702,0.052026515853018124,-0.032389357794664425,0.005008975977754086,0.0026964534441255676,4.1524240505863545e-09,-8.153680365109962e-10,0.14834845378010764,0.0832899494216764,0.06505850435843123,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_cubic_unfrustrated_two_basin_95_5_60/cubic_unfrustrated__stripe_weak_other_t012_vm04_chi200_raw/diagnostics.h5,45bce2610a53e4e7a592f125abdb20d8f4193876a885ef436320963402e741d1,f9fda0d1a8de5656eb1a4a6d4a0ef12a6d44b97e7f53883d516983e40ef2a166
backfill_26,cubic_unfrustrated,1.2,-0.4,200,False,maximum_iterations,60,,cubic_unfrustrated__pairing_weak_other_t012_vm04_chi200_raw,4.055503177838055e-05,one_ladder,0.07956756245366338,0.30756491556148874,0.9264906109491579,8.542876865441603e-12,2.9971063227663282e-12,0.12308241431309787,stripe,0.007073479580001875,0.007073479580001875,7.367152792864405e-09,7.367152792864411e-09,0.0027603262492114935,-0.002758322843414804,2.8660783830011055e-09,-2.8660783830011055e-09,0.01956931247771954,0.0516752337443761,-0.03210592126665657,0.004910335488043035,0.0026520703591495455,3.8382891557326525e-09,-6.891995605975483e-10,0.14729465940957367,0.08303346074818697,0.0642611986613867,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_cubic_unfrustrated_two_basin_95_5_60/cubic_unfrustrated__pairing_weak_other_t012_vm04_chi200_raw/diagnostics.h5,00ad944c4d3496ae144b54f24b46022186271f631e18a83a3ea270eb06e78888,3cc095fb798b84365159f2c82f2ec6b79b82832a60b2bd770f5e6b6fb401ace7
backfill_27,cubic_unfrustrated,1.2,-0.2,200,False,maximum_iterations,60,,cubic_unfrustrated__stripe_weak_other_t012_vm02_chi200_raw,7.274907722150739e-06,one_ladder,0.08129009970493582,0.3151401664236153,0.9251200766408862,2.321734560467139e-11,1.1026231977878356e-11,0.22554287814029084,stripe,0.005981985992118141,0.005981985992118141,1.2027367449369672e-09,1.2027367449368772e-09,0.0026693959988616602,-0.0026693027799569407,2.9950467620769194e-09,-2.9950467620769194e-09,0.018182975037639642,0.051836035798886904,-0.03365306076124726,0.0045764657751731904,0.002487260335605542,4.179651410887495e-09,-9.815837695116298e-10,0.1372693633746626,0.07806312888981902,0.05920623448484359,output/phase1_diagnostics/20260921_latest_correlations_retry1/results/20260915_cubic_unfrustrated_two_basin_95_5_60/cubic_unfrustrated__stripe_weak_other_t012_vm02_chi200_raw/diagnostics.h5,9b61313058d411690b66576c5e0783b536fa75319928c09987e2df726e487597,c4099d897f5fd54ce18bbfa17b212774d22e67ee9fec7ba8ac9d284b01cba402
