id,reference,direction,window_low,window_high,actual_low,actual_high,points,fit,exponent_or_inverse_length,r2,log_rmse,sign_changes,minimum_magnitude
backfill_14,32,-1,4,12,4,12,9,exponential,0.13130209475041318,0.5606647131446028,0.3001044648575831,0,0.0003935825741712301
backfill_14,32,-1,8,20,8,20,13,power,8.283988225040561,0.9061315725907662,0.7519233848561045,0,1.5602716179502593e-06
backfill_14,32,-1,8,20,8,20,13,exponential,0.641877040454479,0.9576439682875302,0.5050931200343631,0,1.5602716179502593e-06
backfill_14,32,-1,12,28,12,23,12,power,9.531862887706113,0.9022677517543383,0.6364661757681177,0,1.5602716179502593e-06
backfill_14,32,-1,12,28,12,23,12,exponential,0.5476189633313034,0.8621820587642908,0.7558041336283757,0,1.5602716179502593e-06
backfill_14,32,1,4,12,4,12,9,power,0.6802316959866092,0.331672873816807,0.3377968198029039,0,0.00037202723049027984
backfill_14,32,1,4,12,4,12,9,exponential,0.11091786508927548,0.4803853119661281,0.2978528237015626,0,0.00037202723049027984
backfill_14,32,1,8,20,8,20,13,power,8.298479863048076,0.889513154716994,0.8247980446967945,0,1.0612894981275807e-06
backfill_14,32,1,8,20,8,20,13,exponential,0.6469471848511386,0.9516582534018013,0.5455737983413601,0,1.0612894981275807e-06
backfill_14,32,1,12,28,12,24,13,power,9.705033153155085,0.9081975815035387,0.6618704542534397,0,1.0612894981275807e-06
backfill_14,32,1,12,28,12,24,13,exponential,0.5439958949073115,0.8682152578910418,0.793009698747449,0,1.0612894981275807e-06
backfill_15,16,1,4,12,4,12,9,power,1.6805244533653974,0.9333681819512388,0.1570790610627043,0,0.0013723077926332487
backfill_15,16,1,4,12,4,12,9,exponential,0.23433681281262428,0.9886324210394541,0.06488009166885633,0,0.0013723077926332487
backfill_15,16,1,8,20,8,20,13,power,3.3861950751994985,0.9931058977932529,0.07956517661413305,0,0.00020037271933785739
backfill_15,16,1,8,20,8,20,13,exponential,0.2557333299465699,0.9970899948817414,0.051692918059923196,0,0.00020037271933785739
backfill_15,16,1,12,28,12,28,17,power,4.233845992397386,0.9931900585604421,0.0898019240131401,0,3.5780427625396044e-05
backfill_15,16,1,12,28,12,28,17,exponential,0.22194432220464644,0.99832377658434,0.044553302803947016,0,3.5780427625396044e-05
backfill_15,24,-1,4,12,4,12,9,power,1.825213998256095,0.9320937668622508,0.17234470056338164,0,0.001251240663697667
backfill_15,24,-1,4,12,4,12,9,exponential,0.2546102585619843,0.9880395048414236,0.07232987149804755,0,0.001251240663697667
backfill_15,24,-1,8,20,8,15,8,power,3.020886522961976,0.9976124087697615,0.030288985435009692,0,0.0006545665119759136
backfill_15,24,-1,8,20,8,15,8,exponential,0.26960541144719824,0.9931321372700759,0.05137070689640705,0,0.0006545665119759136
backfill_15,24,1,4,12,4,12,9,power,1.7463096721022737,0.9362514668262684,0.15941134523228995,0,0.0013485340247404356
backfill_15,24,1,4,12,4,12,9,exponential,0.24328138453134782,0.9898245959971004,0.06368834437908054,0,0.0013485340247404356
backfill_15,24,1,8,20,8,20,13,power,3.368200552201132,0.9949286064640894,0.06781653857693021,0,0.00020524625776607332
backfill_15,24,1,8,20,8,20,13,exponential,0.25397116449242846,0.9957559968478533,0.06203828901935165,0,0.00020524625776607332
backfill_15,24,1,12,28,12,28,17,power,4.236735033660628,0.9893563478737194,0.1125629187975009,0,3.384263531051521e-05
backfill_15,24,1,12,28,12,28,17,exponential,0.22255864971224942,0.9986198098293335,0.04053400112188572,0,3.384263531051521e-05
backfill_15,32,-1,4,12,4,12,9,power,1.7169273002013095,0.9372432650274465,0.15542291037743503,0,0.001380595545937625
backfill_15,32,-1,4,12,4,12,9,exponential,0.2391096783541471,0.9902237029909153,0.06134399565035792,0,0.001380595545937625
backfill_15,32,-1,8,20,8,20,13,power,3.4197974105104882,0.9923477411667131,0.08469021612616562,0,0.00019731377416585053
backfill_15,32,-1,8,20,8,20,13,exponential,0.258447660823398,0.9976918309669934,0.04651277176651537,0,0.00019731377416585053
backfill_15,32,-1,12,28,12,23,12,power,3.7850944587073543,0.9993063162038396,0.02023273044906356,0,0.00012454618387407364
backfill_15,32,-1,12,28,12,23,12,exponential,0.22137944974744633,0.989650748011156,0.07814985948338198,0,0.00012454618387407364
backfill_15,32,1,4,12,4,12,9,power,1.7238873898744254,0.9372074715626673,0.15610044169621484,0,0.0013707794016267812
backfill_15,32,1,4,12,4,12,9,exponential,0.2400812758674021,0.990204803639464,0.06165335572249725,0,0.0013707794016267812
backfill_15,32,1,8,20,8,20,13,power,3.40861284318507,0.9923764723736926,0.08425339594043792,0,0.00019465151324047844
backfill_15,32,1,8,20,8,20,13,exponential,0.2576423011853215,0.9980298338341934,0.042831260313606914,0,0.00019465151324047844
backfill_15,32,1,12,28,12,24,13,power,3.8621031896661755,0.9994515721286066,0.019406259526343044,0,9.974479815859708e-05
backfill_15,32,1,12,28,12,24,13,exponential,0.22061275549863435,0.992259170824101,0.072908106275568,0,9.974479815859708e-05
backfill_16,16,1,4,12,4,12,9,power,1.6806057460660626,0.9333679335313467,0.15708697324610207,0,0.0013722922726537405
backfill_16,16,1,4,12,4,12,9,exponential,0.23434816658158045,0.9886323106082,0.0648835539306321,0,0.0013722922726537405
backfill_16,16,1,8,20,8,20,13,power,3.3862194754783737,0.993108559526985,0.0795502821457358,0,0.0002003760376548848
backfill_16,16,1,8,20,8,20,13,exponential,0.2557346125539306,0.9970882992649907,0.05170827951774551,0,0.0002003760376548848
backfill_16,16,1,12,28,12,28,17,power,4.23384478310594,0.9931880328128029,0.08981534561391148,0,3.577934524434147e-05
backfill_16,16,1,12,28,12,28,17,exponential,0.22194454174888348,0.9983242857110002,0.044546568811301694,0,3.577934524434147e-05
backfill_16,24,-1,4,12,4,12,9,power,1.8253016426062427,0.9320924436678313,0.1723547778570599,0,0.001251212918912583
backfill_16,24,-1,4,12,4,12,9,exponential,0.25462259121123065,0.9880389295527953,0.07233513558779467,0,0.001251212918912583
backfill_16,24,-1,8,20,8,15,8,power,3.0210318114668637,0.9976122886680348,0.030291205829168322,0,0.0006545398108958288
backfill_16,24,-1,8,20,8,15,8,exponential,0.26961824872442025,0.9931310651404711,0.051377190375969835,0,0.0006545398108958288
backfill_16,24,1,4,12,4,12,9,power,1.7463965122859244,0.9362535579341731,0.15941647969192654,0,0.0013484980241432985
backfill_16,24,1,4,12,4,12,9,exponential,0.24329331442527405,0.9898254400838813,0.0636887985618159,0,0.0013484980241432985
backfill_16,24,1,8,20,8,20,13,power,3.368206532089731,0.9949307351624732,0.06780235205715753,0,0.00020524798554622664
backfill_16,24,1,8,20,8,20,13,exponential,0.25397109898341486,0.9957540779092126,0.062052356618115714,0,0.00020524798554622664
backfill_16,24,1,12,28,12,28,17,power,4.236728748114383,0.9893531531477363,0.11257982533301457,0,3.384091771121284e-05
backfill_16,24,1,12,28,12,28,17,exponential,0.222558671209603,0.9986197411747035,0.040535014556999344,0,3.384091771121284e-05
backfill_16,32,-1,4,12,4,12,9,power,1.7170194827754557,0.9372455962425508,0.15542817488452432,0,0.0013805567811986282
backfill_16,32,-1,4,12,4,12,9,exponential,0.23912233002995192,0.9902246236232495,0.06134432434480092,0,0.0013805567811986282
backfill_16,32,-1,8,20,8,20,13,power,3.4198084965748423,0.9923499983465708,0.08467790290569505,0,0.0001973116909468036
backfill_16,32,-1,8,20,8,20,13,exponential,0.2584481155837016,0.9976911428544546,0.04651980235335259,0,0.0001973116909468036
backfill_16,32,-1,12,28,12,23,12,power,3.785101715059416,0.9993069917548809,0.02022290805727384,0,0.00012454017994159051
backfill_16,32,-1,12,28,12,23,12,exponential,0.22138020341600617,0.9896543609149493,0.07813634069348947,0,0.00012454017994159051
backfill_16,32,1,4,12,4,12,9,power,1.7239793653381044,0.9372095983700729,0.15610594932400926,0,0.0013707418872153307
backfill_16,32,1,4,12,4,12,9,exponential,0.2400939141479595,0.9902056410383434,0.061653939597113065,0,0.0013707418872153307
backfill_16,32,1,8,20,8,20,13,power,3.4086193412114487,0.992378901149248,0.08424003125474337,0,0.00019465093393601814
backfill_16,32,1,8,20,8,20,13,exponential,0.2576423565855533,0.998028900456656,0.04284143413520929,0,0.00019465093393601814
backfill_16,32,1,12,28,12,24,13,power,3.862102229731511,0.999451486278214,0.019407774395570534,0,9.974092339439487e-05
backfill_16,32,1,12,28,12,24,13,exponential,0.2206130110518231,0.9922618776749738,0.07289534274246394,0,9.974092339439487e-05
backfill_17,16,1,4,12,4,12,9,power,-0.21362240308614372,0.08278194087438429,0.24875648827358876,0,0.001211525715699897
backfill_17,16,1,4,12,4,12,9,exponential,-0.014397444455182045,0.02048346041651672,0.2570656245139683,0,0.001211525715699897
backfill_17,16,1,8,20,8,20,13,power,5.580282098845347,0.8666718830327756,0.6172479447309192,0,1.3082277974534607e-05
backfill_17,16,1,8,20,8,20,13,exponential,0.4377868124647808,0.9389788849817443,0.41757919173051783,0,1.3082277974534607e-05
backfill_17,16,1,12,28,12,28,17,power,6.437964860256661,0.918336699046111,0.4917633692466318,0,6.753498487379209e-06
backfill_17,16,1,12,28,12,28,17,exponential,0.3270539653313233,0.8668913297277413,0.6278355204359422,0,6.753498487379209e-06
backfill_17,24,-1,4,12,4,12,9,power,4.087033715425739,0.9432176049304064,0.35080699906344665,0,0.0002475324190387631
backfill_17,24,-1,4,12,4,12,9,exponential,0.5663849513617576,0.9867550563536187,0.1694284951275956,0,0.0002475324190387631
backfill_17,24,-1,8,20,8,15,8,power,3.2541430760395533,0.7178650459678175,0.41811421790639747,0,0.0002475324190387631
backfill_17,24,-1,8,20,8,15,8,exponential,0.2746365429162475,0.639061969573788,0.47291469657105106,0,0.0002475324190387631
backfill_17,24,1,4,12,4,12,9,power,4.004062625884924,0.909688268426632,0.44135268584061826,0,0.00022621595665923595
backfill_17,24,1,4,12,4,12,9,exponential,0.5620435724296524,0.9763855278989664,0.2256850597456029,0,0.00022621595665923595
backfill_17,24,1,8,20,8,20,13,power,3.237026364726094,0.8053945789354088,0.44873436683544315,0,0.00011651604978589492
backfill_17,24,1,8,20,8,20,13,exponential,0.23170196889606678,0.7263797940627248,0.5320910419612983,0,0.00011651604978589492
backfill_17,24,1,12,28,12,28,17,power,6.080599766489419,0.7536746758155932,0.8904387822368842,0,1.1535036238886633e-06
backfill_17,24,1,12,28,12,28,17,exponential,0.3364785318168713,0.844164124367908,0.7082445778002261,0,1.1535036238886633e-06
backfill_17,32,-1,4,12,4,12,9,power,0.26037601557086426,0.09176152163378759,0.2865693554699056,0,0.0015605651707664711
backfill_17,32,-1,4,12,4,12,9,exponential,0.05163946939443029,0.19661320680510996,0.26952071019109547,0,0.0015605651707664711
backfill_17,32,-1,8,20,8,20,13,power,6.014615678599016,0.908006269739831,0.5398990362289497,0,2.2893751563602073e-05
backfill_17,32,-1,8,20,8,20,13,exponential,0.46739177498297985,0.965213287146987,0.3320015671018122,0,2.2893751563602073e-05
backfill_17,32,-1,12,28,12,23,12,power,7.18293383108244,0.9245945017052676,0.4161731278647938,0,2.2893751563602073e-05
backfill_17,32,-1,12,28,12,23,12,exponential,0.4145824035751703,0.8917260762139865,0.49869436999569233,0,2.2893751563602073e-05
backfill_17,32,1,4,12,4,12,9,power,0.24848758426128062,0.08523138234380334,0.2847866855722665,0,0.001560875518155375
backfill_17,32,1,4,12,4,12,9,exponential,0.04994787851335276,0.18759217949640428,0.26838058815691773,0,0.001560875518155375
backfill_17,32,1,8,20,8,20,13,power,6.074221080914998,0.8943982792200679,0.5886140086856234,0,1.54375898682902e-05
backfill_17,32,1,8,20,8,20,13,exponential,0.47376551181202414,0.9577777160870304,0.37219107711647614,0,1.54375898682902e-05
backfill_17,32,1,12,28,12,24,13,power,7.344187156337267,0.9209584317997102,0.46152005339559843,0,1.54375898682902e-05
backfill_17,32,1,12,28,12,24,13,exponential,0.4130373210695116,0.8863005563706018,0.5535310302402983,0,1.54375898682902e-05
backfill_18,16,1,4,12,4,12,9,power,-0.4985592357737166,0.5170563943481612,0.16856024121939225,0,0.0007372275805348472
backfill_18,16,1,4,12,4,12,9,exponential,-0.059603127956666745,0.4025621852759568,0.1874792846960431,0,0.0007372275805348472
backfill_18,16,1,8,20,8,20,13,power,4.884837586196087,0.8328950522773603,0.6170489548663985,0,1.4002256800527028e-05
backfill_18,16,1,8,20,8,20,13,exponential,0.38587121776078775,0.914877345775037,0.4404002381086124,0,1.4002256800527028e-05
backfill_18,16,1,12,28,12,28,17,power,6.3141592155411805,0.9324055208457558,0.4354755756767053,0,5.721308128270165e-06
backfill_18,16,1,12,28,12,28,17,exponential,0.32193803851265174,0.8866239348918958,0.5639867213921207,0,5.721308128270165e-06
backfill_18,24,-1,4,12,4,12,9,power,3.939318648865994,0.9565199774736214,0.2938177945188008,0,0.00021779388170440987
backfill_18,24,-1,4,12,4,12,9,exponential,0.5358078282978248,0.9639631259971944,0.2674895190804736,0,0.00021779388170440987
backfill_18,24,-1,8,20,8,15,8,power,2.0141799015541912,0.5430813876291991,0.3786487012683358,0,0.00021779388170440987
backfill_18,24,-1,8,20,8,15,8,exponential,0.1662434384398318,0.46239617750822537,0.4107222410163646,0,0.00021779388170440987
backfill_18,24,1,4,12,4,12,9,power,3.6916396342403273,0.9093321526202411,0.40779679059681395,0,0.00039211419698943935
backfill_18,24,1,4,12,4,12,9,exponential,0.5183431885137308,0.9765831588601455,0.20724368501462134,0,0.00039211419698943935
backfill_18,24,1,8,20,8,20,13,power,3.317066107812214,0.8441227000400977,0.4019876896362048,0,0.00015959763508577207
backfill_18,24,1,8,20,8,20,13,exponential,0.23879459669414124,0.770077428788264,0.48821612577688633,0,0.00015959763508577207
backfill_18,24,1,12,28,12,28,17,power,6.164172444394713,0.7808062301352156,0.8365893396152652,0,2.2729305502412946e-06
backfill_18,24,1,12,28,12,28,17,exponential,0.3394034229938261,0.8658591113790371,0.6544535271887949,0,2.2729305502412946e-06
backfill_18,32,-1,4,12,4,12,9,power,0.832791017112033,0.47242495227047965,0.3078724772942322,0,0.0016397882072965765
backfill_18,32,-1,4,12,4,12,9,exponential,0.12969057756681826,0.6241200060677958,0.25986832573747726,0,0.0016397882072965765
backfill_18,32,-1,8,20,8,20,13,power,6.215642794682467,0.9371669954696839,0.4538804200125432,0,3.262812572920607e-05
backfill_18,32,-1,8,20,8,20,13,exponential,0.4775309087426645,0.9737241486846708,0.29351204772477457,0,3.262812572920607e-05
backfill_18,32,-1,12,28,12,23,12,power,6.388604099782379,0.884991810277044,0.4672475670421834,0,3.262812572920607e-05
backfill_18,32,-1,12,28,12,23,12,exponential,0.3647605460208739,0.8352282514904794,0.5592732403912128,0,3.262812572920607e-05
backfill_18,32,1,4,12,4,12,9,power,0.29680508791675886,0.11623184115078133,0.28631037300414136,0,0.0014612905337646129
backfill_18,32,1,4,12,4,12,9,exponential,0.056496133374939014,0.22940896036626324,0.2673498131808824,0,0.0014612905337646129
backfill_18,32,1,8,20,8,20,13,power,6.029307521329516,0.9083066502383247,0.5402441674571664,0,2.0780927202378092e-05
backfill_18,32,1,8,20,8,20,13,exponential,0.46855330466327366,0.9656143500267316,0.3308337338593515,0,2.0780927202378092e-05
backfill_18,32,1,12,28,12,24,13,power,6.741862532032907,0.9087619266624114,0.45822836020013724,0,2.0780927202378092e-05
backfill_18,32,1,12,28,12,24,13,exponential,0.37712308008462647,0.8651799306796033,0.5570205076665851,0,2.0780927202378092e-05
backfill_19,16,1,4,12,4,12,9,power,3.319257822541562,0.6653188206895592,0.8235706346402956,0,7.316232185993366e-08
backfill_19,16,1,4,12,4,12,9,exponential,0.47630779842673615,0.7463004610620148,0.7170427460217947,0,7.316232185993366e-08
backfill_19,16,1,8,20,8,18,11,power,17.691486102069007,0.9185721308414446,1.3384727499160787,0,1.2333915065714816e-12
backfill_19,16,1,8,20,8,18,11,exponential,1.4597237832228411,0.9684905124413608,0.8326139228914836,0,1.2333915065714816e-12
backfill_19,16,1,12,28,12,18,7,power,26.8899702189199,0.9716861129953658,0.6195666572811908,0,1.2333915065714816e-12
backfill_19,16,1,12,28,12,18,7,exponential,1.8296969636736728,0.9877379617785175,0.40772714214043715,0,1.2333915065714816e-12
backfill_19,24,-1,4,12,4,12,9,power,13.603538846224229,0.9562774732478574,1.0175873260591188,0,1.7755342603505764e-09
backfill_19,24,-1,4,12,4,12,9,exponential,1.8775710507293764,0.9923465760838189,0.4257424428564087,0,1.7755342603505764e-09
backfill_19,24,-1,8,20,8,15,8,power,10.994158398108183,0.7977468179336064,1.1345623810598504,0,1.7755342603505764e-09
backfill_19,24,-1,8,20,8,15,8,exponential,0.9384478258283595,0.7264708163309479,1.319418388828061,0,1.7755342603505764e-09
backfill_19,24,1,4,12,4,12,9,power,14.085090815982687,0.942528562078185,1.2167393341736046,0,5.938383260548254e-10
backfill_19,24,1,4,12,4,12,9,exponential,1.9575837415653339,0.9917595863130815,0.4607295033870884,0,5.938383260548254e-10
backfill_19,24,1,8,20,8,20,13,power,11.695278217778784,0.8967088132601556,1.119402960683836,0,8.198614567484685e-12
backfill_19,24,1,8,20,8,20,13,exponential,0.8619543489060243,0.8574068143297382,1.3152375621472527,0,8.198614567484685e-12
backfill_19,24,1,12,28,12,21,10,power,10.716656600554703,0.7397453128082598,1.1306409012064613,0,1.9506438030076453e-12
backfill_19,24,1,12,28,12,21,10,exponential,0.6923301135402978,0.8050624458262703,0.9785278001645379,0,1.9506438030076453e-12
backfill_19,32,-1,4,12,4,12,9,power,3.320147705189136,0.657647755679422,0.8380239836347423,0,8.422722634188725e-08
backfill_19,32,-1,4,12,4,12,9,exponential,0.47952595220557886,0.7472970313331418,0.7199876223135899,0,8.422722634188725e-08
backfill_19,32,-1,8,20,8,18,11,power,18.009208981148216,0.9188957136378556,1.3595611441803521,0,1.162675238028886e-12
backfill_19,32,-1,8,20,8,18,11,exponential,1.48581888384532,0.9686749442696596,0.8449339614985806,0,1.162675238028886e-12
backfill_19,32,-1,12,28,12,18,7,power,27.382437725267685,0.9718128109817691,0.6294592931588079,0,1.162675238028886e-12
backfill_19,32,-1,12,28,12,18,7,exponential,1.8631658425373925,0.9878238032603257,0.4137115009226434,0,1.162675238028886e-12
backfill_19,32,1,4,12,4,12,9,power,4.293554995710737,0.7044078200732313,0.972994847909504,0,1.6658895468157817e-07
backfill_19,32,1,4,12,4,12,9,exponential,0.6304635132744949,0.8273714211702704,0.7435675321799821,0,1.6658895468157817e-07
backfill_19,32,1,8,20,8,17,10,power,18.361834619900918,0.9357844364945015,1.14868634893186,0,1.012235680482067e-11
backfill_19,32,1,8,20,8,17,10,exponential,1.5597858512990783,0.9768351525286061,0.6899157085414193,0,1.012235680482067e-11
backfill_19,32,1,12,28,12,17,6,power,27.855304423404576,0.9799040910722597,0.4742726412173143,0,1.012235680482067e-11
backfill_19,32,1,12,28,12,17,6,exponential,1.9507809242565086,0.9916429006540693,0.3058454530322413,0,1.012235680482067e-11
backfill_20,16,1,4,12,4,12,9,power,3.31282741332645,0.6666025510643836,0.8196068633321059,0,7.186626906408021e-08
backfill_20,16,1,4,12,4,12,9,exponential,0.47477964074823403,0.7458371562788476,0.7156167228274656,0,7.186626906408021e-08
backfill_20,16,1,8,20,8,18,11,power,17.64031061266858,0.9181817623637282,1.3380805955051667,0,1.2401255905786188e-12
backfill_20,16,1,8,20,8,18,11,exponential,1.455624131059041,0.9682423366800152,0.8336456388629208,0,1.2401255905786188e-12
backfill_20,16,1,12,28,12,18,7,power,26.82849040687147,0.9715297984315575,0.6199039613563856,0,1.2401255905786188e-12
backfill_20,16,1,12,28,12,18,7,exponential,1.8255602048362294,0.9876294465954719,0.40862384393192125,0,1.2401255905786188e-12
backfill_20,24,-1,4,12,4,12,9,power,13.860058901161404,0.9528469370703734,1.078617801869061,0,1.0828041366373103e-09
backfill_20,24,-1,4,12,4,12,9,exponential,1.917220509676876,0.9931791974159148,0.4102327887998955,0,1.0828041366373103e-09
backfill_20,24,-1,8,20,8,15,8,power,11.665418886097244,0.804391847333012,1.1789930154823403,0,1.0828041366373103e-09
backfill_20,24,-1,8,20,8,15,8,exponential,0.9968053218054649,0.7340818499725368,1.3746487669933398,0,1.0828041366373103e-09
backfill_20,24,1,4,12,4,12,9,power,14.10354522627257,0.9411646041178608,1.2335988830024465,0,5.634240418738543e-10
backfill_20,24,1,4,12,4,12,9,exponential,1.9611538379547069,0.9913404116211838,0.4732637623184478,0,5.634240418738543e-10
backfill_20,24,1,8,20,8,20,13,power,11.746070339058834,0.8960730309445858,1.128119233942933,0,8.27813678968675e-12
backfill_20,24,1,8,20,8,20,13,exponential,0.8649215739467367,0.8552631287781098,1.3313138899138284,0,8.27813678968675e-12
backfill_20,24,1,12,28,12,21,10,power,10.560367830588788,0.7346660111196313,1.1288538619272375,0,1.9838171263733358e-12
backfill_20,24,1,12,28,12,21,10,exponential,0.6826404209141417,0.8004890383482532,0.9788691940463804,0,1.9838171263733358e-12
backfill_20,32,-1,4,12,4,12,9,power,3.331900805570613,0.6575847862245094,0.8411081400741257,0,8.579970511354133e-08
backfill_20,32,-1,4,12,4,12,9,exponential,0.4817534896444545,0.7488724604162932,0.7203150363148408,0,8.579970511354133e-08
backfill_20,32,-1,8,20,8,18,11,power,18.04532687087337,0.9193622763190572,1.358019039412268,0,1.1679281074984738e-12
backfill_20,32,-1,8,20,8,18,11,exponential,1.4886475860978732,0.9689700131229676,0.8424177809598729,0,1.1679281074984738e-12
backfill_20,32,-1,12,28,12,18,7,power,27.412986808588542,0.9719818791899623,0.6282141898097218,0,1.1679281074984738e-12
backfill_20,32,-1,12,28,12,18,7,exponential,1.865186577609386,0.9879343234957652,0.41225324100035593,0,1.1679281074984738e-12
backfill_20,32,1,4,12,4,12,9,power,4.231566132127513,0.7005970692594485,0.9677298176636477,0,1.6276788376593157e-07
backfill_20,32,1,4,12,4,12,9,exponential,0.6216182944439661,0.8235768253661253,0.742854768469219,0,1.6276788376593157e-07
backfill_20,32,1,8,20,8,17,10,power,18.26828566960429,0.9353194713497022,1.147249125523602,0,1.0290722745578328e-11
backfill_20,32,1,8,20,8,17,10,exponential,1.5519864280317759,0.9765351426306959,0.6910029703834395,0,1.0290722745578328e-11
backfill_20,32,1,12,28,12,17,6,power,27.74380837435084,0.9794949629544121,0.4772581724763023,0,1.0290722745578328e-11
backfill_20,32,1,12,28,12,17,6,exponential,1.9431112276356388,0.9913703621415384,0.309613137426938,0,1.0290722745578328e-11
backfill_21,16,1,4,12,4,12,9,power,4.077196072630106,0.7224901143317823,0.88398316996267,0,1.9136113909257334e-08
backfill_21,16,1,4,12,4,12,9,exponential,0.5755375917842698,0.7842356789262855,0.7794613456245094,0,1.9136113909257334e-08
backfill_21,16,1,8,20,8,17,10,power,17.431385094274543,0.9303219361010342,1.139243219728651,0,1.7318580334283268e-12
backfill_21,16,1,8,20,8,17,10,exponential,1.4826807829860917,0.9736714495258558,0.7002963938397005,0,1.7318580334283268e-12
backfill_21,16,1,12,28,12,17,6,power,26.63820698287916,0.9801637679752631,0.4505503990976232,0,1.7318580334283268e-12
backfill_21,16,1,12,28,12,17,6,exponential,1.8653352565203294,0.9916833420808943,0.2917347801840073,0,1.7318580334283268e-12
backfill_21,24,-1,4,12,4,12,9,power,14.810965442319555,0.95734903499626,1.0936334176777627,0,2.5426005303898115e-10
backfill_21,24,-1,4,12,4,12,9,exponential,2.0462109538639073,0.9953936561194489,0.3594061627305327,0,2.5426005303898115e-10
backfill_21,24,-1,8,20,8,15,8,power,11.82521708104673,0.7862631877556581,1.2636187543159765,0,2.5426005303898115e-10
backfill_21,24,-1,8,20,8,15,8,exponential,1.009929518471686,0.7167845528338742,1.4545708084623235,0,2.5426005303898115e-10
backfill_21,24,1,4,12,4,12,9,power,15.458944493885161,0.9367074549771418,1.40576670759314,0,5.665809571144266e-11
backfill_21,24,1,4,12,4,12,9,exponential,2.1527776857308156,0.9895395546655227,0.5714945081286068,0,5.665809571144266e-11
backfill_21,24,1,8,20,8,20,13,power,12.718762077490958,0.8834986685299324,1.3024987559142918,0,1.0816493101409711e-12
backfill_21,24,1,8,20,8,20,13,exponential,0.9373920308307279,0.844786187445723,1.5034086895273042,0,1.0816493101409711e-12
backfill_21,24,1,12,28,12,20,9,power,8.890965319977408,0.5926050040032254,1.2116731217006869,0,1.0816493101409711e-12
backfill_21,24,1,12,28,12,20,9,exponential,0.5977383358188463,0.6609607998591396,1.1053570521547216,0,1.0816493101409711e-12
backfill_21,32,-1,4,12,4,12,9,power,4.042880339673886,0.7123670576577441,0.8987055217694817,0,2.2211102055681394e-08
backfill_21,32,-1,4,12,4,12,9,exponential,0.5744199163870405,0.7833782754743576,0.7799182853206972,0,2.2211102055681394e-08
backfill_21,32,-1,8,20,8,17,10,power,17.720215977749984,0.9308134449541087,1.153723366993496,0,1.7536440908127367e-12
backfill_21,32,-1,8,20,8,17,10,exponential,1.5070649909520095,0.9739490546226202,0.7079499893209046,0,1.7536440908127367e-12
backfill_21,32,-1,12,28,12,17,6,power,27.087481709090607,0.9802493340174164,0.45714012997668346,0,1.7536440908127367e-12
backfill_21,32,-1,12,28,12,17,6,exponential,1.896721989921237,0.9916929056539314,0.29647156553046417,0,1.7536440908127367e-12
backfill_21,32,1,4,12,4,12,9,power,4.891754935970207,0.7337605595751044,1.0308199863563483,0,4.8009503314206496e-08
backfill_21,32,1,4,12,4,12,9,exponential,0.7122931694681325,0.8474869732136128,0.7801895061712346,0,4.8009503314206496e-08
backfill_21,32,1,8,20,8,17,10,power,19.82091333028547,0.9398698125568223,1.1972621123188327,0,1.5251851809731537e-12
backfill_21,32,1,8,20,8,17,10,exponential,1.6823356100589322,0.9794748814056022,0.6994969063705824,0,1.5251851809731537e-12
backfill_21,32,1,12,28,12,17,6,power,29.760261278037564,0.9841761477760709,0.4486571088468905,0,1.5251851809731537e-12
backfill_21,32,1,12,28,12,17,6,exponential,2.082440926667966,0.9942950810360871,0.2693910630644118,0,1.5251851809731537e-12
backfill_22,16,1,4,12,4,12,9,power,4.062974316293693,0.722841401282176,0.8801280667362695,0,1.882905199696361e-08
backfill_22,16,1,4,12,4,12,9,exponential,0.5726835457570179,0.7823025882642561,0.7800246457821804,0,1.882905199696361e-08
backfill_22,16,1,8,20,8,17,10,power,17.31175539254274,0.9300132236206733,1.1341165516853913,0,1.7980894693642345e-12
backfill_22,16,1,8,20,8,17,10,exponential,1.4725992616605537,0.9734725685485582,0.6982280537394714,0,1.7980894693642345e-12
backfill_22,16,1,12,28,12,17,6,power,26.45502732349436,0.9797065844892906,0.4526847840583331,0,1.7980894693642345e-12
backfill_22,16,1,12,28,12,17,6,exponential,1.8526867537752811,0.9914119399687571,0.2944868176314522,0,1.7980894693642345e-12
backfill_22,24,-1,4,12,4,12,9,power,14.863306992815879,0.9572415884137007,1.0989415020525632,0,2.2668215389383504e-10
backfill_22,24,-1,4,12,4,12,9,exponential,2.0537013659980774,0.9955331779227398,0.3551919547887936,0,2.2668215389383504e-10
backfill_22,24,-1,8,20,8,15,8,power,11.908097156822393,0.7868925800216233,1.2700919935271329,0,2.2668215389383504e-10
backfill_22,24,-1,8,20,8,15,8,exponential,1.0171164184916468,0.7175114695152293,1.462299401990337,0,2.2668215389383504e-10
backfill_22,24,1,4,12,4,12,9,power,15.412561627505928,0.9349409950301337,1.422314238657452,0,5.904610580294925e-11
backfill_22,24,1,4,12,4,12,9,exponential,2.1475290269239564,0.9887878642957255,0.5904539361887302,0,5.904610580294925e-11
backfill_22,24,1,8,20,8,20,13,power,12.799401126366906,0.8847194560349673,1.302971295980986,0,1.1427643838750368e-12
backfill_22,24,1,8,20,8,20,13,exponential,0.9424851962359593,0.8444295656041625,1.5136322490079577,0,1.1427643838750368e-12
