id,kind,channel,r,mean,mean_absolute,p10,p90
backfill_10,connected,leg1,7,0.0016633448915792492,0.0016633448915792492,0.00010905036941246275,0.003876690981238178
backfill_10,connected,leg1,8,0.001283444775837675,0.001283444775837675,0.00010695879967598254,0.0030607710074782076
backfill_10,connected,leg1,9,0.0009639964263165326,0.0009639964263165326,6.085334232611069e-05,0.0022757048549067616
backfill_10,connected,leg1,10,0.0007080681371862924,0.0007080681371862924,6.26103932232203e-05,0.0016618082899023164
backfill_10,connected,leg1,11,0.0005098983823973392,0.0005098983823973392,6.32580212268771e-05,0.0012052903531284754
backfill_10,connected,leg1,12,0.0003613547592608393,0.0003613547592608393,6.914541842031692e-05,0.0008132933319564666
backfill_10,connected,leg1,13,0.0002523429846060614,0.0002523429846060614,7.501646943743999e-05,0.0005651905848241082
backfill_10,connected,leg1,14,0.0001748109177162296,0.0001748109177162296,6.562860166474404e-05,0.00035714906093411216
backfill_10,connected,leg1,15,0.0001212731687931035,0.0001212731687931035,5.776183569107581e-05,0.00023313308237926788
backfill_10,connected,leg1,16,8.512219229936946e-05,8.512219229936946e-05,4.4649701489531514e-05,0.00013717928308407587
backfill_10,connected,leg1,17,6.1004649807004124e-05,6.1004649807004124e-05,3.232098826389104e-05,8.571023381069553e-05
backfill_10,connected,leg1,18,4.491423442882576e-05,4.491423442882576e-05,2.223638345889663e-05,7.635990329779646e-05
backfill_10,connected,leg1,19,3.400612524367656e-05,3.400612524367656e-05,1.4557364225260532e-05,7.06881449117467e-05
backfill_10,connected,leg1,20,2.6347476853583184e-05,2.6347476853583184e-05,9.007832750802011e-06,6.216512500313371e-05
backfill_10,connected,leg1,21,2.068955136851673e-05,2.068955136851673e-05,4.9737324311070615e-06,5.114413488826929e-05
backfill_10,connected,leg1,22,1.6269694690593143e-05,1.6269694690593143e-05,2.3229219921230552e-06,4.329700768984639e-05
backfill_10,connected,leg1,23,1.2671607530647298e-05,1.2671607530647298e-05,1.0520792281123533e-06,3.241299759618347e-05
backfill_10,connected,leg1,24,9.699085190639971e-06,9.699085190639971e-06,8.862259175625792e-07,2.576353739775831e-05
backfill_10,connected,leg1,25,7.27779411969745e-06,7.27779411969745e-06,5.159165203236426e-07,1.83665765153186e-05
backfill_10,connected,leg1,26,5.371841026376236e-06,5.371841026376236e-06,5.307139784674393e-07,1.3842255126458937e-05
backfill_10,connected,leg1,27,3.927333408565465e-06,3.927333408565465e-06,5.780437230008926e-07,9.43194177251916e-06
backfill_10,connected,leg1,28,2.84506170480112e-06,2.84506170480112e-06,6.095033775749702e-07,6.751020641271481e-06
backfill_10,connected,leg1,29,2.0337263942791506e-06,2.0337263942791506e-06,6.206844462227788e-07,4.4962170046277485e-06
backfill_10,connected,leg1,30,1.4348736803178223e-06,1.4348736803178223e-06,5.687435983108013e-07,2.9640417680868156e-06
backfill_10,connected,leg1,31,1.0012368092274722e-06,1.0012368092274722e-06,4.6193658958215667e-07,1.9281406972029245e-06
backfill_10,connected,leg1,32,6.918422579101144e-07,6.918422579101144e-07,3.501251240492951e-07,1.1440717773523363e-06
backfill_11,raw,rung,1,0.05661238847226191,0.05661238847226191,0.0495927880657421,0.06672104165289236
backfill_11,raw,rung,2,0.016757396245376407,0.016757396245376407,0.005230069694919214,0.03376517451855998
backfill_11,raw,rung,3,0.008414078720979231,0.008414078720979231,0.0009454470797917655,0.018738219756397934
backfill_11,raw,rung,4,0.007324433988949431,0.007324433988949431,0.0007224384543192751,0.016537825462758362
backfill_11,raw,rung,5,0.006002214263441747,0.006002214263441747,0.00039544728493719997,0.014169291513548548
backfill_11,raw,rung,6,0.004455968643061491,0.004455968643061491,0.0003698725617633747,0.010071455953012563
backfill_11,raw,rung,7,0.00325419117728792,0.00325419117728792,0.00017828233585778485,0.007880841306959449
backfill_11,raw,rung,8,0.002297535897879131,0.002297535897879131,0.00014657864834261957,0.005378514972812607
backfill_11,raw,rung,9,0.0015630781988678405,0.0015630781988678405,8.637954759887973e-05,0.003896439576866571
backfill_11,raw,rung,10,0.0010314918667254467,0.0010314918667254467,8.895716133966723e-05,0.002564915796575233
backfill_11,raw,rung,11,0.0006653005201770791,0.0006653005201770791,9.295300048195858e-05,0.0016855627859404408
backfill_11,raw,rung,12,0.0004250675254888113,0.0004250675254888113,8.242764509372214e-05,0.0010764613151202718
backfill_11,raw,rung,13,0.0002721583814624101,0.0002721583814624101,8.105261928925868e-05,0.0006390320002907492
backfill_11,raw,rung,14,0.00017599230560596702,0.00017599230560596702,6.798112391645533e-05,0.00038281758301857643
backfill_11,raw,rung,15,0.00011644196522413036,0.00011644196522413036,5.095018546255152e-05,0.00020579053554659936
backfill_11,raw,rung,16,7.965077507484739e-05,7.965077507484739e-05,3.6311007066070655e-05,0.00011937887223735303
backfill_11,raw,rung,17,5.641521069450874e-05,5.641521069450874e-05,2.3930246359614068e-05,9.170850759096947e-05
backfill_11,raw,rung,18,4.1064364608665984e-05,4.1064364608665984e-05,1.4679668018972175e-05,8.351478669672395e-05
backfill_11,raw,rung,19,3.034258282038976e-05,3.034258282038976e-05,8.45027406448005e-06,6.448965466162507e-05
backfill_11,raw,rung,20,2.2457635654538126e-05,2.2457635654538126e-05,4.115022885014449e-06,5.036094008165581e-05
backfill_11,raw,rung,21,1.644242760379779e-05,1.644242760379779e-05,1.7871363453234936e-06,3.893988569579366e-05
backfill_11,raw,rung,22,1.1783950247156119e-05,1.1783950247156119e-05,7.067902030391171e-07,3.0519011504069877e-05
backfill_11,raw,rung,23,8.20857219259831e-06,8.20857219259831e-06,4.7215467460385367e-07,2.075622233717878e-05
backfill_11,raw,rung,24,5.544998819248753e-06,5.544998819248753e-06,3.2474279609372537e-07,1.5379630922970196e-05
backfill_11,raw,rung,25,3.644844925243461e-06,3.644844925243461e-06,3.164817798137549e-07,9.600681880855189e-06
backfill_11,raw,rung,26,2.3583451817381933e-06,2.3583451817381933e-06,2.8300317268947195e-07,6.70416447416779e-06
backfill_11,raw,rung,27,1.5270354274813278e-06,1.5270354274813278e-06,2.8926187209358904e-07,3.942687524201243e-06
backfill_11,raw,rung,28,1.0027562477227789e-06,1.0027562477227789e-06,2.903307807442677e-07,2.562357388811505e-06
backfill_11,raw,rung,29,6.700671093646193e-07,6.700671093646193e-07,2.6249531597600184e-07,1.4592212599077555e-06
backfill_11,raw,rung,30,4.5579223695067033e-07,4.5579223695067033e-07,1.989266308991684e-07,8.492158730896918e-07
backfill_11,raw,rung,31,3.1550477441478864e-07,3.1550477441478864e-07,1.4308160681739445e-07,4.923088731972897e-07
backfill_11,raw,rung,32,2.2094988602647622e-07,2.2094988602647622e-07,9.680438298210988e-08,3.5388591368183796e-07
backfill_11,raw,leg0,1,0.08744002315437167,0.08744002315437167,0.049873434218086536,0.1348605875988649
backfill_11,raw,leg0,2,0.0021708877391931154,0.0023529543233841246,-0.00033756123686528233,0.006414365719552356
backfill_11,raw,leg0,3,0.0028907120881831367,0.0028907120881831367,0.00044772384055158,0.006343731248950914
backfill_11,raw,leg0,4,0.002232011410276964,0.002232011410276964,0.00015302667920856448,0.005375099168310709
backfill_11,raw,leg0,5,0.0020873462547895934,0.0020873462547895934,0.0001689104729465562,0.004807919133085104
backfill_11,raw,leg0,6,0.001422284862433221,0.001422284862433221,9.082095660066844e-05,0.0034989094564273336
backfill_11,raw,leg0,7,0.0010686099668699891,0.0010686099668699891,6.821017623556678e-05,0.0025300939338500205
backfill_11,raw,leg0,8,0.0007527740814304666,0.0007527740814304666,3.547980936157574e-05,0.0018808061046395382
backfill_11,raw,leg0,9,0.0005116212640585498,0.0005116212640585498,2.9240305279418008e-05,0.0012673454654170257
backfill_11,raw,leg0,10,0.00033859436470333107,0.00033859436470333107,2.8248550608476664e-05,0.000857042847142501
backfill_11,raw,leg0,11,0.00021903010806457492,0.00021903010806457492,2.418578504666571e-05,0.0005604345649232462
backfill_11,raw,leg0,12,0.00014048185963672004,0.00014048185963672004,2.649047973417685e-05,0.0003425645980040769
backfill_11,raw,leg0,13,8.965995862038319e-05,8.965995862038319e-05,2.8451519066731467e-05,0.00021150089078364703
backfill_11,raw,leg0,14,5.762880678334144e-05,5.762880678334144e-05,2.3783182888650536e-05,0.00011811044768068306
backfill_11,raw,leg0,15,3.785824497316146e-05,3.785824497316146e-05,1.798079275710689e-05,6.781828568424829e-05
backfill_11,raw,leg0,16,2.5704417128799258e-05,2.5704417128799258e-05,1.1991593790181168e-05,3.960366601187301e-05
backfill_11,raw,leg0,17,1.8084736114270713e-05,1.8084736114270713e-05,7.51277683323221e-06,3.31220643861559e-05
backfill_11,raw,leg0,18,1.3106856981112846e-05,1.3106856981112846e-05,4.423319890491252e-06,2.6482128568473818e-05
backfill_11,raw,leg0,19,9.672325300822598e-06,9.672325300822598e-06,2.4246617146790338e-06,2.129027581542373e-05
backfill_11,raw,leg0,20,7.168675199874875e-06,7.168675199874875e-06,1.1924756957738049e-06,1.7104397148229377e-05
backfill_11,raw,leg0,21,5.263830239818158e-06,5.263830239818158e-06,5.182403482456995e-07,1.3868213860640453e-05
