source,geometry,L,U,V,t0,tp,density_target,branch,status,stored_iteration,canonical_energy_per_site,corrected_canonical_energy_per_site,correction_kind,density,global_relative_residual
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,13,-0.6611230412858312,-0.6611230411860959,stored,0.9374999999391859,0.001854533355952907
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,14,-0.661122438405867,-0.661122438260238,stored,0.9374999999112019,0.0017830722086872486
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,15,-0.6611220646967837,-0.6611220646351949,stored,0.9374999999624458,0.0017367579732307735
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,16,-0.6611218273355727,-0.6611218269608017,stored,0.9374999997714808,0.0016884887699882807
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,17,-0.6611216798579931,-0.6611216795345312,stored,0.9374999998027674,0.0016526641629260842
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,18,-0.6611215990212694,-0.6611215988518004,stored,0.9374999998966653,0.0016067542438622424
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,19,-0.6611215481231479,-0.6611215479310102,stored,0.9374999998828429,0.0015653469047113525
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,20,-0.6611215301430424,-0.6611215301456614,stored,0.9375000000015971,0.0015346766392658386
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,21,-0.661121523247532,-0.6611215224899888,stored,0.9374999995380834,0.0014920849680760881
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,22,-0.6611215396292409,-0.6611215396341632,stored,0.9375000000030014,0.0014635864693618088
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,23,-0.6611215483717745,-0.661121548322844,stored,0.9374999999701643,0.001424423696249143
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,24,-0.6611215405899549,-0.6611215403890801,stored,0.9374999998775155,0.0013960806587825702
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,25,-0.6611215712819495,-0.6611215712701365,stored,0.9374999999927971,0.0013760491500599435
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,26,-0.66112158889963,-0.6611215888928005,stored,0.9374999999958358,0.001338526966342267
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,27,-0.6611216041931737,-0.6611216041869106,stored,0.9374999999961813,0.0013112211181270407
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,28,-0.6611216047627362,-0.6611216040204111,stored,0.9374999995473627,0.001284186938152902
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,29,-0.661121624834915,-0.6611216243011311,stored,0.9374999996745217,0.0012624204493783804
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,30,-0.6611216356933054,-0.6611216345050467,stored,0.937499999275452,0.001231776816052224
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,31,-0.6611216567923405,-0.6611216567686918,stored,0.9374999999855801,0.0012144013117590827
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,32,-0.6611216642139955,-0.6611216637526656,stored,0.9374999997187015,0.0011881154580914294
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,33,-0.6611216713381453,-0.6611216702445151,stored,0.9374999993331524,0.0011645330576035688
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,34,-0.661121698573909,-0.6611216968412174,stored,0.9374999989434807,0.0011551851555163626
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,35,-0.6611217142170677,-0.6611217125473947,stored,0.9374999989819068,0.0011310198503568392
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,36,-0.6611217318761649,-0.661121730848775,stored,0.9374999993735428,0.0011063465546090102
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,37,-0.6611217383479959,-0.6611217376712276,stored,0.9374999995873364,0.0010861370181402131
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,38,-0.661121755155976,-0.6611217550459765,stored,0.9374999999329273,0.0010621859381335242
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,39,-0.6611217537967489,-0.6611217536234137,stored,0.937499999894308,0.0010410594152297772
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,40,-0.6611217694361349,-0.66112176936304,stored,0.9374999999554299,0.001018247800795153
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,41,-0.6611217869756403,-0.6611217868772529,stored,0.9374999999400075,0.000999682791453103
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,42,-0.6611217954807854,-0.6611217953993028,stored,0.9374999999503154,0.0009820437227797362
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,43,-0.6611218076845969,-0.6611218077153522,stored,0.9375000000187534,0.00095938008468421
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,44,-0.6611218028953668,-0.6611218024077933,stored,0.9374999997026989,0.0009425250433687942
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,45,-0.6611218117590223,-0.6611218113615291,stored,0.9374999997576264,0.0009293455216893935
C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260908_square_two_basin_95_5_80_anchors\results\square__stripe_weak_other_t014_v000_chi200_raw\square__stripe_weak_other__square_two_reference_correlations_eps005_raw__none__stripe_eps005\20260911T163326_794697_879c440a5602\state.h5,square,64,8.0,0.0,1.4,0.1,0.9375,stripe_weak_other,maximum_iterations,46,-0.661121817953291,-0.6611218178773295,stored,0.9374999999536822,0.0009160314904443426
