geometry,t0,V,family,iteration,energy_per_site,physical_spin_rms,physical_leg_pair_rms,source_job_id,source_iteration
Square,1.0,0.0,stripe,15,-0.5293870134122524,0.2612650333855051,4.032322801237626e-08,58172801,15
Square,1.0,0.0,stripe,16,-0.5293870403529317,0.26126065551714117,9.667353058929673e-09,58172801,16
Square,1.0,0.0,stripe,17,-0.5293870559947917,0.2612562844914541,7.070630421173978e-09,58172801,17
Square,1.0,0.0,stripe,18,-0.5293870915516055,0.26125195451452865,8.95202602520131e-09,58172801,18
Square,1.0,0.0,stripe,19,-0.5293870589273929,0.26124800201380965,9.599656311360599e-09,58172801,19
Square,1.0,0.0,stripe,20,-0.5293870728142921,0.26124404475095414,3.6769004410385665e-09,58172801,20
Square,1.0,0.0,stripe,21,-0.5293870748401616,0.2612402658961313,1.036775491421166e-08,58172801,21
Square,1.0,0.0,stripe,22,-0.5293870866858346,0.26123642585089013,3.4507174329511143e-09,58172801,22
Square,1.0,0.0,stripe,23,-0.5293869994332139,0.26123327550466197,6.57584260027751e-09,58172801,23
Square,1.0,0.0,stripe,24,-0.529387048102525,0.2612296351854364,2.51521929377218e-09,58172801,24
Square,1.0,0.0,stripe,25,-0.529387065479823,0.2612257634294638,9.752990158471629e-09,58172801,25
Square,1.0,0.0,stripe,26,-0.5293870750386608,0.26122199248546607,9.410538805805116e-09,58172801,26
Square,1.0,0.0,stripe,27,-0.529387067233761,0.2612182572657978,7.074474813523778e-09,58172801,27
Square,1.0,0.0,stripe,28,-0.5293870824859372,0.26121439838113203,7.096207727150246e-08,58172801,28
Square,1.0,0.0,stripe,29,-0.5293871048343937,0.2612105591889005,9.179362430742892e-08,58172801,29
Square,1.0,0.0,stripe,30,-0.529387139032473,0.26120657725530155,9.850651502313543e-08,58172801,30
Square,1.0,0.0,stripe,31,-0.5293871541374393,0.26120279987784056,1.1585833091192943e-07,58172801,31
Square,1.0,0.0,stripe,32,-0.529387168539245,0.2611994554817892,7.857663181172302e-08,58172801,32
Square,1.0,0.0,stripe,33,-0.5293871864851871,0.2611958284199845,5.2486386562420846e-08,58172801,33
Square,1.0,0.0,stripe,34,-0.5293871583634334,0.26119282193791027,1.2949858158678894e-08,58172801,34
Square,1.0,0.0,stripe,35,-0.5293871704299892,0.2611897046616598,1.584747230989906e-07,58172801,35
Square,1.0,0.0,stripe,36,-0.5293871792968934,0.2611864264514535,1.8256946667937068e-07,58172801,36
Square,1.0,0.0,stripe,37,-0.5293871772195652,0.2611830746881008,1.0356350220383961e-08,58172801,37
Square,1.0,0.0,stripe,38,-0.5293871608136135,0.2611795994342578,8.645719919762815e-10,58172801,38
Square,1.0,0.0,stripe,39,-0.5293871474767086,0.2611764028480769,6.599471944726824e-09,58172801,39
Square,1.0,0.0,stripe,40,-0.5293872150258797,0.26117301278286364,4.268749465190689e-10,58172801,40
Square,1.0,0.0,pairing,1,-0.5254020446024016,0.062230360779609604,0.013691464881930378,58172802,1
Square,1.0,0.0,pairing,2,-0.5239297285112751,0.17250067250189516,0.002925642283427609,58172802,2
Square,1.0,0.0,pairing,3,-0.5265104476070775,0.23412543813674744,0.0003215472329532433,58172802,3
Square,1.0,0.0,pairing,4,-0.5284229563978081,0.25380285946883807,3.3503190476504606e-05,58172802,4
Square,1.0,0.0,pairing,5,-0.5291204233840339,0.2591967425417911,3.524513153597978e-06,58172802,5
Square,1.0,0.0,pairing,6,-0.5293167810791677,0.2606369580307011,3.7234891974861753e-07,58172802,6
Square,1.0,0.0,pairing,7,-0.5293687996824722,0.26102186259083254,3.963403582956085e-08,58172802,7
Square,1.0,0.0,pairing,8,-0.5293825611498439,0.2611242295827475,8.025785430608726e-09,58172802,8
Square,1.0,0.0,pairing,9,-0.5293862338931653,0.2611497539145823,3.0041538464720563e-09,58172802,9
Square,1.0,0.0,pairing,10,-0.5293872352788497,0.2611543369912444,8.939167973266089e-10,58172802,10
Square,1.0,0.0,pairing,11,-0.5293875172607253,0.26115313238210586,4.339991041505273e-09,58172802,11
Square,1.0,0.0,pairing,12,-0.5293875896526832,0.2611505637671026,1.3851495778369442e-08,58172802,12
Square,1.0,0.0,pairing,13,-0.529387610226581,0.2611477803533574,1.1418097443318877e-09,58172802,13
Square,1.0,0.0,pairing,14,-0.5293876340952833,0.26114465173589163,6.967470839378856e-09,58172802,14
Square,1.0,0.0,pairing,15,-0.5293875777160072,0.26114192316264545,9.378909483441861e-09,58172802,15
Square,1.0,0.0,pairing,16,-0.529387626073163,0.2611388573896173,1.0910935977687462e-09,58172802,16
Square,1.0,0.0,pairing,17,-0.5293875749448372,0.26113632026707817,6.266805088341278e-09,58172802,17
Square,1.0,0.0,pairing,18,-0.5293875851771115,0.2611337621534517,5.22188719012938e-10,58172802,18
Square,1.0,0.0,pairing,19,-0.5293876067655605,0.26113095661677643,1.9715170809519162e-10,58172802,19
Square,1.0,0.0,pairing,20,-0.5293875947318911,0.2611278493780578,1.7385637381784313e-08,58172802,20
Square,1.0,0.0,pairing,21,-0.5293875999992669,0.26112493146829563,2.1585874358393624e-08,58172802,21
Square,1.0,0.0,pairing,22,-0.5293875953271437,0.2611222796932292,2.561896365883647e-08,58172802,22
Square,1.0,0.0,pairing,23,-0.5293876118803741,0.26111955532830666,1.8328125582092126e-08,58172802,23
Square,1.0,0.0,pairing,24,-0.5293875986860148,0.2611170533329019,4.860276800731589e-08,58172802,24
Square,1.0,0.0,pairing,25,-0.529387637638176,0.2611142164273651,1.7677441716778168e-08,58172802,25
Square,1.0,0.0,pairing,26,-0.5293876290803544,0.26111173861509435,1.9152934867610245e-08,58172802,26
Square,1.0,0.0,pairing,27,-0.5293876118098344,0.2611095631097445,1.9115078432055182e-08,58172802,27
Square,1.0,0.0,pairing,28,-0.5293876367195387,0.26110707524378524,1.8711444433893303e-08,58172802,28
Square,1.0,0.0,pairing,29,-0.5293876112615267,0.26110493458718875,1.967303113029534e-08,58172802,29
Square,1.0,0.0,pairing,30,-0.5293876206074054,0.2611028691020358,1.8502435137561634e-08,58172802,30
Square,1.0,0.0,pairing,31,-0.5293876559602896,0.2611004114140749,1.88316149574599e-08,58172802,31
Square,1.0,0.0,pairing,32,-0.529387644861655,0.26109818136064294,1.84181738431794e-08,58172802,32
Square,1.0,0.0,pairing,33,-0.5293876301406405,0.2610963068819097,6.800092476341221e-10,58172802,33
Square,1.0,0.0,pairing,34,-0.529387659060594,0.2610935601590127,1.1298027792967475e-10,58172802,34
Square,1.0,0.0,pairing,35,-0.5293876615383507,0.261091270703642,1.677457318181633e-10,58172802,35
Square,1.0,0.0,pairing,36,-0.5293876503538035,0.2610891237968429,5.949682621367063e-10,58172802,36
Square,1.0,0.0,pairing,37,-0.5293876330632719,0.2610874494088531,3.305175638735294e-08,58172802,37
Square,1.0,0.0,pairing,38,-0.5293876389432881,0.26108607853013993,1.0659131145373385e-09,58172802,38
Square,1.0,0.0,pairing,39,-0.5293876585715175,0.26108386214507817,1.0361648380346784e-10,58172802,39
Square,1.0,0.0,pairing,40,-0.52938765263242,0.26108177900782703,2.3321061476106116e-09,58172802,40
Square,1.2,-0.4,stripe,1,-1.091741865962948,0.204600490350131,0.0003362106415414046,58172803,1
Square,1.2,-0.4,stripe,2,-1.0916410416901505,0.1873012639932999,8.383353097474388e-05,58172803,2
Square,1.2,-0.4,stripe,3,-1.0915003363360627,0.1792505313024407,2.6637313168540853e-05,58172803,3
Square,1.2,-0.4,stripe,4,-1.0914423736273282,0.17526389258743283,9.65383809123052e-06,58172803,4
Square,1.2,-0.4,stripe,5,-1.0914141049704822,0.17328445599193862,3.809962248433365e-06,58172803,5
Square,1.2,-0.4,stripe,6,-1.0913994596725531,0.17235778979261873,1.593420844264099e-06,58172803,6
Square,1.2,-0.4,stripe,7,-1.0913918960862126,0.17199967698304378,7.598109998947193e-07,58172803,7
Square,1.2,-0.4,stripe,8,-1.0913877863549295,0.1719653521305979,3.408134287503256e-07,58172803,8
Square,1.2,-0.4,stripe,9,-1.0913859180624992,0.17209949555427,2.0613000029875896e-07,58172803,9
Square,1.2,-0.4,stripe,10,-1.0913851417661669,0.1723278277459688,9.284381098371327e-08,58172803,10
Square,1.2,-0.4,stripe,11,-1.0913848554322458,0.17260270607895317,2.62890519881075e-07,58172803,11
Square,1.2,-0.4,stripe,12,-1.0913848748059003,0.17290336782562105,9.736342656226982e-08,58172803,12
Square,1.2,-0.4,stripe,13,-1.0913852566710096,0.17319717990308825,5.361681103465763e-08,58172803,13
Square,1.2,-0.4,stripe,14,-1.0913855249808018,0.17348450730188866,2.2971595584396689e-07,58172803,14
Square,1.2,-0.4,stripe,15,-1.091385812836742,0.17376125998653874,1.7166419579996392e-07,58172803,15
Square,1.2,-0.4,stripe,16,-1.0913862017829965,0.17402131868013582,3.2143913158153113e-07,58172803,16
Square,1.2,-0.4,stripe,17,-1.0913864284582877,0.17426721519663385,2.0263249334221079e-07,58172803,17
Square,1.2,-0.4,stripe,18,-1.0913867609992958,0.17449216690521765,5.210944335736318e-07,58172803,18
Square,1.2,-0.4,stripe,19,-1.091387055643813,0.1746960967462108,1.939982286570958e-07,58172803,19
Square,1.2,-0.4,stripe,20,-1.0913873028457375,0.17488239305291106,2.2996484833701462e-07,58172803,20
Square,1.2,-0.4,stripe,21,-1.0913875079147581,0.1750524341456881,8.295116131180381e-08,58172803,21
Square,1.2,-0.4,stripe,22,-1.0913877771037632,0.17520127358738147,3.473266149610328e-08,58172803,22
Square,1.2,-0.4,stripe,23,-1.0913880251404569,0.17533163883253955,1.7948001152799886e-07,58172803,23
Square,1.2,-0.4,stripe,24,-1.0913882013349443,0.17544488434196076,2.601368469051734e-07,58172803,24
Square,1.2,-0.4,stripe,25,-1.0913883937100566,0.17554392222611997,1.841381140535156e-07,58172803,25
Square,1.2,-0.4,stripe,26,-1.0913884562891336,0.17563327021206507,1.4136025667351776e-07,58172803,26
Square,1.2,-0.4,stripe,27,-1.0913885508494907,0.17571466816857162,1.3604884197754834e-07,58172803,27
Square,1.2,-0.4,stripe,28,-1.0913886632002894,0.17578416508421651,4.312218247108567e-08,58172803,28
Square,1.2,-0.4,stripe,29,-1.091388771782873,0.17584433986890735,1.0151897175401629e-07,58172803,29
Square,1.2,-0.4,stripe,30,-1.0913888255191342,0.17589833903813418,6.550767235946312e-08,58172803,30
Square,1.2,-0.4,stripe,31,-1.0913889100759235,0.17594458205100028,4.579543432437225e-08,58172803,31
Square,1.2,-0.4,stripe,32,-1.091388994775055,0.17598387273121688,4.25551075396411e-08,58172803,32
Square,1.2,-0.4,stripe,33,-1.091389047835308,0.17602004812474695,2.3244605508910716e-08,58172803,33
Square,1.2,-0.4,stripe,34,-1.0913891007801126,0.17604915950065989,1.360091095660495e-07,58172803,34
Square,1.2,-0.4,stripe,35,-1.0913891076878306,0.17607706817210306,1.8079609209329294e-07,58172803,35
Square,1.2,-0.4,stripe,36,-1.0913892095691569,0.17610125421948689,7.176633305496312e-08,58172803,36
Square,1.2,-0.4,stripe,37,-1.0913892248506818,0.17612331463694636,6.148405529609378e-08,58172803,37
Square,1.2,-0.4,stripe,38,-1.0913892552603255,0.17614086336424306,8.771770847708254e-08,58172803,38
Square,1.2,-0.4,stripe,39,-1.0913893017450271,0.17615661062122553,1.0867056897348621e-07,58172803,39
Square,1.2,-0.4,stripe,40,-1.091389341347923,0.17617171716794353,1.4020532527984755e-07,58172803,40
Square,1.2,-0.4,pairing,1,-1.0916283804414681,0.013836348795186632,0.026093886684388036,58172804,1
Square,1.2,-0.4,pairing,2,-1.0911504537061474,0.014642153731416292,0.025751778669754328,58172804,2
Square,1.2,-0.4,pairing,3,-1.0911573034353605,0.01552912283639572,0.025698388600471574,58172804,3
Square,1.2,-0.4,pairing,4,-1.0911569270489447,0.01648714653003107,0.025678029928725057,58172804,4
Square,1.2,-0.4,pairing,5,-1.0911569208553096,0.017514832359408778,0.025660742879174855,58172804,5
Square,1.2,-0.4,pairing,6,-1.0911568977066246,0.018616898598799978,0.025641605229616903,58172804,6
Square,1.2,-0.4,pairing,7,-1.0911569059112045,0.019800325375416896,0.025618892980599522,58172804,7
Square,1.2,-0.4,pairing,8,-1.0911569224650821,0.021070843756633418,0.025593600440843068,58172804,8
Square,1.2,-0.4,pairing,9,-1.0911569646158192,0.022438916293837863,0.025562632896957455,58172804,9
Square,1.2,-0.4,pairing,10,-1.0911569422953304,0.023912301324242772,0.02552818750732288,58172804,10
Square,1.2,-0.4,pairing,11,-1.09115695716148,0.02550392027182115,0.02548757272315431,58172804,11
Square,1.2,-0.4,pairing,12,-1.0911569646839965,0.027225648210391685,0.025441620648427928,58172804,12
Square,1.2,-0.4,pairing,13,-1.0911569503988843,0.029095218953318364,0.025386752994696057,58172804,13
Square,1.2,-0.4,pairing,14,-1.091156963226032,0.03113365910927298,0.025320198313860908,58172804,14
Square,1.2,-0.4,pairing,15,-1.0911569141913133,0.03336038504279844,0.02524385481073303,58172804,15
Square,1.2,-0.4,pairing,16,-1.091156993567781,0.03580083569123224,0.025154234171789327,58172804,16
Square,1.2,-0.4,pairing,17,-1.0911568204433133,0.038492850836708385,0.025045799132889887,58172804,17
Square,1.2,-0.4,pairing,18,-1.0911567196050196,0.04147544913938084,0.024915978635066997,58172804,18
Square,1.2,-0.4,pairing,19,-1.091156617822057,0.04479958705862799,0.024757195891129083,58172804,19
Square,1.2,-0.4,pairing,20,-1.0911564380394583,0.04853550417191335,0.024560509828676084,58172804,20
Square,1.2,-0.4,pairing,21,-1.0911560702233736,0.05277850243437644,0.024308850599404592,58172804,21
Square,1.2,-0.4,pairing,22,-1.0911555681943113,0.05763103209715281,0.02398801158247269,58172804,22
Square,1.2,-0.4,pairing,23,-1.091155140512021,0.0632312985758432,0.02356413441473886,58172804,23
Square,1.2,-0.4,pairing,24,-1.091154203447819,0.06978972106392466,0.02298747556070016,58172804,24
Square,1.2,-0.4,pairing,25,-1.0911529880718833,0.07758358596018361,0.0221745793135195,58172804,25
Square,1.2,-0.4,pairing,26,-1.0911513186851522,0.08697960275372811,0.02098416002315611,58172804,26
Square,1.2,-0.4,pairing,27,-1.0911502686917094,0.09831539163838247,0.019218172663587437,58172804,27
Square,1.2,-0.4,pairing,28,-1.0911514342460333,0.11183575730124198,0.01653716179011722,58172804,28
Square,1.2,-0.4,pairing,29,-1.0911598983403454,0.12709235546722844,0.01267005349495471,58172804,29
Square,1.2,-0.4,pairing,30,-1.0911851982398473,0.1421152486312319,0.008059218334950897,58172804,30
Square,1.2,-0.4,pairing,31,-1.0912309035856111,0.15422021680913944,0.004143770654532971,58172804,31
Square,1.2,-0.4,pairing,32,-1.091281290987284,0.16245081064516237,0.0018199239648470245,58172804,32
Square,1.2,-0.4,pairing,33,-1.0913214876900172,0.167532441736812,0.00073085015440665,58172804,33
Square,1.2,-0.4,pairing,34,-1.0913479691903052,0.17056696233735438,0.00027986285658828736,58172804,34
Square,1.2,-0.4,pairing,35,-1.0913641620909413,0.17238161984586664,0.00010437319261494816,58172804,35
Square,1.2,-0.4,pairing,36,-1.0913739261259963,0.17348755074825753,3.8383127913216716e-05,58172804,36
Square,1.2,-0.4,pairing,37,-1.0913796571911856,0.1741901519383858,1.3949805322531358e-05,58172804,37
Square,1.2,-0.4,pairing,38,-1.0913831778921066,0.17465249777942293,5.350669725682501e-06,58172804,38
Square,1.2,-0.4,pairing,39,-1.0913853581422468,0.1749680483856626,2.1551573706851614e-06,58172804,39
Square,1.2,-0.4,pairing,40,-1.091386727865563,0.17519455488187138,9.851847963933475e-07,58172804,40
Square,1.2,-0.2,stripe,1,-0.8385032045205524,0.21677511806128255,0.0003638526849125098,58172805,1
Square,1.2,-0.2,stripe,2,-0.8383921389847934,0.20555108844745196,7.632566872168988e-05,58172805,2
Square,1.2,-0.2,stripe,3,-0.8382431305960031,0.20102972362532567,1.7176994330989612e-05,58172805,3
Square,1.2,-0.2,stripe,4,-0.8381870023312482,0.19911688765451463,3.956570283961322e-06,58172805,4
Square,1.2,-0.2,stripe,5,-0.8381625865971047,0.19829423380708566,9.407657974271903e-07,58172805,5
Square,1.2,-0.2,stripe,6,-0.8381516464578741,0.19794553094996478,2.233452550337643e-07,58172805,6
Square,1.2,-0.2,stripe,7,-0.8381466269815804,0.19780613925896862,5.463209374231569e-08,58172805,7
Square,1.2,-0.2,stripe,8,-0.8381442398352866,0.19776231023886348,1.3681728982966522e-08,58172805,8
Square,1.2,-0.2,stripe,9,-0.8381431448434004,0.19776050032292114,2.688237844766307e-09,58172805,9
Square,1.2,-0.2,stripe,10,-0.8381426498350715,0.19777706655734723,3.7099605399038237e-07,58172805,10
Square,1.2,-0.2,stripe,11,-0.8381424990824369,0.19780000381148527,1.1822670751265309e-07,58172805,11
Square,1.2,-0.2,stripe,12,-0.8381424258976913,0.19782560317792225,2.542159776183873e-08,58172805,12
Square,1.2,-0.2,stripe,13,-0.838142399022214,0.1978512293533065,5.341764389965635e-09,58172805,13
Square,1.2,-0.2,stripe,14,-0.8381424645751541,0.19787800283509946,1.534165362148225e-08,58172805,14
Square,1.2,-0.2,stripe,15,-0.8381424927486616,0.19790424034438744,3.186637798903363e-09,58172805,15
Square,1.2,-0.2,stripe,16,-0.8381424472349737,0.1979301793765798,6.976981054515556e-09,58172805,16
Square,1.2,-0.2,stripe,17,-0.838142477532413,0.1979555076392852,1.704065451385053e-08,58172805,17
Square,1.2,-0.2,stripe,18,-0.8381424667435898,0.19798089788173123,1.659088901162499e-08,58172805,18
Square,1.2,-0.2,stripe,19,-0.8381425207566141,0.198002813070306,1.3846246314554098e-08,58172805,19
Square,1.2,-0.2,stripe,20,-0.8381425522312621,0.19802395730577335,3.2025067408639015e-09,58172805,20
Square,1.2,-0.2,stripe,21,-0.8381425939903122,0.19804414614193272,2.5132060539190058e-09,58172805,21
Square,1.2,-0.2,stripe,22,-0.8381426510640628,0.1980637428635064,3.944723123838222e-09,58172805,22
Square,1.2,-0.2,stripe,23,-0.8381426359388776,0.19808334785521203,1.0821198674026762e-08,58172805,23
Square,1.2,-0.2,stripe,24,-0.8381427092224284,0.1981014331448574,3.390831160979156e-08,58172805,24
Square,1.2,-0.2,stripe,25,-0.8381427183396586,0.19811835644245235,6.9518694385294754e-09,58172805,25
Square,1.2,-0.2,stripe,26,-0.8381427286337909,0.19813480410544024,1.0898307712788439e-08,58172805,26
Square,1.2,-0.2,stripe,27,-0.8381427733094888,0.1981505798254195,2.0978607805431367e-08,58172805,27
Square,1.2,-0.2,stripe,28,-0.8381427940721758,0.19816557515000624,3.5255710368962644e-09,58172805,28
Square,1.2,-0.2,stripe,29,-0.8381428618604057,0.19817880544716504,2.052691453880861e-08,58172805,29
Square,1.2,-0.2,stripe,30,-0.8381428544477225,0.19819134786576748,4.3860441918149655e-09,58172805,30
Square,1.2,-0.2,stripe,31,-0.8381429115210942,0.19820278916422732,8.725142209926431e-10,58172805,31
Square,1.2,-0.2,stripe,32,-0.8381429425225393,0.19821412904229668,1.9689015619060306e-08,58172805,32
Square,1.2,-0.2,stripe,33,-0.8381429753619374,0.19822505623831102,7.799400349374953e-09,58172805,33
Square,1.2,-0.2,stripe,34,-0.8381429865876981,0.19823547937846656,1.2758278134476455e-08,58172805,34
Square,1.2,-0.2,stripe,35,-0.8381430227985754,0.19824593339371827,6.432690153239183e-08,58172805,35
Square,1.2,-0.2,stripe,36,-0.8381430307011148,0.1982573398575305,1.3255225301129051e-08,58172805,36
Square,1.2,-0.2,stripe,37,-0.8381429787078024,0.19826966822250852,1.9557112645659133e-08,58172805,37
Square,1.2,-0.2,stripe,38,-0.838143029026783,0.19828007027025185,4.342639066966919e-09,58172805,38
Square,1.2,-0.2,stripe,39,-0.8381430607717303,0.1982893036136512,1.6081775273670997e-09,58172805,39
Square,1.2,-0.2,stripe,40,-0.838143076308648,0.19829792154299955,1.2535260780367003e-09,58172805,40
Square,1.2,-0.2,pairing,1,-0.8379676662042035,0.016841774621593447,0.02412945720741671,58172806,1
Square,1.2,-0.2,pairing,2,-0.8373346142365404,0.021895266332578888,0.023515007886216754,58172806,2
Square,1.2,-0.2,pairing,3,-0.8373457371558005,0.02872048452762064,0.02325730890976319,58172806,3
Square,1.2,-0.2,pairing,4,-0.8373460063943192,0.038037205861307176,0.022893629917280518,58172806,4
Square,1.2,-0.2,pairing,5,-0.8373477467285189,0.050950148137802916,0.02220665727178149,58172806,5
Square,1.2,-0.2,pairing,6,-0.8373511659235686,0.06922667530709074,0.020789650470290428,58172806,6
Square,1.2,-0.2,pairing,7,-0.8373625937211414,0.09509528105405159,0.017675021652835972,58172806,7
Square,1.2,-0.2,pairing,8,-0.8374102612494265,0.12813220227068783,0.011536830969386763,58172806,8
Square,1.2,-0.2,pairing,9,-0.8375579879350161,0.15882878265796832,0.004661733965460767,58172806,9
Square,1.2,-0.2,pairing,10,-0.8377755835849432,0.1786316241683961,0.0012945145414813152,58172806,10
Square,1.2,-0.2,pairing,11,-0.8379478303977157,0.18895952267247312,0.0002870398792852836,58172806,11
Square,1.2,-0.2,pairing,12,-0.8380476715608348,0.1938495499285382,5.803349988888826e-05,58172806,12
Square,1.2,-0.2,pairing,13,-0.8380979380871978,0.19608590430135112,1.1308185289888988e-05,58172806,13
Square,1.2,-0.2,pairing,14,-0.83812196207843,0.19710329391961576,2.1693091239342035e-06,58172806,14
Square,1.2,-0.2,pairing,15,-0.8381332566546469,0.1975751475559813,4.197528703442336e-07,58172806,15
Square,1.2,-0.2,pairing,16,-0.8381385367286989,0.19780086607887004,8.913700859702699e-08,58172806,16
Square,1.2,-0.2,pairing,17,-0.8381409660518033,0.19791732937125406,2.0345757925819433e-08,58172806,17
Square,1.2,-0.2,pairing,18,-0.8381421297696658,0.19798323156278136,1.1667626779025569e-08,58172806,18
Square,1.2,-0.2,pairing,19,-0.8381426952977183,0.19802530712991784,8.149476529839234e-09,58172806,19
Square,1.2,-0.2,pairing,20,-0.8381429323256285,0.1980567078050496,1.896180765320767e-09,58172806,20
Square,1.2,-0.2,pairing,21,-0.8381431362525246,0.1980812098612395,6.91435449462197e-10,58172806,21
Square,1.2,-0.2,pairing,22,-0.8381431868577066,0.19810245437829804,1.151812050762935e-08,58172806,22
Square,1.2,-0.2,pairing,23,-0.838143252325628,0.19812194703250902,2.56871649221071e-08,58172806,23
Square,1.2,-0.2,pairing,24,-0.8381432591889809,0.19813998424286305,3.101382047116725e-08,58172806,24
Square,1.2,-0.2,pairing,25,-0.8381432669152523,0.19815727722073054,5.011584677054743e-08,58172806,25
Square,1.2,-0.2,pairing,26,-0.8381432872253655,0.19817241977570288,6.172970561664926e-08,58172806,26
Square,1.2,-0.2,pairing,27,-0.8381432789097409,0.19818782511598337,1.0584971053730343e-08,58172806,27
Square,1.2,-0.2,pairing,28,-0.838143250990769,0.1982034820102601,2.206203060956711e-08,58172806,28
Square,1.2,-0.2,pairing,29,-0.8381433062716228,0.19821752071145035,1.1385495084796673e-08,58172806,29
Square,1.2,-0.2,pairing,30,-0.8381433192075187,0.1982306956893201,8.782962202899957e-09,58172806,30
Square,1.2,-0.2,pairing,31,-0.8381433234071508,0.19824256136096624,4.600997250446171e-09,58172806,31
Square,1.2,-0.2,pairing,32,-0.8381433417689019,0.19825288002341676,1.1761847241851398e-07,58172806,32
Square,1.2,-0.2,pairing,33,-0.8381433420268745,0.1982633474994579,5.633154196503537e-08,58172806,33
Square,1.2,-0.2,pairing,34,-0.8381433852171336,0.19827361653803532,2.2820708583355984e-08,58172806,34
Square,1.2,-0.2,pairing,35,-0.8381433832526056,0.19828213276901555,4.549591185791462e-08,58172806,35
Square,1.2,-0.2,pairing,36,-0.8381433792552171,0.19829094110260792,5.9068668419410016e-08,58172806,36
Square,1.2,-0.2,pairing,37,-0.8381433573815209,0.19830006158505933,4.689074222024518e-08,58172806,37
Square,1.2,-0.2,pairing,38,-0.8381433463902717,0.19830906832457512,1.4207443185509672e-08,58172806,38
Square,1.2,-0.2,pairing,39,-0.8381433870562399,0.19831611132612542,5.399523874577838e-09,58172806,39
Square,1.2,-0.2,pairing,40,-0.8381433749590234,0.19832294762215813,8.988563183885223e-09,58172806,40
Square,1.2,0.0,stripe,1,-0.5858550376599837,0.22865558348351256,0.00027349209965430316,58172807,1
Square,1.2,0.0,stripe,2,-0.5858053057544998,0.22236667422679607,4.131912904370179e-05,58172807,2
Square,1.2,0.0,stripe,3,-0.5856749114820501,0.22017152008464821,6.5744612126436584e-06,58172807,3
Square,1.2,0.0,stripe,4,-0.5856323168303893,0.21937101729801,1.0603444431036427e-06,58172807,4
Square,1.2,0.0,stripe,5,-0.5856162298301092,0.21907126393714457,1.7544203370240573e-07,58172807,5
Square,1.2,0.0,stripe,6,-0.5856100417875222,0.21895588941570282,2.830815894437978e-08,58172807,6
Square,1.2,0.0,stripe,7,-0.5856075486447653,0.2189103516554718,4.663552027399432e-09,58172807,7
Square,1.2,0.0,stripe,8,-0.5856065695943321,0.21889065998267218,8.113261352577628e-10,58172807,8
Square,1.2,0.0,stripe,9,-0.5856062261193455,0.21888066724812208,2.3923554210570336e-10,58172807,9
Square,1.2,0.0,stripe,10,-0.5856061229699482,0.21887437354671901,1.1165536349619094e-10,58172807,10
Square,1.2,0.0,stripe,11,-0.5856060833592117,0.21886926541364105,1.6118015490127754e-10,58172807,11
Square,1.2,0.0,stripe,12,-0.5856060745657443,0.21886576502654506,9.985691118672036e-11,58172807,12
Square,1.2,0.0,stripe,13,-0.585606097158051,0.2188614721503025,2.4997652903024886e-10,58172807,13
Square,1.2,0.0,stripe,14,-0.5856060751562046,0.2188582755542318,2.3057991316151215e-10,58172807,14
Square,1.2,0.0,stripe,15,-0.5856061198766009,0.21885493695915173,9.284518887560431e-10,58172807,15
Square,1.2,0.0,stripe,16,-0.5856061772127096,0.21885094917072734,5.180498830458445e-10,58172807,16
Square,1.2,0.0,stripe,17,-0.585606203317671,0.21884744404220896,2.3088888728572517e-10,58172807,17
Square,1.2,0.0,stripe,18,-0.5856062311953508,0.21884432101964119,4.741407331256931e-09,58172807,18
Square,1.2,0.0,stripe,19,-0.5856061922378977,0.21884184859055023,4.082787010201824e-08,58172807,19
Square,1.2,0.0,stripe,20,-0.585606242786253,0.21883922428355007,6.52448445409221e-09,58172807,20
Square,1.2,0.0,stripe,21,-0.5856062652418823,0.21883664401540262,2.281653130490131e-09,58172807,21
Square,1.2,0.0,stripe,22,-0.5856062793834128,0.21883375497043217,6.480870087924105e-09,58172807,22
Square,1.2,0.0,stripe,23,-0.5856064076232853,0.21883042135245306,4.638017863575737e-09,58172807,23
Square,1.2,0.0,stripe,24,-0.5856063891375851,0.21882709231244693,8.600027642977821e-10,58172807,24
Square,1.2,0.0,stripe,25,-0.5856064684728958,0.21882381110231872,1.1455526788910423e-08,58172807,25
Square,1.2,0.0,stripe,26,-0.5856064455392281,0.21882055267761905,1.5455879894018028e-08,58172807,26
Square,1.2,0.0,stripe,27,-0.5856064718893087,0.21881723838048328,1.7090497484118086e-09,58172807,27
Square,1.2,0.0,stripe,28,-0.5856064158351528,0.21881468264413706,2.4924548349166365e-09,58172807,28
Square,1.2,0.0,stripe,29,-0.5856064363025913,0.21881177168671506,4.1374981847807376e-08,58172807,29
Square,1.2,0.0,stripe,30,-0.5856064450462705,0.21880915622938515,3.297597108159573e-09,58172807,30
Square,1.2,0.0,stripe,31,-0.5856064510701102,0.21880690997104218,4.974916678767384e-10,58172807,31
Square,1.2,0.0,stripe,32,-0.5856064960432931,0.2188046941192166,2.92267571256503e-10,58172807,32
Square,1.2,0.0,stripe,33,-0.5856064999763911,0.21880240821751834,2.586360370229543e-08,58172807,33
Square,1.2,0.0,stripe,34,-0.5856064853037343,0.21880045904064596,2.1966072885560455e-09,58172807,34
Square,1.2,0.0,stripe,35,-0.5856065235422887,0.2187985426022367,6.759392743685504e-10,58172807,35
