run,branch,state_path,config_path,full_artifact_sha256,records,last_update_mode,stored_status,stored_accepted,stored_period,revised_status,revised_accepted,revision_reason,field_abs_tol,field_rel_tol,raw_abs_residual,raw_rel_residual,residual_cosine,slow_mode_lambda,extrapolation_factor,extrapolated_abs_residual,extrapolated_rel_residual,extrapolated_gate_pass,period2_oscillation_cosine_max,period2_two_step_ratio_max,period2_oscillation_pass
20260903_phase1_square_t014_v000_pairing_legacy_chi400_tight,pairing_bond_dimension_control,C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260903_phase1_square_t014_v000_pairing_legacy_chi400_tight\results\square__pairing_dwave_m000_chi400_tight\square__pairing_bond_dimension_control__square_v0_chi200_parent_to_chi400_tight_basin_comparison__from_chi200_pairing_dwave_m000__accepted_chi200_pairing_dwave_m000_parent\20260905T140023_1341331_75954fd2eaab\state.h5,C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260903_phase1_square_t014_v000_pairing_legacy_chi400_tight\configs\square__pairing_dwave_m000_chi400_tight.segment-001.toml,c92c75428ceb3beec2f324101f784c0a353ebd000ed9d2f626251ef0f83a039c,32,anderson,stagnated,False,0,stagnated,False,unchanged,1e-07,0.0001,2.70749307216666e-07,3.594367381900572e-06,0.9447277945321352,0.9564417352691728,22.957755690673224,6.215796448499247e-06,8.251860821619808e-05,True,-0.10390115315781186,1.6645622916464828,False
20260903_phase1_square_t014_v000_pairing_legacy_chi400_tight,legacy_like_basin_continuation,C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260903_phase1_square_t014_v000_pairing_legacy_chi400_tight\results\square__legacy_like_continuation_chi400_tight\square__legacy_like_basin_continuation__square_v0_chi200_parent_to_chi400_tight_basin_comparison__from_chi200_frozen_legacy_measured_map__frozen_legacy_chi200_measured_parent\20260905T140023_1341433_75954fd2eaab\state.h5,C:\Users\Kevin\Documents\VS Code\MPS-MFT\ladder_mps_mft\output\phase1_gpu\20260903_phase1_square_t014_v000_pairing_legacy_chi400_tight\configs\square__legacy_like_continuation_chi400_tight.segment-001.toml,f6501c24decfcf25aab1484adc1a121b7aec0cbd3717e441e75b8870e61c276e,40,anderson,time_limit,False,0,time_limit,False,unchanged,1e-07,0.0001,2.5886807700790503e-05,0.0002490054339281754,0.8376789297828149,0.7412976167599145,1.0,2.5886807700790503e-05,0.0002490054339281754,False,0.998874148875945,9.920701152518689,False
