lineage,role,rung,charge_even,charge_odd,spin_even,spin_odd,pair_onsite_even,pair_onsite_odd,pair_rung,pair_leg_even,pair_leg_odd,pair_extended_s,pair_d,density,staggered_spin_odd
pairing,chi200_parent,25,-0.004723529936795073,1.6026371486409924e-08,-3.2572551902183486e-07,1.864011693218301e-08,-0.00023017239084450558,3.786568388698772e-08,0.0,0.00452458473749898,-1.6164596305153628e-08,0.00452458473749898,0.00452458473749898,0.9307824641133309,-1.3657402196665114e-07
pairing,chi200_parent,26,-0.0047148705721416885,1.590531477097673e-08,-2.9882350157501257e-07,-1.629730731985725e-08,-0.00023014288568784042,3.918947355433628e-08,0.0,0.004523880921876809,-1.7399007810024736e-08,0.004523880921876809,0.004523880921876809,0.9309093564780817,-1.194085217370855e-07
pairing,chi200_parent,27,-0.004709800126359399,1.6605120787497457e-08,-2.536711668839776e-07,1.8402014847042694e-08,-0.00023021453201865747,4.011547465236176e-08,0.0,0.004525215911358466,-1.8571060430346703e-08,0.004525215911358466,0.004525215911358466,0.9309836576400503,-1.3482947500143005e-07
pairing,chi200_parent,28,-0.00470823688672313,1.7627673461542703e-08,-1.9907784530506095e-07,5.190922378918439e-08,-0.00023034110646205175,4.0624630403166364e-08,0.0,0.0045276833284652665,-2.158885658264109e-08,0.0045276833284652665,0.0045276833284652665,0.9310065649989685,3.8033299339101934e-07
pairing,chi200_parent,29,-0.004709265131962663,1.8606634622810037e-08,-1.4669304565289795e-07,-5.6569833366271194e-08,-0.00023048136657528086,4.075957120135295e-08,0.0,0.004530459894272351,-2.0465828988328397e-08,0.004530459894272351,0.004530459894272351,0.9309914973265455,4.144807509987025e-07
pairing,chi200_parent,30,-0.004711602437268789,1.931957741355128e-08,-1.0396142663556505e-07,1.554801647635825e-07,-0.0002306053708397209,4.062550419391153e-08,0.0,0.0045329374805256695,-2.3809660477805764e-08,0.0045329374805256695,0.0045329374805256695,0.930957246984943,1.1391855273684692e-06
pairing,chi200_parent,31,-0.0047139855430119795,1.963011382220478e-08,-7.093244425875923e-08,-1.5632849688818236e-07,-0.00023069505809242497,4.036201580485878e-08,0.0,0.004534741396755469,-2.2761166061516583e-08,0.004534741396755469,0.004534741396755469,0.9309223254941282,1.1454011605988024e-06
pairing,chi200_parent,32,-0.004715440854039384,1.9515181484252436e-08,-4.6491696290311066e-08,2.448099390500117e-07,-0.00023074156181323438,4.0119018263268854e-08,0.0,0.00453568115316709,-2.551981533342393e-08,0.00453568115316709,0.00453568115316709,0.9309009996965545,1.7936946487412397e-06
pairing,chi200_parent,33,-0.004715445188895741,1.9021526616834483e-08,-2.8829506262297022e-08,-2.135357617945137e-07,-0.00023074159371002322,4.00334100241433e-08,0.0,0.004535683920140556,-2.5133752806208096e-08,0.004535683920140556,0.004535683920140556,0.930900936174553,1.564552300173383e-06
pairing,chi200_parent,34,-0.0047139978298206785,1.8383154250581346e-08,-1.681954829926835e-08,2.7035010712007576e-07,-0.0002306951845365003,4.0146223652767115e-08,0.0,0.004534750047015755,-2.555503489268078e-08,0.004534750047015755,0.004534750047015755,0.9309221454460215,1.980824562555772e-06
pairing,chi200_parent,35,-0.004711620497178426,1.7845382101720764e-08,-8.796875283767491e-09,-2.0499618394410543e-07,-0.0002306056043142107,4.046185431344008e-08,0.0,0.004532953002403364,-2.6010167708014065e-08,0.004532953002403364,0.004532953002403364,0.9309569823391252,1.5019837821123039e-06
pairing,chi200_parent,36,-0.0047092852461863635,1.771379874769899e-08,-2.8943947941520443e-09,2.2770500464515397e-07,-0.0002304817684016573,4.089028868890061e-08,0.0,0.0045304835790993345,-2.4165225761619072e-08,0.0045304835790993345,0.0045304835790993345,0.9309912025772755,1.6683687349833276e-06
pairing,chi200_parent,37,-0.004708254023845634,1.8185452113368e-08,2.529729680724943e-09,-1.371283497016238e-07,-0.0002303417010732222,4.132103077658287e-08,0.0,0.004527716512977374,-2.5416814020866665e-08,0.004527716512977374,0.004527716512977374,0.9310063138754638,1.0047238604982134e-06
pairing,chi200_parent,38,-0.004709808528757238,1.9481563866448337e-08,8.774357821914047e-09,1.412652549156318e-07,-0.0002302153444196345,4.155678555300155e-08,0.0,0.004525259375190193,-2.2405015654173785e-08,0.004525259375190193,0.004525259375190193,0.9309835345132189,1.0350344956527868e-06
pairing,chi200_parent,39,-0.00471486472820466,2.156606347062523e-08,1.577795118645406e-08,-4.706963797722341e-08,-0.0002301439183220408,4.141244422659399e-08,0.0,0.004523934108024031,-2.4324095528570344e-08,0.004523934108024031,0.004523934108024031,0.9309094421138089,3.4487389721782336e-07
pairing,chi200_parent,40,-0.004723505631352571,2.4812846158815682e-08,1.9833876451803845e-08,5.960620353935922e-08,-0.00023017364566617804,4.07213716345793e-08,0.0,0.00452464548816006,-2.1998799049549253e-08,0.00452464548816006,0.00452464548816006,0.9307828202797702,4.36727890767985e-07
pairing,chi200_parent,41,-0.004734523526766702,2.8878264146745686e-08,1.54631613835058e-08,1.7361174885948197e-08,-0.00023034199849018296,3.940801762010156e-08,0.0,0.004528112436611284,-2.5989492259898342e-08,0.004528112436611284,0.004528112436611284,0.930621366540421,-1.272033586935395e-07
pairing,chi200_parent,42,-0.004745125853088084,3.0157861163632865e-08,4.920093844493212e-09,1.0383308175071493e-08,-0.00023065787004816258,3.696839309756108e-08,0.0,0.0045344772364857705,-2.803761635469977e-08,0.0045344772364857705,0.0045344772364857705,0.9304660024562611,7.607732097070219e-08
pairing,chi200_parent,43,-0.004751009733950068,2.711355128956483e-08,6.739811271149615e-09,4.34343649198185e-08,-0.00023107880330962668,3.403134183313408e-08,0.0,0.004542861736206513,-3.356127200346108e-08,0.004542861736206513,0.004542861736206513,0.9303797814012097,-3.1823866396274436e-07
pairing,chi200_parent,44,-0.004747007511226541,2.222271219994021e-08,1.262419700091659e-08,2.463736298937043e-08,-0.00023149175302187382,3.233454762163637e-08,0.0,0.004551007498839575,-3.4132673953739257e-08,0.004551007498839575,0.004551007498839575,0.9304384290648636,1.8051516341432983e-07
pairing,chi200_parent,45,-0.0047284334633677,1.4848432147891721e-08,1.8932810701144387e-08,5.9000636889582764e-08,-0.00023170737563944131,3.3189981568255695e-08,0.0,0.004555162940420045,-3.8150767363602164e-08,0.004555162940420045,0.004555162940420045,0.9307106089475855,-4.322909726295343e-07
pairing,chi200_parent,46,-0.004693011077577285,3.150651327939874e-09,8.459680053761291e-08,-5.936011701298573e-08,-0.0002314730420676485,3.626353159300261e-08,0.0,0.004550461738640749,-3.037554422531327e-08,0.004550461738640749,0.004550461738640749,0.9312296805513325,-4.3492484270990506e-07
pairing,chi200_parent,47,-0.004643146050037732,2.5538372944167165e-09,1.772343198710915e-07,2.4291326201409703e-07,-0.00023053625281301023,3.983810803424447e-08,0.0,0.004531915356859827,-3.191215970101656e-08,0.004531915356859827,0.004531915356859827,0.9319603913501193,-1.7797979112860185e-06
pairing,chi200_parent,48,-0.004587903330485549,5.64534629893948e-09,1.0583636129968786e-07,-4.6939371425012456e-07,-0.00022870205912559302,4.857846638945079e-08,0.0,0.004495990668750264,-1.9322406372406647e-08,0.004495990668750264,0.004495990668750264,0.9327699056274174,-3.4391944896960958e-06
pairing,chi200_parent,49,-0.004543559913289243,9.531237269051751e-09,-9.135136990389911e-09,5.322905058202741e-07,-0.00022596287279767334,5.1430722910439613e-08,0.0,0.004442622390442323,-9.739836733576451e-09,0.004442622390442323,0.004442622390442323,0.9334197040011323,-3.900032145634502e-06
pairing,chi200_parent,50,-0.0045316982370778814,1.616890961831513e-08,-8.845961755829003e-08,-4.385892279706264e-07,-0.000222562910870672,5.313636915867603e-08,0.0,0.004377128435180502,8.038024889786555e-12,0.004377128435180502,0.004377128435180502,0.9335935223128233,-3.2134935136207687e-06
pairing,chi200_parent,51,-0.004574275156883231,3.444406222220808e-08,-2.3391635245537806e-07,5.286977486540674e-07,-0.00021912467415305354,3.937860809930308e-08,0.0,0.004311071550866961,2.552065508790516e-09,0.004311071550866961,0.004311071550866961,0.9329696097910429,-3.873708421489597e-06
pairing,chi200_parent,52,-0.004686393727029709,8.559777287236309e-08,-2.886779407033392e-07,-6.045260812228247e-07,-0.00021648165193180875,4.407101794726186e-08,0.0,0.004261219108692002,-1.037639411199942e-08,0.004261219108692002,0.004261219108692002,0.9313266497047263,-4.429294011190632e-06
pairing,chi200_parent,53,-0.004867828978891011,1.1952658021891285e-07,-2.1569333380293786e-07,3.960360955201827e-07,-0.0002156061639211164,3.9022502527054034e-08,0.0,0.00424653166945549,-2.5554215337536546e-08,0.00424653166945549,0.00424653166945549,0.9286679386930761,-2.9017115399793125e-06
pairing,chi200_parent,54,-0.005095399922533429,8.314499597801214e-08,3.4839736837675994e-09,-1.393245752261997e-07,-0.00021735594638330814,1.96095439868732e-08,0.0,0.0042825274999193,-3.777233226892607e-08,0.0042825274999193,0.0042825274999193,0.9253331657226269,-1.0208153557456079e-06
pairing,chi200_parent,55,-0.00531863022735813,5.132053696897329e-08,2.3241691998266215e-07,7.15499159711485e-07,-0.00022198726877703778,2.0360393165007578e-08,0.0,0.004373800573090477,-1.2158983442919075e-08,0.004373800573090477,0.004373800573090477,0.9220619994884863,-5.242381166933874e-06
pairing,chi200_parent,56,-0.005460492582701653,1.5508916052439647e-08,2.9466856028598394e-07,-2.0863875503543232e-07,-0.00022881220129815794,1.3263316182200876e-08,0.0,0.004506134225826017,-2.738660140593624e-08,0.004506134225826017,0.004506134225826017,0.9199831807229976,-1.528672487233207e-06
pairing,chi200_parent,57,-0.00542588706610817,1.2960006161126525e-08,1.3170018356477645e-07,-9.353383498495252e-08,-0.00023572132514234807,2.129894908475794e-08,0.0,0.004639374979287153,-1.0536652870303184e-08,0.004639374979287153,0.004639374979287153,0.920490282110887,6.853117971439282e-07
pairing,chi200_parent,58,-0.005120447928032194,1.7781874553542132e-08,1.707929033394149e-07,6.107129903491163e-07,-0.00023887084756022428,6.988651372750098e-09,0.0,0.004706434166181061,-1.3910689341959173e-08,0.004706434166181061,0.004706434166181061,0.9249661179336429,4.474624792430437e-06
pairing,chi200_parent,59,-0.004482643219854715,-1.3112537997246598e-08,3.156094241538003e-07,-3.358999535359175e-07,-0.00023389567779471908,-1.6168453680063025e-08,0.0,0.0046173376368342746,-2.9975582356350436e-08,0.0046173376368342746,0.0046173376368342746,0.9343123634042316,2.4611008503511167e-06
pairing,chi200_parent,60,-0.003535689690657735,3.654608547623388e-08,2.919299036141e-07,7.175350990457074e-10,-0.00021875752183279074,2.0068463942539807e-08,0.0,0.004263454229587922,4.72935062704842e-09,0.004263454229587922,0.004263454229587922,0.9481888055496736,5.257298263394716e-09
pairing,chi200_parent,61,-0.002429080572950971,-3.7132686396632725e-08,2.5180101360564554e-07,9.934355447082863e-08,-0.0001884563277697961,-1.434653990441473e-09,0.0,0.003576392754743977,-7.641678428926824e-09,0.003576392754743977,0.003576392754743977,0.9644048044619942,-7.278789526804497e-07
pairing,chi200_parent,62,-0.0014014241747294402,-4.150585113593067e-08,1.8072587154290085e-07,4.865058524843122e-08,-0.0001325680996219966,-4.487751632806301e-09,0.0,0.0026742344440862944,-1.900810901853036e-08,0.0026742344440862944,0.0026742344440862944,0.9794638481379887,3.5645731850941775e-07
pairing,chi200_parent,63,-0.000648084064152225,2.929673929570175e-08,8.958429617599625e-08,-6.953052704650403e-08,-8.121393013797944e-05,-1.021457886920792e-08,0.0,0.0016857781809963075,-8.67545914544788e-09,0.0016857781809963075,0.0016857781809963075,0.9905031231794263,5.094422831503076e-07
pairing,chi200_parent,64,-0.00019435798895131503,5.348451963163147e-09,2.7751477866050562e-08,4.297082218120119e-08,-5.807868722699826e-05,1.3421936639098752e-09,0.0,0.001170163485054259,-6.469272586812763e-09,0.001170163485054259,0.001170163485054259,0.9971519221313062,3.1484233890821667e-07
legacy,chi400_endpoint,1,-6.101864261099949e-05,-1.5691904459852468e-10,3.737418437232964e-09,0.016504308627304697,6.970527380327036e-12,-9.491427815423727e-17,0.0,-1.4451956771869595e-10,2.9614377521296545e-11,-1.4451956771869595e-10,-1.4451956771869595e-10,0.9991058466568017,-0.12092519683174041
legacy,chi400_endpoint,2,-0.00022366639567157013,-2.0289076712101672e-09,1.2841268893712399e-08,-0.023998142685036278,9.099411983738795e-12,6.197513329274708e-15,0.0,-2.0559415992138298e-10,-1.9964829483071966e-11,-2.0559415992138298e-10,-2.0559415992138298e-10,0.9967224433895421,-0.17583166876697717
legacy,chi400_endpoint,3,-0.0005729062102158072,-2.886718934204391e-09,2.4089082877737367e-08,0.026910604163384682,1.4261002992490325e-11,4.023105360793557e-15,0.0,-3.2204835896392477e-10,1.983395270193888e-11,-3.2204835896392477e-10,-3.2204835896392477e-10,0.9916047623925479,-0.1971709435883096
legacy,chi400_endpoint,4,-0.0012570351795536108,-9.07750445037353e-09,2.8653858286098455e-08,-0.027926096984879967,2.0631196341690743e-11,6.508640509156811e-15,0.0,-4.3363220568111797e-10,-1.7276837312766755e-11,-4.3363220568111797e-10,-4.3363220568111797e-10,0.981579691710265,-0.2046113442796405
legacy,chi400_endpoint,5,-0.00242579631952092,-8.051856083789166e-09,-6.1914538843077516e-09,0.02694803449212467,2.5310981131403714e-11,-1.0489962235423239e-14,0.0,-5.374010999330221e-10,8.707190122307877e-12,-5.374010999330221e-10,-5.374010999330221e-10,0.9644529311665345,-0.19744519136036542
legacy,chi400_endpoint,6,-0.004156717631472911,-7.653921621497695e-09,-7.583919003212314e-09,-0.023993916590014732,2.986650534125329e-11,4.269666167105143e-14,0.0,-6.255004196447577e-10,2.2086296012162352e-12,-6.255004196447577e-10,-6.255004196447577e-10,0.9390884030212279,-0.1758007046482219
legacy,chi400_endpoint,7,-0.0063121539024822695,-4.5684764608464046e-09,-1.037033633272122e-08,0.01911699612464523,3.454250291278759e-11,-9.813266482440905e-14,0.0,-7.003295739243987e-10,-1.4434961825788348e-11,-7.003295739243987e-10,-7.003295739243987e-10,0.9075031289917703,-0.14006806170479794
legacy,chi400_endpoint,8,-0.00842488986072737,-3.5779754064060865e-09,-2.7577504839622347e-08,-0.012576320094439868,3.862556567469353e-11,2.133452444528644e-13,0.0,-7.591882842730626e-10,2.685857995831915e-11,-7.591882842730626e-10,-7.591882842730626e-10,0.8765435756565142,-0.09214527049761506
legacy,chi400_endpoint,9,-0.009810980638050875,-3.5223415590507345e-09,-4.145270853569277e-09,0.004893779006411265,4.176137854669496e-11,-3.940344866147417e-13,0.0,-7.927943369195478e-10,-3.5596823360859785e-11,-7.927943369195478e-10,-7.927943369195478e-10,0.8562321159208175,-0.035856163560967325
legacy,chi400_endpoint,10,-0.0099273214543891,-5.43003987260593e-10,-2.5236568929878564e-08,0.0032812714511029325,4.089344985449121e-11,-5.106636337303657e-13,0.0,-7.933414238243261e-10,3.492079252826663e-11,-7.933414238243261e-10,-7.933414238243261e-10,0.854527283996869,0.024041503648722776
legacy,chi400_endpoint,11,-0.008719100082266928,-1.3339408553442178e-09,5.527259483439906e-09,-0.01128213669671015,3.889680410167797e-11,1.6520781449585681e-12,0.0,-7.601021951170498e-10,-2.551191281308529e-11,-7.601021951170498e-10,-7.601021951170498e-10,0.872232285828751,0.08266293557278674
legacy,chi400_endpoint,12,-0.006661682335995394,1.6286709854027026e-09,1.7825762104253795e-08,0.018455210057469647,3.53069783994152e-11,5.403503224622616e-15,0.0,-7.001819610306901e-10,1.472769188014442e-11,-7.001819610306901e-10,-7.001819610306901e-10,0.9023812186378961,0.13521923027290655
legacy,chi400_endpoint,13,-0.0044584302134245985,7.314765192861783e-09,-1.4649119986498427e-08,-0.024262319782364983,2.715622703448971e-11,-2.436377326193436e-12,0.0,-6.288707685241699e-10,-2.0086117248541478e-11,-6.288707685241699e-10,-6.288707685241699e-10,0.9346671753063316,0.17776726438714516
legacy,chi400_endpoint,14,-0.0026516843828779616,4.953824362871617e-09,-1.5946074943123945e-08,0.028464647184879035,2.4031220429731702e-11,5.3191466282679516e-12,0.0,-5.837381644444036e-10,1.539707604530945e-11,-5.837381644444036e-10,-5.837381644444036e-10,0.9611428187419281,0.20855724049433677
legacy,chi400_endpoint,15,-0.0014438868181363826,1.0559437195294119e-08,-2.8613303256277978e-08,-0.031171372643548606,2.046139775669447e-11,3.4920494427908216e-12,0.0,-5.205234814473661e-10,2.160052040983038e-11,-5.205234814473661e-10,-5.205234814473661e-10,0.9788416101966203,0.2283891108410654
legacy,chi400_endpoint,16,-0.0007845186975795615,3.7158254528879553e-09,-1.843495932990491e-08,0.03266971336199546,1.7879456943509184e-11,-2.117848182176224e-12,0.0,-4.2864692907472154e-10,-1.729737132015596e-11,-4.2864692907472154e-10,-4.2864692907472154e-10,0.9885038410193033,0.23936728329231494
legacy,chi400_endpoint,17,-0.0005543772445675086,-2.9678550086259525e-09,2.573760232715827e-10,-0.03320977441560895,1.924035476676861e-11,-9.998933401660257e-14,0.0,-3.8605068356739636e-10,-1.0158178248838639e-13,-3.8605068356739636e-10,-3.8605068356739636e-10,0.9918762816507859,0.2433242493600316
legacy,chi400_endpoint,18,-0.0006924187025293821,-9.153006786527529e-09,1.2328318282905926e-08,0.03289648482942327,1.8176823895017866e-11,-3.6823231170594504e-13,0.0,-3.837079138471343e-10,-5.446801269804498e-13,-3.837079138471343e-10,-3.837079138471343e-10,0.9898534534485353,0.24102881210601895
legacy,chi400_endpoint,19,-0.001238037856389704,-1.585789671191412e-08,1.6961682711147397e-08,-0.03166792982528163,1.7190768539365647e-11,1.9319393051066043e-13,0.0,-3.8406204831662443e-10,4.796456836526986e-12,-3.8406204831662443e-10,-3.8406204831662443e-10,0.9818580741732628,0.232027328975204
legacy,chi400_endpoint,20,-0.0023068345981508897,-8.619829960053449e-09,1.1672129877210446e-08,0.02930514416055976,1.7720194276568798e-11,-6.066829256000699e-14,0.0,-3.861117585853573e-10,-5.3043696280883904e-12,-3.861117585853573e-10,-3.861117585853573e-10,0.9661961692381148,0.21471546647737044
legacy,chi400_endpoint,21,-0.003985358270974903,-1.1368901666440612e-08,-1.846888438537808e-08,-0.02550949466632369,1.9804083071324337e-11,-1.0046665089357272e-14,0.0,-4.029996413540806e-10,7.100940469965657e-12,-4.029996413540806e-10,-4.029996413540806e-10,0.9415994642071417,0.1869051732648792
legacy,chi400_endpoint,22,-0.00614825106929477,-1.0256439196207334e-08,1.924190731056319e-08,0.02009783854241147,2.2131420116015116e-11,4.346529799691959e-13,0.0,-4.3487058442208896e-10,-9.831502823689401e-12,-4.3487058442208896e-10,-4.3487058442208896e-10,0.9099049239184223,0.14725458281923448
legacy,chi400_endpoint,23,-0.00832357666702277,-3.3671946533114783e-09,-1.2490894533978558e-09,-0.01320625103440363,2.3822592509451652e-11,-3.3784901981828585e-13,0.0,-4.690889178270294e-10,1.6920555211883744e-11,-4.690889178270294e-10,-4.690889178270294e-10,0.8780281962082788,0.09676070302651835
legacy,chi400_endpoint,24,-0.00980048029029915,-4.519379494770381e-09,1.7724214053469606e-08,0.00529882048413605,2.6055872715642387e-11,-1.6236722849329086e-12,0.0,-4.911564147944142e-10,-2.0241131790063868e-11,-4.911564147944142e-10,-4.911564147944142e-10,0.8563859856341576,0.038823856514664065
legacy,chi400_endpoint,25,-0.009998395654780955,-1.225746633533309e-09,-1.1289695343516537e-08,0.003011320706885758,2.6159640727892782e-11,7.414139081556446e-13,0.0,-4.892919410666914e-10,2.4432286555981204e-11,-4.892919410666914e-10,-4.892919410666914e-10,0.8534857787916372,-0.022063605172846557
legacy,chi400_endpoint,26,-0.008834826355924502,-1.4392650352773595e-09,1.5825334844649097e-08,-0.011094562245223089,2.4821747592924548e-11,-3.412706560416837e-12,0.0,-4.803158496814951e-10,-2.6618259758845688e-11,-4.803158496814951e-10,-4.803158496814951e-10,0.8705364592737999,-0.0812885988478207
legacy,chi400_endpoint,27,-0.006780355447094847,2.4880259931296667e-09,2.8055050137199e-08,0.018327307441290852,1.7901689200871425e-11,2.595191007949615e-12,0.0,-4.4262177732116746e-10,-6.583744353076275e-12,-4.4262177732116746e-10,-4.4262177732116746e-10,0.900642209795733,-0.13428210231523333
legacy,chi400_endpoint,28,-0.0045526697868159185,7.004751830658185e-09,-7.647568155133566e-09,-0.02418576865440418,2.130378732034486e-11,-2.7455582354157703e-12,0.0,-4.001648130011472e-10,-1.7629869832318752e-11,-4.001648130011472e-10,-4.001648130011472e-10,0.9332862099815762,-0.17720638295761124
legacy,chi400_endpoint,29,-0.0027127238909305726,5.4453381161806425e-09,-1.4598762445444669e-08,0.02843599828816294,1.865037162429164e-11,9.52241283574536e-13,0.0,-3.8961733774975563e-10,8.731859527592777e-12,-3.8961733774975563e-10,-3.8961733774975563e-10,0.9602483596412829,-0.20834733327843108
legacy,chi400_endpoint,30,-0.0014733590486341657,6.1906508521877845e-09,-2.0669701453895906e-08,-0.03119263906697076,1.8020715534059927e-11,-1.0545539344659852e-12,0.0,-3.911334239990414e-10,-8.401024148749047e-12,-3.911334239990414e-10,-3.911334239990414e-10,0.9784097308183932,-0.22854492751271782
legacy,chi400_endpoint,31,-0.0007829653724489571,3.330278313534718e-09,-1.8201948476237462e-08,0.03275356443330496,1.8597582255906966e-11,8.131139139770495e-13,0.0,-4.1399730432835385e-10,8.806247115249839e-12,-4.1399730432835385e-10,-4.1399730432835385e-10,0.9885266030933052,-0.23998165057855675
legacy,chi400_endpoint,32,-0.0005123863249059165,1.5114714219804926e-09,-5.142589583340129e-09,-0.03338478201859677,2.014794804476989e-11,3.297189556513607e-14,0.0,-4.465361749250192e-10,-7.290160838495251e-12,-4.465361749250192e-10,-4.465361749250192e-10,0.9924916070594277,-0.24460651021180352
legacy,chi400_endpoint,33,-0.0005849666157117083,-8.897814674294069e-09,-3.7283214432415335e-09,0.03321198473014725,2.220461394420343e-11,3.5058611150539064e-13,0.0,-4.949049683588745e-10,9.677042561020579e-12,-4.949049683588745e-10,-4.949049683588745e-10,0.9914280319470143,-0.2433404440838846
legacy,chi400_endpoint,34,-0.0010228941753754111,-1.3951835545374103e-08,6.003052697295397e-09,-0.032200117567018086,2.5519660099972186e-11,4.449007406559003e-14,0.0,-5.628963558470481e-10,-9.497423982960873e-12,-5.628963558470481e-10,-5.628963558470481e-10,0.9850107408570058,-0.23592660818005673
legacy,chi400_endpoint,35,-0.0019354304837977242,-9.944778379261665e-09,-4.713012469875766e-09,0.03015700272099227,2.8856350613058785e-11,-5.605591878070594e-13,0.0,-6.398190402490512e-10,6.398025906051472e-13,-6.398190402490512e-10,-6.398190402490512e-10,0.9716386408552502,-0.22095693750286272
legacy,chi400_endpoint,36,-0.0034391902226561643,-8.860973186100574e-09,-3.417843252688513e-08,-0.026782293770097505,3.40075499732458e-11,-7.087613369061484e-13,0.0,-7.268239522960036e-10,1.3703308348436274e-12,-7.268239522960036e-10,-7.268239522960036e-10,0.9496028868572592,-0.19623082789402718
legacy,chi400_endpoint,37,-0.00549278742369883,-8.140461337999283e-09,1.8702754279315004e-08,0.0218295616185453,4.119310972558191e-11,1.713985637731669e-12,0.0,-8.103783936026095e-10,-2.2924457714685307e-11,-8.103783936026095e-10,-8.103783936026095e-10,0.9195099394509854,-0.15994272132708479
legacy,chi400_endpoint,38,-0.007729156756197151,-3.913617666485153e-09,2.0906301712378395e-08,-0.015327031778357545,4.6289453555905674e-11,-3.146851656564567e-12,0.0,-8.957395533336945e-10,2.152501565907753e-11,-8.957395533336945e-10,-8.957395533336945e-10,0.8867386907028345,-0.11229942292632149
legacy,chi400_endpoint,39,-0.00947923004865742,-8.206087284516606e-09,2.0028140955159063e-08,0.007655075478935895,4.904360668297618e-11,4.695890454382989e-13,0.0,-9.57451896772673e-10,-4.3392457335015394e-11,-9.57451896772673e-10,-9.57451896772673e-10,0.8610935137808987,-0.05608786953490984
legacy,chi400_endpoint,40,-0.010081447507897882,-3.6434463918100235e-09,-2.037209884033636e-08,0.0005988860113755453,5.11671255718208e-11,-1.6924094981566128e-12,0.0,-9.780788991292982e-10,4.7648606534823675e-11,-9.780788991292982e-10,-9.780788991292982e-10,0.8522687557811985,0.004387969859310045
legacy,chi400_endpoint,41,-0.009286025267870052,9.749989262133885e-10,2.7545284514256252e-08,-0.008807593921639406,5.049786187689256e-11,4.3724655040996413e-13,0.0,-9.51989166706505e-10,-3.7716029114816703e-11,-9.51989166706505e-10,-9.51989166706505e-10,0.8639246927988302,0.06453224140672287
legacy,chi400_endpoint,42,-0.007420999621338263,6.925462490373763e-09,3.380211703249425e-08,0.016344797416775848,4.5537048383388204e-11,-1.0327703157310543e-12,0.0,-8.878284800546577e-10,3.1572386034061716e-11,-8.878284800546577e-10,-8.878284800546577e-10,0.8912543554337118,0.11975647628938708
legacy,chi400_endpoint,43,-0.005175223495397331,-7.320901445825867e-10,-7.006459735309223e-10,-0.022640650469431825,4.421550129036195e-11,3.133508764935293e-13,0.0,-8.017715838035653e-10,-7.872269779308729e-12,-8.017715838035653e-10,-8.017715838035653e-10,0.9241634491984931,0.16588547731622197
legacy,chi400_endpoint,44,-0.0031869832187015326,5.07827511032205e-09,-2.1332165773407796e-09,0.027361379797849007,3.5988020082564895e-11,-6.653967332277366e-13,0.0,-7.110057914165187e-10,5.2758838959850064e-12,-7.110057914165187e-10,-7.110057914165187e-10,0.9532986710654024,0.20047372551971204
legacy,chi400_endpoint,45,-0.001770808277023043,4.857765820674709e-09,-3.6013625623332324e-09,-0.03052940921175499,3.017314020047722e-11,3.81602643956136e-13,0.0,-6.317889184220103e-10,5.733219722251646e-12,-6.317889184220103e-10,-6.317889184220103e-10,0.974050977319217,0.22368551760965955
legacy,chi400_endpoint,46,-0.0009323403297983313,8.62200170287375e-09,1.9415850316395478e-09,0.032414343500340254,2.4738727333824012e-11,-4.737921187009035e-14,0.0,-5.442886394261308e-10,-1.1253469061414974e-11,-5.442886394261308e-10,-5.442886394261308e-10,0.9863376963626929,0.23749621728871023
legacy,chi400_endpoint,47,-0.0005459622294590773,4.731370528004986e-09,-1.207615344528401e-09,-0.033310149359973035,2.0864466488600064e-11,-2.933896296068443e-14,0.0,-4.618800305838203e-10,1.2893274946290973e-11,-4.618800305838203e-10,-4.618800305838203e-10,0.9919995933727499,0.24405968518944415
legacy,chi400_endpoint,48,-0.000508840699401051,-3.5464782603689127e-09,9.279104914994285e-10,0.033391080045745224,1.7597990066511123e-11,3.510697950312209e-14,0.0,-3.8950565861528506e-10,-1.3249915025817278e-11,-3.8950565861528506e-10,-3.8950565861528506e-10,0.9925435638510449,0.24465265514218357
legacy,chi400_endpoint,49,-0.0008086224906842538,-1.194176399953173e-08,-8.191518494765626e-09,-0.032674063653209295,1.4963875027792813e-11,-5.818654308724456e-14,0.0,-3.291119630321534e-10,1.2109987451247771e-11,-3.291119630321534e-10,-3.291119630321534e-10,0.9881506295044927,0.23939915738248063
legacy,chi400_endpoint,50,-0.0015287359045267936,-1.6606152912837513e-08,-1.3134012957077834e-08,0.031017791309311888,1.3052235421342705e-11,9.358925699202421e-14,0.0,-2.8452840551746494e-10,-9.930194115385524e-12,-2.8452840551746494e-10,-2.8452840551746494e-10,0.9775982509375988,0.22726383782953608
legacy,chi400_endpoint,51,-0.0027970635878455125,-1.122602109188131e-08,-1.2589682879537989e-08,-0.028148727604764896,1.1958236010834293e-11,-1.3174856181677274e-13,0.0,-2.5901291795875234e-10,7.780961750385737e-12,-2.5901291795875234e-10,-2.5901291795875234e-10,0.9590124648600503,0.20624253357319378
legacy,chi400_endpoint,52,-0.004652417229194385,-1.1202841683835563e-08,2.766504416870652e-08,0.023779383064815602,1.1995886332924266e-11,-1.0957253867462167e-14,0.0,-2.5152898040857766e-10,-7.81671736830886e-12,-2.5152898040857766e-10,-2.5152898040857766e-10,0.9318245335944633,0.1742288418487834
